"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","165.00","165.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","165.00","165.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","167.50","167.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","167.50","167.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","167.50","167.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","168.48","168.48","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","170.00","170.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","170.00","170.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","170.00","170.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","170.00","170.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","170.00","170.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","170.00","170.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","170.00","170.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","170.00","170.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","170.00","170.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","170.00","170.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","170.00","170.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","170.00","170.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","172.50","172.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","172.50","172.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","173.50","173.50","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","177.50","177.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","177.50","177.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","178.20","178.20","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","179.18","179.18","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","179.18","179.18","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","180.00","180.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","180.00","180.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","180.00","180.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","180.00","180.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","182.50","182.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","182.50","182.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","182.50","182.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","182.50","182.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","182.50","182.50","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","182.50","182.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","182.50","182.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","182.50","182.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","182.50","182.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","184.50","184.50","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","185.00","185.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","185.00","185.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","187.50","187.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","187.50","187.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","187.50","187.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","187.50","187.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","188.00","188.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","190.00","190.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","190.00","190.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","192.50","192.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","192.50","192.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","192.50","192.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","192.50","192.50","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","192.50","192.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","192.50","192.50","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","195.00","195.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","195.00","195.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","195.00","195.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","195.00","195.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","195.00","195.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","197.50","197.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","200.00","200.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","200.00","200.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","200.00","200.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","200.00","200.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","200.00","200.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","200.00","200.00","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","200.00","200.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","202.50","202.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","202.50","202.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","205.00","205.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","205.00","205.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","206.53","206.53","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","207.00","207.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","207.50","207.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","207.50","207.50","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","207.50","207.50","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","207.50","207.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","207.50","207.50","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","207.50","207.50","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","207.50","207.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","207.90","207.90","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","210.00","210.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","210.00","210.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","210.00","210.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","210.00","210.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","210.00","210.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","212.50","212.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","212.50","212.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","212.50","212.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","212.50","212.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","212.50","212.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","212.50","212.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","212.50","212.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","212.50","212.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","212.50","212.50","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","214.50","214.50","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","215.00","215.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","215.00","215.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","215.00","215.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","215.00","215.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","215.00","215.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","216.00","216.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","216.50","216.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","216.50","216.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","217.50","217.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","217.50","217.50","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","220.00","220.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","220.00","220.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","220.00","220.00","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","220.00","220.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","220.00","220.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","220.00","220.00","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","222.50","222.50","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","222.50","222.50","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","222.50","222.50","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","222.50","222.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","222.50","222.50","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","222.50","222.50","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","222.50","222.50","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","222.50","222.50","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","223.10","223.10","R+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","225.00","225.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","225.00","225.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","227.50","227.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","227.50","227.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","229.69","229.69","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","229.69","229.69","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","230.00","230.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","230.00","230.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","230.00","230.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","230.00","230.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","230.00","230.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","230.00","230.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","230.00","230.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","230.00","230.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","230.00","230.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","230.00","230.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","230.00","230.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","232.50","232.50","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","233.50","233.50","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","235.00","235.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","235.00","235.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","235.00","235.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","235.00","235.00","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","235.00","235.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","237.50","237.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","237.50","237.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","237.50","237.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","237.50","237.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","237.50","237.50","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","237.60","237.60","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","240.00","240.00","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","242.50","242.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","242.50","242.50","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","244.58","244.58","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","245.00","245.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","247.25","247.25","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","247.50","247.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","247.50","247.50","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","247.50","247.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","247.50","247.50","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","247.50","247.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","247.50","247.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","247.50","247.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","247.50","247.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","250.00","250.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","250.00","250.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","252.50","252.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","252.50","252.50","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","252.50","252.50","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","252.50","252.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","255.00","255.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","255.00","255.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","255.00","255.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","255.00","255.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","255.00","255.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","255.00","255.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","257.50","257.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","257.50","257.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","257.50","257.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","257.60","257.60","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","260.00","260.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","260.00","260.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","260.00","260.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","260.00","260.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","260.00","260.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","260.00","260.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","260.00","260.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","260.00","260.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","262.00","262.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","262.50","262.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","262.50","262.50","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","265.00","265.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","265.00","265.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","265.00","265.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","265.00","265.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","265.00","265.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","265.00","265.00","Pf"
"","","","265.00","265.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","267.50","267.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","270.00","270.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","272.50","272.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","272.50","272.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","272.50","272.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","275.00","275.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","275.00","275.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","275.00","275.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","275.00","275.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","275.00","275.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","277.50","277.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","278.50","278.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","280.00","280.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","280.00","280.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","280.00","280.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","282.50","282.50","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","285.00","285.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","287.50","287.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","287.50","287.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","287.50","287.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","290.00","290.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","290.00","290.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","290.00","290.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","290.00","290.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","290.00","290.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","290.00","290.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","292.50","292.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","292.50","292.50","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","295.00","295.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","297.50","297.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","300.00","300.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","300.00","300.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","300.00","300.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","300.00","300.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","302.50","302.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","302.50","302.50","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","305.00","305.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","307.50","307.50","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","309.50","309.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","315.00","315.00","R+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","315.00","315.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","317.50","317.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","317.50","317.50","R+"
