"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","224.00","224.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","224.00","224.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","225.00","225.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","230.00","230.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","230.00","230.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","234.00","234.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","234.00","234.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","235.00","235.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","235.00","235.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","235.00","235.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","235.00","235.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","240.00","240.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","240.00","240.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","240.00","240.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","241.00","241.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","245.00","245.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","245.00","245.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","245.00","245.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","245.00","245.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","245.00","245.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","245.00","245.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","250.00","250.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","250.00","250.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","250.00","250.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","250.00","250.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","253.33","253.33","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","253.33","253.33","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","255.00","255.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","260.00","260.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","260.00","260.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","260.00","260.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","260.00","260.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","260.00","260.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","260.00","260.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","260.00","260.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","260.00","260.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","260.00","260.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","260.00","260.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","260.00","260.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","265.00","265.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","265.00","265.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","265.00","265.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","265.00","265.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","268.00","268.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","270.00","270.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","270.00","270.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","270.00","270.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","270.00","270.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","270.00","270.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","270.00","270.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","270.00","270.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","274.80","274.80","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","275.00","275.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","275.00","275.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","275.00","275.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","280.00","280.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","280.00","280.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","280.00","280.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","280.00","280.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","280.00","280.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","280.00","280.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","280.00","280.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","280.00","280.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","280.00","280.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","280.80","280.80","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","282.62","282.62","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","285.00","285.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","285.00","285.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","287.00","287.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","290.00","290.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","290.00","290.00","Pf"
"","","","290.00","290.00","P+"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","290.00","290.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","290.00","290.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","290.00","290.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","291.20","291.20","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","295.00","295.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","295.00","295.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","295.00","295.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","295.00","295.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","295.00","295.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","295.00","295.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","295.00","295.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","295.00","295.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","295.00","295.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","300.00","300.00","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","300.00","300.00","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","300.00","300.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","302.50","302.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","302.50","302.50","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","305.00","305.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","306.00","306.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","307.50","307.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","307.50","307.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","310.00","310.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","310.00","310.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","310.00","310.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","310.00","310.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","310.00","310.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","310.00","310.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","315.00","315.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","315.00","315.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","315.00","315.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","315.00","315.00","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","315.00","315.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","315.00","315.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","315.00","315.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","315.00","315.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","315.00","315.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","320.00","320.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","320.00","320.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","320.00","320.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","320.00","320.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","320.00","320.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","320.00","320.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","320.00","320.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","320.00","320.00","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","322.00","322.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","323.00","323.00","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","324.00","324.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","324.00","324.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","325.00","325.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","325.00","325.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","325.00","325.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","325.00","325.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","325.00","325.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","325.00","325.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","330.00","330.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","330.00","330.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","330.00","330.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","330.00","330.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","330.00","330.00","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","330.00","330.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","330.00","330.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","330.00","330.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","330.00","330.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","330.00","330.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","331.54","331.54","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","335.00","335.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","335.00","335.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","335.00","335.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","335.00","335.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","336.00","336.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","340.00","340.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","340.00","340.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","340.00","340.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","340.00","340.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","340.00","340.00","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","340.00","340.00","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","340.00","340.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","340.20","340.20","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","340.38","340.38","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","340.38","340.38","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","341.60","341.60","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","345.00","345.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","345.00","345.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","345.00","345.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","345.00","345.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","350.00","350.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","355.00","355.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","355.00","355.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","355.00","355.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","355.00","355.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","355.00","355.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","355.00","355.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","355.00","355.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","355.00","355.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","355.00","355.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","356.40","356.40","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","360.00","360.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","360.00","360.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","365.00","365.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","368.00","368.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","370.00","370.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","370.00","370.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","370.00","370.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","370.00","370.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","370.00","370.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","370.00","370.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","370.00","370.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","370.00","370.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","370.00","370.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","370.00","370.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","370.80","370.80","R+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","375.00","375.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","375.00","375.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","375.00","375.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","375.00","375.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","375.00","375.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","375.00","375.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","375.00","375.00","R+"
"North American Co for Life and Health   ","A+","ADDvantage 10","375.00","375.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","375.00","375.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","375.00","375.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","375.00","375.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","375.00","375.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","375.00","375.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","375.00","375.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","375.00","375.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","375.00","375.00","R+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","376.00","376.00","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","380.00","380.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","385.00","385.00","R+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","385.00","385.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","385.00","385.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","385.00","385.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","388.00","388.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","390.00","390.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","390.00","390.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","390.00","390.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","390.00","390.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","390.00","390.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","390.00","390.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","392.00","392.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","395.00","395.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","395.00","395.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","395.00","395.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","395.00","395.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","395.00","395.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","397.00","397.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","400.00","400.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","405.00","405.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","405.00","405.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","405.00","405.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","405.00","405.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","405.00","405.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","405.00","405.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","407.50","407.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","407.50","407.50","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","410.00","410.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","412.80","412.80","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","415.00","415.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","415.00","415.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","415.00","415.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","415.00","415.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","417.50","417.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","417.50","417.50","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","430.00","430.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","430.00","430.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","430.00","430.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","432.00","432.00","R+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","435.00","435.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","435.00","435.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","435.00","435.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","435.00","435.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","435.00","435.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","435.00","435.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","435.00","435.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","435.00","435.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","435.00","435.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","440.00","440.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","440.00","440.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","440.00","440.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","450.00","450.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","450.00","450.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","450.00","450.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","455.00","455.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","455.00","455.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","455.00","455.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","465.00","465.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","466.00","466.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","466.00","466.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","470.00","470.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","470.00","470.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","470.00","470.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","470.00","470.00","Rg"
