"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","395.00","395.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","395.00","395.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","395.00","395.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","395.00","395.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","402.50","402.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","402.50","402.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","402.50","402.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","402.50","402.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","407.50","407.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","412.50","412.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","412.50","412.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","412.50","412.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","412.50","412.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","415.00","415.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","415.00","415.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","415.00","415.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","415.00","415.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","417.50","417.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","417.50","417.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","417.50","417.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","417.50","417.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","417.50","417.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","425.00","425.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","426.50","426.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","427.50","427.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","427.50","427.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","427.50","427.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","427.50","427.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","427.50","427.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","427.50","427.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","427.50","427.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","427.50","427.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","427.50","427.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","435.00","435.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","435.00","435.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","435.00","435.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","437.00","437.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","440.00","440.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","440.00","440.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","440.00","440.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","440.00","440.00","Pf"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","442.50","442.50","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","442.50","442.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","442.50","442.50","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","443.50","443.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","447.35","447.35","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","450.00","450.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","450.00","450.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","455.00","455.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","455.00","455.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","457.50","457.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","457.50","457.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","457.50","457.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","457.50","457.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","457.50","457.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","462.88","462.88","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","465.98","465.98","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","467.50","467.50","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","467.50","467.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","470.00","470.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","470.00","470.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","477.50","477.50","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","480.00","480.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","485.00","485.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","485.00","485.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","497.50","497.50","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","497.50","497.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","502.50","502.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","530.00","530.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","540.00","540.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","557.50","557.50","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","557.50","557.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","575.00","575.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","580.00","580.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","667.73","667.73","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","342.00","342.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","342.00","342.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","342.50","342.50","P+"
"Symetra Life Insurance Company          ","A","20 Year Level Term","362.50","362.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","362.50","362.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","366.00","366.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","380.00","380.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","380.00","380.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","385.00","385.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","386.95","386.95","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","387.50","387.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","390.00","390.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","392.50","392.50","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","396.76","396.76","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","400.00","400.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","405.00","405.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","405.00","405.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","405.00","405.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","405.00","405.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","405.00","405.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","407.50","407.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","407.50","407.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","407.50","407.50","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","410.00","410.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","410.00","410.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","410.00","410.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","412.50","412.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","412.50","412.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","412.50","412.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","415.00","415.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","415.73","415.73","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","416.50","416.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","416.50","416.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","420.00","420.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","420.00","420.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","422.50","422.50","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","422.50","422.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","425.00","425.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","425.00","425.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","425.00","425.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","425.24","425.24","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","425.24","425.24","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","427.00","427.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","427.50","427.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","427.50","427.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","430.00","430.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","430.00","430.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","430.00","430.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","430.00","430.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","430.00","430.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","430.00","430.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","430.00","430.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","430.00","430.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","430.00","430.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","430.00","430.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","435.00","435.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","435.00","435.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","440.00","440.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","445.00","445.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","445.00","445.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","445.00","445.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","445.00","445.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","445.00","445.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","447.50","447.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","450.00","450.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","450.00","450.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","450.00","450.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","457.15","457.15","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","460.00","460.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","462.50","462.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","465.00","465.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","465.00","465.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","466.00","466.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","467.50","467.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","467.50","467.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","472.50","472.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","472.50","472.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","472.50","472.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","472.50","472.50","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","472.50","472.50","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","474.00","474.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","474.00","474.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","475.00","475.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","475.00","475.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","475.00","475.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","475.00","475.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","475.00","475.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","475.00","475.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","475.00","475.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","477.50","477.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","477.50","477.50","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","477.50","477.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","480.00","480.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","480.00","480.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","482.50","482.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","482.50","482.50","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","482.50","482.50","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","485.00","485.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","490.00","490.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","493.35","493.35","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","494.59","494.59","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","495.00","495.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","497.50","497.50","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","498.68","498.68","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","500.00","500.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","500.00","500.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","500.00","500.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","500.00","500.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","500.00","500.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","500.00","500.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","500.00","500.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","500.00","500.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","505.00","505.00","Rg"
