"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","4,605.00","4,605.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","4,640.00","4,640.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","4,640.00","4,640.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","4,680.00","4,680.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","4,720.00","4,720.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","4,720.00","4,720.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","4,720.00","4,720.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","4,720.00","4,720.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","4,725.00","4,725.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","4,750.00","4,750.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","4,772.50","4,772.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","4,772.50","4,772.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","4,780.00","4,780.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","4,790.00","4,790.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","4,818.00","4,818.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","4,835.00","4,835.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","4,855.00","4,855.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","4,885.00","4,885.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","4,885.00","4,885.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","4,925.00","4,925.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","4,925.00","4,925.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","4,925.00","4,925.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","4,925.00","4,925.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","4,926.00","4,926.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","4,950.00","4,950.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","4,985.00","4,985.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","4,985.00","4,985.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","5,005.00","5,005.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","5,005.00","5,005.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","5,020.00","5,020.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","5,035.00","5,035.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","5,050.00","5,050.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","5,075.00","5,075.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","5,135.00","5,135.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","5,180.00","5,180.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","5,185.00","5,185.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","5,315.00","5,315.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","5,315.00","5,315.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","5,315.00","5,315.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","5,325.00","5,325.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","5,335.00","5,335.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","5,335.00","5,335.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","5,335.00","5,335.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","5,335.00","5,335.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","5,341.70","5,341.70","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","5,350.00","5,350.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","5,350.00","5,350.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","5,380.00","5,380.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","5,395.00","5,395.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","5,400.00","5,400.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","5,400.00","5,400.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","5,475.00","5,475.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","5,530.00","5,530.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","5,530.00","5,530.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","5,606.00","5,606.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","5,665.00","5,665.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","5,670.00","5,670.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","5,718.00","5,718.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","5,720.00","5,720.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","5,735.00","5,735.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","5,766.00","5,766.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","5,770.00","5,770.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","5,775.00","5,775.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","5,775.00","5,775.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","5,790.00","5,790.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","5,795.00","5,795.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","5,795.00","5,795.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","5,820.00","5,820.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","5,831.60","5,831.60","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","5,836.35","5,836.35","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","5,890.00","5,890.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","5,935.00","5,935.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","5,960.00","5,960.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","5,960.00","5,960.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","5,960.00","5,960.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","5,960.00","5,960.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","5,960.00","5,960.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","5,960.00","5,960.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","5,960.00","5,960.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","5,960.00","5,960.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","6,035.00","6,035.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","6,035.00","6,035.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","6,050.00","6,050.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","6,050.00","6,050.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","6,055.00","6,055.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","6,055.00","6,055.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","6,055.00","6,055.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","6,055.00","6,055.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","6,080.00","6,080.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","6,080.00","6,080.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","6,085.00","6,085.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","6,110.00","6,110.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","6,110.00","6,110.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","6,110.00","6,110.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","6,110.00","6,110.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","6,167.50","6,167.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","6,167.50","6,167.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","6,170.00","6,170.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","6,170.00","6,170.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","6,175.00","6,175.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","6,185.00","6,185.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","6,195.00","6,195.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","6,195.00","6,195.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","6,225.00","6,225.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","6,225.00","6,225.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","6,270.00","6,270.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","6,309.00","6,309.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","6,309.00","6,309.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","6,370.00","6,370.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","6,380.00","6,380.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","6,400.00","6,400.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","6,410.00","6,410.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","6,417.00","6,417.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","6,490.00","6,490.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","6,490.00","6,490.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","6,500.00","6,500.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","6,500.00","6,500.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","6,504.00","6,504.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","6,505.00","6,505.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","6,505.00","6,505.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","6,525.00","6,525.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","6,530.00","6,530.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","6,530.00","6,530.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","6,580.00","6,580.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","6,635.00","6,635.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","6,635.00","6,635.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","6,635.00","6,635.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","6,635.00","6,635.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","6,660.00","6,660.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","6,675.00","6,675.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","6,678.00","6,678.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","6,695.00","6,695.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","6,695.00","6,695.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","6,695.00","6,695.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","6,700.00","6,700.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","6,955.00","6,955.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","7,066.00","7,066.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","7,295.00","7,295.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","7,345.00","7,345.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","7,375.00","7,375.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","7,595.00","7,595.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","7,625.00","7,625.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","7,625.00","7,625.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","7,811.70","7,811.70","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","7,955.00","7,955.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","8,055.00","8,055.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","8,570.00","8,570.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","5,704.00","5,704.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","5,704.00","5,704.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","6,495.00","6,495.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","6,510.00","6,510.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","6,734.00","6,734.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","6,734.00","6,734.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","6,735.00","6,735.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","6,990.00","6,990.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","6,995.00","6,995.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","6,995.00","6,995.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","6,995.00","6,995.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","7,040.00","7,040.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","7,058.00","7,058.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","7,058.00","7,058.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","7,105.00","7,105.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","7,105.00","7,105.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","7,105.00","7,105.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","7,175.00","7,175.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","7,175.00","7,175.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","7,175.00","7,175.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","7,175.00","7,175.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","7,175.00","7,175.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","7,175.00","7,175.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","7,175.00","7,175.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","7,175.00","7,175.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","7,230.00","7,230.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","7,230.00","7,230.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","7,315.00","7,315.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","7,315.00","7,315.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","7,330.00","7,330.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","7,330.00","7,330.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","7,415.00","7,415.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","7,415.00","7,415.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","7,430.00","7,430.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","7,430.00","7,430.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","7,450.00","7,450.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","7,450.00","7,450.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","7,455.00","7,455.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","7,490.00","7,490.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","7,490.00","7,490.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","7,494.00","7,494.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","7,535.00","7,535.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","7,547.50","7,547.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","7,547.50","7,547.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","7,610.00","7,610.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","7,615.00","7,615.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","7,636.48","7,636.48","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","7,636.48","7,636.48","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","7,670.00","7,670.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","7,714.20","7,714.20","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","7,715.00","7,715.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","7,720.00","7,720.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","7,720.00","7,720.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","7,720.00","7,720.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","7,725.00","7,725.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","7,725.00","7,725.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","7,725.00","7,725.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","7,835.00","7,835.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","7,855.00","7,855.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","7,873.64","7,873.64","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","7,887.00","7,887.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","7,920.00","7,920.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","7,920.00","7,920.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","7,925.00","7,925.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","8,035.00","8,035.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","8,110.20","8,110.20","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","8,200.00","8,200.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","8,370.00","8,370.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","8,415.00","8,415.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","8,415.00","8,415.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","8,454.00","8,454.00","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","8,480.00","8,480.00","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","8,480.00","8,480.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year","8,490.00","8,490.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","8,500.00","8,500.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","8,500.00","8,500.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","8,500.00","8,500.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","8,510.00","8,510.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","8,510.00","8,510.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","8,540.00","8,540.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","8,545.00","8,545.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","8,585.40","8,585.40","Pf"
