"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","210.00","210.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","210.00","210.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","210.00","210.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","210.00","210.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","210.00","210.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","210.00","210.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","210.00","210.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","210.00","210.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","215.00","215.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","215.00","215.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","215.00","215.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","215.00","215.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","215.00","215.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","216.00","216.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","217.40","217.40","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","219.00","219.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","219.00","219.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","220.00","220.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","220.00","220.00","P+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","220.00","220.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","220.00","220.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","221.40","221.40","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","225.00","225.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","225.00","225.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","225.00","225.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","225.00","225.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","225.00","225.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","225.00","225.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","225.00","225.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","225.66","225.66","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","225.66","225.66","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","228.00","228.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","229.00","229.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","229.00","229.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","230.00","230.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","230.00","230.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","230.00","230.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","230.00","230.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","230.00","230.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","230.00","230.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","230.00","230.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","230.00","230.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","234.60","234.60","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","235.00","235.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","240.00","240.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","240.00","240.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","240.00","240.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","240.00","240.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","240.00","240.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","245.00","245.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","245.00","245.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","245.00","245.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","245.00","245.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","250.00","250.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","250.00","250.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","250.00","250.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","250.00","250.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","250.00","250.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","250.00","250.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","250.00","250.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","250.00","250.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","250.00","250.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","250.00","250.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","250.00","250.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","251.00","251.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","253.00","253.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","255.00","255.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","255.00","255.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","255.00","255.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","255.00","255.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","255.00","255.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","255.00","255.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","255.00","255.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","260.00","260.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","260.00","260.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","265.00","265.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","265.00","265.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","265.00","265.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","265.00","265.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","265.00","265.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","265.00","265.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","267.00","267.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","267.05","267.05","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","270.00","270.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","270.00","270.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","270.00","270.00","P+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","270.00","270.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","270.00","270.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","270.00","270.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","270.00","270.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","270.00","270.00","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","270.00","270.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","270.00","270.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","270.00","270.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","271.02","271.02","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","274.00","274.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","275.00","275.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","275.00","275.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","275.00","275.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","275.00","275.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","275.00","275.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","275.00","275.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","280.00","280.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","280.00","280.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","280.00","280.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","280.00","280.00","Pf"
"","","","280.00","280.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","280.00","280.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","280.00","280.00","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","280.00","280.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","280.80","280.80","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","282.62","282.62","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","285.00","285.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","285.00","285.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","287.50","287.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","287.50","287.50","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","290.00","290.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","290.00","290.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","290.00","290.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","290.00","290.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","292.50","292.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","292.50","292.50","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","295.00","295.00","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","298.00","298.00","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","299.75","299.75","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","300.00","300.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","300.00","300.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","300.00","300.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","300.00","300.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","300.00","300.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","300.00","300.00","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","300.00","300.00","R+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","301.00","301.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","302.00","302.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","303.60","303.60","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","305.00","305.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","305.00","305.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","305.00","305.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","305.00","305.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","310.00","310.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","310.00","310.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","310.00","310.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","310.00","310.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","310.00","310.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","310.00","310.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","310.00","310.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","310.00","310.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","310.00","310.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","310.00","310.00","R+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","310.00","310.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","310.00","310.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","310.00","310.00","R+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","310.00","310.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","310.50","310.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","314.88","314.88","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","314.88","314.88","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","315.00","315.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","315.00","315.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","315.00","315.00","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","319.00","319.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","319.00","319.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","320.00","320.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","320.00","320.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","320.00","320.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","320.00","320.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","320.00","320.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","320.00","320.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","320.00","320.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","320.00","320.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","320.00","320.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","325.00","325.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","325.00","325.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","325.00","325.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","325.00","325.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","325.00","325.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","325.00","325.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","325.00","325.00","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","325.00","325.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","331.54","331.54","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","335.00","335.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","335.00","335.00","R+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","335.00","335.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","335.00","335.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","335.00","335.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","335.00","335.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","335.00","335.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","335.00","335.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","338.00","338.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","338.10","338.10","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","340.00","340.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","340.00","340.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","340.20","340.20","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","345.00","345.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","345.00","345.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","345.00","345.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","345.00","345.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","345.00","345.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","345.00","345.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","345.00","345.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","345.00","345.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","345.00","345.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","345.00","345.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","345.00","345.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","350.00","350.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","350.00","350.00","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","350.00","350.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","350.00","350.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","354.25","354.25","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","355.00","355.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","355.00","355.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","355.00","355.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","355.00","355.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","355.00","355.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","355.00","355.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","355.00","355.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","355.00","355.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","355.00","355.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","355.00","355.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","355.00","355.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","356.40","356.40","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","360.00","360.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","360.00","360.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","360.00","360.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","360.00","360.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","360.00","360.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","360.00","360.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","360.00","360.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","365.00","365.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","365.00","365.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","365.00","365.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","365.00","365.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","365.00","365.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","370.00","370.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","370.00","370.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","370.00","370.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","370.00","370.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","375.00","375.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","375.00","375.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","375.00","375.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","375.00","375.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","377.00","377.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","380.00","380.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","380.00","380.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","380.00","380.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","380.00","380.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","380.00","380.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","385.00","385.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","385.00","385.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","385.00","385.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","385.25","385.25","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","390.00","390.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","390.00","390.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","390.00","390.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","390.00","390.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","392.50","392.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","392.50","392.50","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","395.00","395.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","400.00","400.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","400.00","400.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","400.00","400.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","400.00","400.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","400.00","400.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","400.00","400.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","400.00","400.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","402.50","402.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","402.50","402.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","405.00","405.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","408.00","408.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","415.00","415.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","415.00","415.00","Rg"
