"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","145.00","145.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","146.00","146.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","147.50","147.50","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","147.50","147.50","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","147.50","147.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","147.50","147.50","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","149.00","149.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","149.00","149.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","150.00","150.00","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","150.00","150.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","150.00","150.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","150.00","150.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","150.00","150.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","150.00","150.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","150.00","150.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","152.50","152.50","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","152.50","152.50","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","152.50","152.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","154.82","154.82","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","154.82","154.82","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","156.98","156.98","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","157.50","157.50","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","157.50","157.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","157.62","157.62","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","160.00","160.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","160.00","160.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","160.00","160.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","160.00","160.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","160.00","160.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","160.00","160.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","160.00","160.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","160.00","160.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","160.78","160.78","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","162.50","162.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","162.50","162.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","162.50","162.50","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","162.50","162.50","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","165.00","165.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","165.00","165.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","165.00","165.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","165.00","165.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","165.00","165.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","166.00","166.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","167.50","167.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","167.50","167.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","170.00","170.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","170.00","170.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","170.00","170.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","170.00","170.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","170.00","170.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","170.00","170.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","170.00","170.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","170.00","170.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","172.50","172.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","172.50","172.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","172.50","172.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","175.00","175.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","175.00","175.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","175.00","175.00","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","175.00","175.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","175.00","175.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","175.00","175.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","175.00","175.00","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","177.13","177.13","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","177.50","177.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","177.50","177.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","177.50","177.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","177.50","177.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","177.50","177.50","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","177.50","177.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","179.50","179.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","180.00","180.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","180.00","180.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","180.00","180.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","180.00","180.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","180.00","180.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","180.00","180.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","180.00","180.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","180.00","180.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","180.00","180.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","181.13","181.13","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","182.50","182.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","182.50","182.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","182.50","182.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","182.50","182.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","184.79","184.79","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","185.00","185.00","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","185.00","185.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","185.00","185.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","185.00","185.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","185.00","185.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","185.00","185.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","185.00","185.00","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","185.00","185.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","187.50","187.50","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","187.50","187.50","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","187.50","187.50","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","187.50","187.50","R+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","188.50","188.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","189.00","189.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","190.00","190.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","190.00","190.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","190.00","190.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","190.00","190.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","190.00","190.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","190.00","190.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","190.00","190.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","190.00","190.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","190.00","190.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","192.50","192.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","192.50","192.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","192.50","192.50","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","192.50","192.50","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","194.00","194.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","194.00","194.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","195.00","195.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","195.00","195.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","195.00","195.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","195.00","195.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","196.80","196.80","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","196.80","196.80","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","197.00","197.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","197.50","197.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","197.50","197.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","197.50","197.50","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","197.50","197.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","197.50","197.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","197.50","197.50","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","200.00","200.00","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","200.00","200.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","200.00","200.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","200.00","200.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","200.00","200.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","202.50","202.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","202.50","202.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","202.50","202.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","202.50","202.50","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","202.50","202.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","202.50","202.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","202.50","202.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","202.50","202.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","202.50","202.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","202.50","202.50","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","202.50","202.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","202.98","202.98","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","204.38","204.38","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","205.00","205.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","205.00","205.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","205.00","205.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","205.00","205.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","205.00","205.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","205.00","205.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","205.00","205.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","205.00","205.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","205.00","205.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","205.00","205.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","205.00","205.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","205.00","205.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","205.00","205.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","207.50","207.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","207.50","207.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","207.50","207.50","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","207.50","207.50","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","207.50","207.50","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","207.50","207.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","208.73","208.73","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","211.97","211.97","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","212.50","212.50","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","212.50","212.50","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","212.50","212.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","212.50","212.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","212.50","212.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","212.50","212.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","215.00","215.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","215.00","215.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","215.00","215.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","215.00","215.00","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","217.50","217.50","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","217.50","217.50","R+"
"North American Co for Life and Health   ","A+","ADDvantage 10","217.50","217.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","217.50","217.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","217.50","217.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","218.50","218.50","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","220.00","220.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","220.00","220.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","220.00","220.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","220.00","220.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","220.00","220.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","220.00","220.00","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","222.50","222.50","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","222.50","222.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","222.50","222.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","222.50","222.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","222.50","222.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","222.50","222.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","222.50","222.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","225.00","225.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","225.00","225.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","225.00","225.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","225.00","225.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","225.00","225.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","227.50","227.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","230.00","230.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","230.00","230.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","230.00","230.00","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","230.00","230.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","230.00","230.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","230.00","230.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","230.00","230.00","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","232.50","232.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","232.50","232.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","232.50","232.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","232.50","232.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","232.50","232.50","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","232.50","232.50","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","234.50","234.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","235.00","235.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","235.00","235.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","235.00","235.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","237.50","237.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","237.50","237.50","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","237.50","237.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","237.50","237.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","240.00","240.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","242.50","242.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","242.50","242.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","242.50","242.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","242.50","242.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","242.50","242.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","242.50","242.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","245.00","245.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","245.00","245.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","250.00","250.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","250.00","250.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","250.13","250.13","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","252.50","252.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","254.75","254.75","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","255.00","255.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","257.50","257.50","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","258.00","258.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","260.00","260.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","260.00","260.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","262.50","262.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","262.50","262.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","262.50","262.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","262.50","262.50","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","262.50","262.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","265.00","265.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","265.00","265.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","265.00","265.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","275.00","275.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","275.00","275.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","279.50","279.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","280.00","280.00","R+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","280.00","280.00","P+"
