"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","428.00","428.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","428.00","428.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","429.00","429.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","429.00","429.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","429.00","429.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","429.00","429.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","429.00","429.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","429.00","429.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","429.00","429.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","429.00","429.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","430.50","430.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","431.00","431.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","433.00","433.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","433.00","433.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","433.00","433.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","435.00","435.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","439.00","439.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","440.70","440.70","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","441.00","441.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","447.00","447.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","447.00","447.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","452.00","452.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","454.00","454.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","457.00","457.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","457.00","457.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","457.00","457.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","461.00","461.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","461.00","461.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","461.00","461.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","461.00","461.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","461.00","461.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","461.00","461.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","461.00","461.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","461.00","461.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","461.00","461.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","461.00","461.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","461.00","461.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","463.00","463.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","463.00","463.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","464.00","464.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","466.00","466.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","470.00","470.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","471.00","471.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","476.00","476.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","476.00","476.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","477.00","477.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","482.00","482.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","485.00","485.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","490.88","490.88","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","492.00","492.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","492.00","492.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","492.00","492.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","493.00","493.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","498.00","498.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","500.00","500.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","500.00","500.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","502.00","502.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","502.00","502.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","502.00","502.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","502.00","502.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","502.00","502.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","504.00","504.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","507.00","507.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","508.00","508.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","508.00","508.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","511.00","511.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","511.00","511.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","511.00","511.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","517.00","517.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","520.00","520.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","520.64","520.64","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","520.64","520.64","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","523.20","523.20","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","523.90","523.90","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","524.00","524.00","R+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","526.00","526.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","533.00","533.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","533.00","533.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","533.00","533.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","533.00","533.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","533.00","533.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","533.00","533.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","533.00","533.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","533.00","533.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","537.00","537.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","539.00","539.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","540.00","540.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","540.00","540.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","540.00","540.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","542.00","542.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","544.00","544.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","552.00","552.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","552.00","552.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","558.00","558.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","559.00","559.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","561.00","561.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","561.00","561.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","562.00","562.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","562.00","562.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","562.50","562.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","562.50","562.50","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","564.00","564.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","565.00","565.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","565.00","565.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","565.00","565.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","565.00","565.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","567.00","567.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","567.00","567.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","567.00","567.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","567.00","567.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","568.00","568.00","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","568.00","568.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","568.00","568.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","568.00","568.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","570.00","570.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","570.00","570.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","570.00","570.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","574.00","574.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","574.00","574.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","574.50","574.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","574.50","574.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","577.00","577.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","578.00","578.00","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","579.00","579.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","580.00","580.00","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","581.00","581.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","582.00","582.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","582.00","582.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","582.00","582.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","582.00","582.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","582.00","582.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","582.00","582.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","582.00","582.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","582.00","582.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","582.00","582.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","582.00","582.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","582.00","582.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","586.00","586.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","588.00","588.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","588.00","588.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","589.00","589.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","590.00","590.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","592.00","592.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","595.00","595.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","597.00","597.00","R+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","603.45","603.45","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","605.00","605.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","605.00","605.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","606.00","606.00","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","610.00","610.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","613.00","613.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","613.00","613.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","614.40","614.40","P+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","622.00","622.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","622.00","622.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","630.50","630.50","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","633.45","633.45","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","640.00","640.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","640.00","640.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","642.00","642.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","642.00","642.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","642.00","642.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","642.00","642.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","642.00","642.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","649.00","649.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","649.00","649.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","651.00","651.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","652.00","652.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","657.00","657.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","657.00","657.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","657.00","657.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","657.00","657.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","657.00","657.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","657.00","657.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","657.00","657.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","668.00","668.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","671.00","671.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","672.00","672.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","681.00","681.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","691.00","691.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","691.00","691.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","691.00","691.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","694.00","694.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","694.00","694.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","695.00","695.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","699.00","699.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","708.00","708.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","708.00","708.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","708.00","708.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","717.00","717.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","717.00","717.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","720.00","720.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","720.00","720.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","725.00","725.00","Pf"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","730.54","730.54","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","733.20","733.20","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","747.00","747.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","747.00","747.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","747.00","747.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","747.00","747.00","R+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","748.00","748.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","754.00","754.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","754.00","754.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","754.50","754.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","754.50","754.50","R+"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","756.00","756.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","765.00","765.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","765.00","765.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","774.50","774.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","774.50","774.50","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","785.00","785.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","791.00","791.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","791.00","791.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","801.00","801.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","801.00","801.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","801.00","801.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","801.00","801.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","803.00","803.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","808.00","808.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","827.00","827.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","832.00","832.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","834.00","834.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","862.80","862.80","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","865.00","865.00","R+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","874.00","874.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","885.00","885.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","917.00","917.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","917.00","917.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","917.00","917.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","917.00","917.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","923.00","923.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","930.00","930.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","933.00","933.00","Pf"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","945.00","945.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","953.73","953.73","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","963.60","963.60","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","982.00","982.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","992.00","992.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,017.00","1,017.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,030.00","1,030.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,078.00","1,078.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","1,380.00","1,380.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","1,415.00","1,415.00","Pf"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","1,446.00","1,446.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","2,058.00","2,058.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","478.98","478.98","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","478.98","478.98","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","530.00","530.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 20","530.00","530.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","537.00","537.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","546.00","546.00","P+"
"AAA Life Insurance Company              ","A-","20 Year Level Term","547.16","547.16","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","551.20","551.20","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","555.00","555.00","P+"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","594.00","594.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","597.00","597.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","597.00","597.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","597.00","597.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","599.00","599.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","599.00","599.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","601.00","601.00","Pf"
