"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","540.00","540.00","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","540.00","540.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","540.00","540.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","540.00","540.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","551.38","551.38","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","551.38","551.38","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","558.00","558.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","560.00","560.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","560.00","560.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","565.00","565.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","565.00","565.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","565.00","565.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","565.00","565.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","570.00","570.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","570.00","570.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","570.24","570.24","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","577.70","577.70","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","585.00","585.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","585.00","585.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","585.00","585.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","585.00","585.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","585.00","585.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","590.00","590.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","590.00","590.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","590.00","590.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","590.00","590.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","595.00","595.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","599.38","599.38","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","599.38","599.38","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","600.00","600.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","605.00","605.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","605.00","605.00","P+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","605.00","605.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","605.00","605.00","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","610.00","610.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","610.00","610.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","610.00","610.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","615.00","615.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","615.00","615.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","615.00","615.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","619.00","619.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","619.00","619.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","620.00","620.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","622.00","622.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","627.50","627.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","627.50","627.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","630.00","630.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","630.00","630.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","630.00","630.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","630.00","630.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","630.00","630.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","630.00","630.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","630.00","630.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","630.00","630.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","635.00","635.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","635.00","635.00","P+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","640.00","640.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","642.50","642.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","642.50","642.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","652.19","652.19","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","660.00","660.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","664.00","664.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","664.00","664.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","665.00","665.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","665.00","665.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","665.00","665.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","665.00","665.00","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","665.00","665.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","665.00","665.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","670.00","670.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","670.00","670.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","670.00","670.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","675.00","675.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","675.00","675.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","675.00","675.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","680.00","680.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","680.00","680.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","680.00","680.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","680.00","680.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","691.00","691.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","693.00","693.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","695.00","695.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","695.00","695.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","700.00","700.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","700.00","700.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","700.00","700.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","700.00","700.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","702.00","702.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","705.00","705.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","705.00","705.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","710.00","710.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","710.00","710.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","710.00","710.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","710.00","710.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","710.00","710.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","715.00","715.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","715.00","715.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","715.00","715.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","720.00","720.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","720.00","720.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","720.00","720.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","725.00","725.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","725.00","725.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","725.76","725.76","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","730.00","730.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","732.00","732.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","735.00","735.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","735.00","735.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","740.00","740.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","740.00","740.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","740.00","740.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","740.00","740.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","740.00","740.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","740.00","740.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","740.00","740.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","745.00","745.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","745.00","745.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","745.00","745.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","745.00","745.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","745.00","745.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","745.00","745.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","745.00","745.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","745.00","745.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","745.00","745.00","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","745.00","745.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","745.00","745.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","752.00","752.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","760.00","760.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","760.00","760.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","770.00","770.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","775.00","775.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","775.00","775.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","775.00","775.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","775.00","775.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","785.00","785.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","785.00","785.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","790.00","790.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","790.00","790.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","790.00","790.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","790.00","790.00","R+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","795.70","795.70","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","800.00","800.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","805.00","805.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","810.00","810.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","810.00","810.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","815.00","815.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","815.00","815.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","825.00","825.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","825.00","825.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","825.00","825.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","827.47","827.47","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","827.47","827.47","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","830.70","830.70","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","840.00","840.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","845.00","845.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","845.00","845.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","845.00","845.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","845.00","845.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","866.00","866.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","870.00","870.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","870.00","870.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","870.00","870.00","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","875.00","875.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","875.00","875.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","875.00","875.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","875.00","875.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","877.50","877.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","877.50","877.50","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","880.00","880.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","880.33","880.33","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","880.33","880.33","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","890.00","890.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","890.00","890.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","890.00","890.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","892.80","892.80","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","893.00","893.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","895.00","895.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","895.00","895.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","895.00","895.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","895.00","895.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","895.00","895.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","895.00","895.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","895.00","895.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","895.00","895.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","897.00","897.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","900.00","900.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","900.00","900.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","900.00","900.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","900.00","900.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","900.00","900.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","902.50","902.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","902.50","902.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","905.00","905.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","905.00","905.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","910.00","910.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","910.00","910.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","910.00","910.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","910.00","910.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","915.00","915.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","920.00","920.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","920.00","920.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","920.00","920.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","920.00","920.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","920.00","920.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","923.00","923.00","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","924.00","924.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","924.00","924.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","925.00","925.00","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","925.00","925.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","925.00","925.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","930.49","930.49","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","940.00","940.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","940.00","940.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","940.00","940.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","945.00","945.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","945.00","945.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","945.00","945.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","955.00","955.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","965.00","965.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","965.00","965.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","965.00","965.00","R+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","970.00","970.00","R+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","970.00","970.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","975.00","975.00","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","985.00","985.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","985.00","985.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","990.00","990.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","990.00","990.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","995.00","995.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","995.00","995.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,000.00","1,000.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,000.00","1,000.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,000.00","1,000.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,000.00","1,000.00","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","1,020.00","1,020.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,020.00","1,020.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,020.00","1,020.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,020.00","1,020.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,023.89","1,023.89","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,023.89","1,023.89","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,025.00","1,025.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,030.00","1,030.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,035.00","1,035.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,035.00","1,035.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,035.00","1,035.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,038.00","1,038.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,045.00","1,045.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,045.00","1,045.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,055.00","1,055.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,055.00","1,055.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,055.00","1,055.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,055.00","1,055.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,055.00","1,055.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,068.00","1,068.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","1,070.00","1,070.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","1,070.00","1,070.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,070.00","1,070.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","1,070.00","1,070.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","1,075.00","1,075.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","1,080.00","1,080.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","1,080.00","1,080.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,080.00","1,080.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,080.00","1,080.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,082.25","1,082.25","Rg"
