"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","499.00","499.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","499.00","499.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","505.00","505.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","505.00","505.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","505.00","505.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","517.75","517.75","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","520.00","520.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","520.00","520.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","520.00","520.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","525.00","525.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","525.00","525.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","530.00","530.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","535.00","535.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","535.00","535.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","537.24","537.24","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","540.00","540.00","P+"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","540.00","540.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","542.00","542.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","550.00","550.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","550.00","550.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","550.00","550.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","553.00","553.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","553.72","553.72","P+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","553.72","553.72","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","555.00","555.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","555.00","555.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","555.00","555.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","560.00","560.00","P+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","560.00","560.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","560.00","560.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","565.00","565.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","565.00","565.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","565.00","565.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","565.00","565.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","565.00","565.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","565.00","565.00","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","566.00","566.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","567.50","567.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","567.50","567.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","570.00","570.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","570.00","570.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","570.00","570.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","570.00","570.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","570.00","570.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","570.00","570.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","570.00","570.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","570.00","570.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","570.00","570.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","570.00","570.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","574.00","574.00","P+"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","574.00","574.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","575.00","575.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","582.50","582.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","582.50","582.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","585.00","585.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","585.00","585.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","590.00","590.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","590.00","590.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","590.00","590.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","600.00","600.00","P+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","600.00","600.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","600.00","600.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","600.00","600.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","609.00","609.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","609.00","609.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","610.00","610.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","610.00","610.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","610.00","610.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","615.00","615.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","615.85","615.85","R+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","616.32","616.32","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","617.00","617.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","620.00","620.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","620.00","620.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","624.00","624.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","629.00","629.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","630.00","630.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","630.00","630.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","630.00","630.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","630.00","630.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","630.00","630.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","630.00","630.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","635.00","635.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","635.00","635.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","639.17","639.17","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","639.17","639.17","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","640.00","640.00","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","640.00","640.00","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","640.00","640.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","640.00","640.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","640.00","640.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","645.00","645.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","650.00","650.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","650.00","650.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","655.00","655.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","655.00","655.00","Pf"
"","","","655.00","655.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","660.00","660.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","660.00","660.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","660.00","660.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","660.00","660.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","660.00","660.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","660.00","660.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","660.00","660.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","660.00","660.00","R+"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","660.00","660.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","660.00","660.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","660.00","660.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","660.00","660.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","660.00","660.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","660.00","660.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","660.00","660.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","665.00","665.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","665.00","665.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","665.00","665.00","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","665.00","665.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","675.00","675.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","675.00","675.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","675.00","675.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","675.00","675.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","675.70","675.70","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","675.70","675.70","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","678.60","678.60","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","680.00","680.00","R+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","685.00","685.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","685.00","685.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","685.00","685.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","685.00","685.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","685.00","685.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","685.00","685.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","685.00","685.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","685.00","685.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","685.00","685.00","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","688.00","688.00","R+"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","690.00","690.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","690.00","690.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","690.00","690.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","705.00","705.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","705.00","705.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","705.00","705.00","R+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","710.00","710.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","710.00","710.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","710.00","710.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","710.00","710.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","710.00","710.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","710.00","710.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","715.00","715.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","720.00","720.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","720.00","720.00","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","730.00","730.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","730.00","730.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","735.00","735.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","735.00","735.00","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","735.00","735.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","735.00","735.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","735.00","735.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","737.50","737.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","737.50","737.50","R+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","740.00","740.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","740.00","740.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","745.00","745.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","750.00","750.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","754.56","754.56","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","755.00","755.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","757.50","757.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","757.50","757.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","760.00","760.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","760.00","760.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","760.00","760.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","760.00","760.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","760.00","760.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","765.00","765.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","765.00","765.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","765.00","765.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","765.00","765.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","765.00","765.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","765.00","765.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","770.00","770.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","770.00","770.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","770.00","770.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","770.00","770.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","770.00","770.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","770.00","770.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","770.00","770.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","770.00","770.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","771.00","771.00","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","772.00","772.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","775.00","775.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","775.00","775.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","779.35","779.35","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","780.00","780.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","780.00","780.00","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","785.00","785.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","785.00","785.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","785.00","785.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","789.00","789.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","789.00","789.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","790.00","790.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","795.00","795.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","797.39","797.39","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","801.45","801.45","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","805.00","805.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","810.00","810.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","815.00","815.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","815.00","815.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","815.00","815.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","820.00","820.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","820.00","820.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","822.00","822.00","R+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","824.00","824.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","830.00","830.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","835.00","835.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","835.00","835.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","835.00","835.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","835.00","835.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","835.00","835.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","838.00","838.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","840.00","840.00","R+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","840.00","840.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","845.00","845.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","855.00","855.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","855.00","855.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","860.00","860.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","860.00","860.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","860.00","860.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","860.00","860.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","865.00","865.00","R+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","875.00","875.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","875.00","875.00","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","880.00","880.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","880.00","880.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","885.00","885.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","885.00","885.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","885.00","885.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","885.00","885.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","885.00","885.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","885.00","885.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","885.00","885.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","885.00","885.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","895.00","895.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","895.00","895.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","895.00","895.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","900.00","900.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","900.00","900.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","910.00","910.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","910.00","910.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","910.00","910.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","915.00","915.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","915.00","915.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","915.00","915.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","920.00","920.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","920.00","920.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","920.00","920.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","925.00","925.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","929.53","929.53","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","929.53","929.53","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","930.00","930.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","930.00","930.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","930.00","930.00","R+"
