"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","207.50","207.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","210.00","210.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","210.00","210.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","210.00","210.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","210.00","210.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","210.00","210.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","210.00","210.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","211.75","211.75","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","212.50","212.50","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","212.50","212.50","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","212.50","212.50","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","215.00","215.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","215.00","215.00","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","216.50","216.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","216.50","216.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","217.50","217.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","217.50","217.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","217.50","217.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","217.50","217.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","217.50","217.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","217.50","217.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","217.50","217.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","217.50","217.50","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","217.50","217.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","217.50","217.50","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","217.50","217.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","217.50","217.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","220.00","220.00","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","220.00","220.00","R+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","221.00","221.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","222.50","222.50","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","222.50","222.50","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","222.50","222.50","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","222.50","222.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","222.50","222.50","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","222.50","222.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","222.50","222.50","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","222.50","222.50","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","224.50","224.50","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","225.00","225.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","225.00","225.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","227.50","227.50","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","227.50","227.50","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","227.50","227.50","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","227.50","227.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","227.50","227.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","230.00","230.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","230.00","230.00","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","230.00","230.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","232.50","232.50","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","234.00","234.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","235.00","235.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","235.00","235.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","235.00","235.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","235.00","235.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","235.00","235.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","235.00","235.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","235.00","235.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","235.00","235.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","235.00","235.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","235.00","235.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","235.00","235.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","235.00","235.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","235.00","235.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","235.00","235.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","235.80","235.80","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","240.00","240.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","240.00","240.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","240.00","240.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","240.00","240.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","240.00","240.00","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","242.50","242.50","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","244.58","244.58","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","244.89","244.89","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","244.89","244.89","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","245.00","245.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","245.00","245.00","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","245.00","245.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","245.00","245.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","247.50","247.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","247.50","247.50","R+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","250.00","250.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","252.50","252.50","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","252.50","252.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","252.50","252.50","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","255.00","255.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","255.00","255.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","255.00","255.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","255.00","255.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","255.00","255.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","255.00","255.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","255.00","255.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","255.00","255.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","255.00","255.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","255.00","255.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","255.00","255.00","R+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","256.00","256.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","257.50","257.50","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","258.50","258.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","259.50","259.50","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","260.00","260.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","260.00","260.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","260.00","260.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","260.00","260.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","260.00","260.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","260.00","260.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","262.50","262.50","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","262.50","262.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","262.50","262.50","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","262.50","262.50","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","262.50","262.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","265.00","265.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","267.50","267.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","267.50","267.50","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","270.00","270.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","270.00","270.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","270.00","270.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","270.00","270.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","270.00","270.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","272.50","272.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","272.50","272.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","272.50","272.50","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","274.50","274.50","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","276.00","276.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","277.50","277.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","280.00","280.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","280.00","280.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","280.00","280.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","280.00","280.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","280.00","280.00","P+"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","282.50","282.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","285.00","285.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","285.00","285.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","285.00","285.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","285.00","285.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","285.00","285.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","285.00","285.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","287.50","287.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","289.80","289.80","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","292.50","292.50","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","295.00","295.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","297.50","297.50","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","300.00","300.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","300.00","300.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","300.00","300.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","300.00","300.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","302.50","302.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","302.50","302.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","302.50","302.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","302.50","302.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","302.50","302.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","302.50","302.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","302.50","302.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","305.00","305.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","305.00","305.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","307.50","307.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","308.50","308.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","310.00","310.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","310.00","310.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","312.50","312.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","312.50","312.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","312.50","312.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","312.50","312.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","317.50","317.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","320.00","320.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","322.00","322.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","322.50","322.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","325.00","325.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","325.00","325.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","326.70","326.70","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","327.50","327.50","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","330.00","330.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","330.00","330.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","330.00","330.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","330.00","330.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","330.00","330.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","330.00","330.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","330.00","330.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","331.50","331.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","335.00","335.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","335.00","335.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","335.00","335.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","335.00","335.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","335.00","335.00","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","340.00","340.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","342.50","342.50","Pf"
