"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","650.00","650.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","650.00","650.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","650.00","650.00","Rg"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","655.00","655.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","655.00","655.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","655.00","655.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","655.00","655.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","659.00","659.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","659.00","659.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","665.00","665.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","670.00","670.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","670.00","670.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","670.00","670.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","670.00","670.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","670.00","670.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","675.80","675.80","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","678.00","678.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","680.00","680.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","680.00","680.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","680.00","680.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","685.00","685.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","685.00","685.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","695.00","695.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","695.00","695.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","695.00","695.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","695.00","695.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","695.00","695.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","700.00","700.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","700.00","700.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","710.00","710.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","715.00","715.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","715.00","715.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","720.00","720.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","720.00","720.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","720.00","720.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","720.00","720.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","729.00","729.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","730.00","730.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","735.00","735.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","740.00","740.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","740.00","740.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","740.00","740.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","740.00","740.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","740.00","740.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","740.00","740.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","740.00","740.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","740.00","740.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","740.00","740.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","745.00","745.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","745.00","745.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","745.00","745.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","747.50","747.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","747.50","747.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","750.00","750.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","750.00","750.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","750.00","750.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","750.00","750.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","750.00","750.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","750.00","750.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","755.00","755.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","755.00","755.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","759.00","759.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","760.00","760.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","760.00","760.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","765.00","765.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","767.00","767.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","771.00","771.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","772.20","772.20","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","790.00","790.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","790.00","790.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","790.00","790.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","790.00","790.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","800.00","800.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","803.85","803.85","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","805.00","805.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","815.00","815.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","820.00","820.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","820.00","820.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","820.00","820.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","825.00","825.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","825.00","825.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","830.00","830.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","830.00","830.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","830.00","830.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","830.00","830.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","835.00","835.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","835.00","835.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","835.00","835.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","847.50","847.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","847.50","847.50","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","860.00","860.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","860.00","860.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","877.45","877.45","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","880.00","880.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","885.00","885.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","885.00","885.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","885.00","885.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","890.00","890.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","915.00","915.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","915.00","915.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","935.00","935.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","970.00","970.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","977.50","977.50","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","530.00","530.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","530.00","530.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","572.00","572.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","572.00","572.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","585.00","585.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","585.00","585.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","625.00","625.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","631.00","631.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","635.00","635.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","635.00","635.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","655.00","655.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","670.00","670.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","670.00","670.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","695.00","695.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","695.00","695.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","695.68","695.68","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","700.00","700.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","700.00","700.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","700.00","700.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","715.00","715.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","719.40","719.40","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","725.00","725.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","725.00","725.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","725.00","725.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","735.00","735.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","735.00","735.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","735.00","735.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","740.00","740.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","745.00","745.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","745.00","745.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","745.00","745.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","746.35","746.35","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","750.00","750.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","750.00","750.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","750.00","750.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","750.00","750.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","754.13","754.13","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","754.13","754.13","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","755.00","755.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","755.00","755.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","760.00","760.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","760.00","760.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","764.00","764.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","764.00","764.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","765.00","765.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","765.00","765.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","767.00","767.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","775.00","775.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","775.00","775.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","775.00","775.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","775.00","775.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","775.00","775.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","775.00","775.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","780.00","780.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","780.00","780.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","780.00","780.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","780.00","780.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","780.00","780.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","790.00","790.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","790.00","790.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","790.00","790.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","790.00","790.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","790.00","790.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","790.00","790.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","790.00","790.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","790.00","790.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","795.00","795.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","795.00","795.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","795.00","795.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","795.00","795.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","795.00","795.00","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","795.00","795.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","805.00","805.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","805.00","805.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","805.00","805.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","810.00","810.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","810.00","810.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","810.00","810.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","810.00","810.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","810.00","810.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","815.00","815.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","815.00","815.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","815.40","815.40","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","816.45","816.45","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","821.00","821.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","840.00","840.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","840.00","840.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","845.00","845.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","853.30","853.30","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year","855.00","855.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","860.00","860.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","860.00","860.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","860.00","860.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","860.00","860.00","Rg"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term","865.00","865.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term","865.00","865.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","865.00","865.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","865.00","865.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","865.00","865.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","865.00","865.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","865.00","865.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","865.00","865.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","870.00","870.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","875.00","875.00","Pf"
