"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","354.00","354.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","355.00","355.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","356.00","356.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","356.00","356.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","356.12","356.12","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","360.00","360.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","370.00","370.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","371.00","371.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","375.60","375.60","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","383.50","383.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","383.50","383.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","385.00","385.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","390.00","390.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","390.00","390.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","390.00","390.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","390.00","390.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","393.00","393.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","413.00","413.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","429.00","429.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","429.00","429.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","429.00","429.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","429.00","429.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","441.60","441.60","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","479.00","479.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","504.00","504.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","504.00","504.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","504.00","504.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","504.00","504.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","507.00","507.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","528.00","528.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","561.00","561.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","583.00","583.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","268.00","268.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","277.00","277.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","292.00","292.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","292.00","292.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","292.00","292.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","292.00","292.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","295.00","295.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","298.00","298.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","299.00","299.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","299.00","299.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","306.00","306.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","306.00","306.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","314.14","314.14","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","315.70","315.70","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","317.00","317.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","322.00","322.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","324.00","324.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","327.00","327.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","327.00","327.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","334.00","334.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","338.00","338.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","339.00","339.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","339.00","339.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","339.00","339.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","340.00","340.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","340.00","340.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","340.00","340.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","340.00","340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","340.00","340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","340.00","340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","340.00","340.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","340.00","340.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","340.00","340.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","342.00","342.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","342.00","342.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","347.00","347.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","347.00","347.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","355.00","355.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","355.00","355.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","355.00","355.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","358.00","358.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","358.00","358.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","359.00","359.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","359.00","359.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","362.00","362.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","365.00","365.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","368.00","368.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","370.00","370.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","370.00","370.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","370.00","370.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","375.00","375.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","375.00","375.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","378.00","378.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","380.01","380.01","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","380.01","380.01","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","383.00","383.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","384.00","384.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","386.00","386.00","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","391.00","391.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","394.00","394.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term","395.00","395.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","395.00","395.00","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","395.00","395.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","398.00","398.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","398.00","398.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","398.00","398.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","400.00","400.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","400.00","400.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","403.00","403.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","404.00","404.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","404.00","404.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","404.00","404.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","404.00","404.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","407.00","407.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","410.00","410.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","410.00","410.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","410.00","410.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","410.00","410.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","410.00","410.00","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","414.00","414.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","415.00","415.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","416.50","416.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","416.50","416.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","419.00","419.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","420.00","420.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","421.00","421.00","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","422.40","422.40","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","423.00","423.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","423.00","423.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","428.00","428.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","428.28","428.28","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","428.76","428.76","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","434.67","434.67","Rg"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","437.00","437.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","438.00","438.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","438.00","438.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","438.00","438.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","438.00","438.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","438.00","438.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","438.00","438.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","438.00","438.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","438.00","438.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","440.00","440.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","443.00","443.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","443.00","443.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","443.00","443.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","444.00","444.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","445.00","445.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","447.00","447.00","Rg"
"","","","447.00","447.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","449.00","449.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","449.00","449.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","449.00","449.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","454.00","454.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","454.00","454.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","456.00","456.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","461.00","461.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","464.00","464.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","464.00","464.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","464.00","464.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","465.00","465.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","474.50","474.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","474.50","474.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","475.00","475.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","480.00","480.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","480.00","480.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","489.00","489.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","499.00","499.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","499.00","499.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","499.00","499.00","Rg"
"Americo Financial Life and Annuity Ins. ","A-","Home Mortgage Series 100 - 20/20 year","501.00","501.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","513.00","513.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","514.00","514.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","518.00","518.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","520.00","520.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 20 (Choice/Std)","534.00","534.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","536.40","536.40","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year (non-med)","538.00","538.00","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","544.00","544.00","Rg"
