"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","325.00","325.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","325.00","325.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","325.00","325.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","327.50","327.50","P+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","329.00","329.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","329.00","329.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","330.00","330.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","332.50","332.50","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","332.50","332.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","334.50","334.50","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","335.00","335.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","340.00","340.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","345.00","345.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","345.00","345.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","345.00","345.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","345.00","345.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","345.00","345.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","347.50","347.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","347.50","347.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","347.50","347.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","347.50","347.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","350.00","350.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","350.00","350.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","350.00","350.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","350.00","350.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","352.50","352.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","352.50","352.50","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","355.00","355.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","355.00","355.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","356.70","356.70","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","357.50","357.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","357.50","357.50","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","357.50","357.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","360.00","360.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","360.00","360.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","360.00","360.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","362.50","362.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","365.00","365.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","365.00","365.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","365.00","365.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","367.50","367.50","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","370.00","370.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","370.00","370.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","370.80","370.80","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","372.50","372.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","372.50","372.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","372.50","372.50","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","372.50","372.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","372.50","372.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","372.50","372.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","372.50","372.50","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","372.50","372.50","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","372.50","372.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","372.50","372.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","374.87","374.87","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","375.00","375.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","377.50","377.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","377.50","377.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","377.50","377.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","380.00","380.00","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","382.50","382.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","382.50","382.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","382.50","382.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","382.50","382.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","382.50","382.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","382.50","382.50","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","385.00","385.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","385.00","385.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","385.00","385.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","387.00","387.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","387.50","387.50","R+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","388.00","388.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","392.50","392.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","392.50","392.50","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","394.50","394.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","395.00","395.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","395.00","395.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","395.00","395.00","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","397.50","397.50","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","400.00","400.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","402.50","402.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","402.50","402.50","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","402.50","402.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","402.50","402.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","405.00","405.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","405.00","405.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","405.00","405.00","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","411.80","411.80","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","412.50","412.50","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","412.50","412.50","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","412.50","412.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","412.50","412.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","415.00","415.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","415.00","415.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","416.00","416.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","425.00","425.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","430.00","430.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","432.50","432.50","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","432.50","432.50","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","432.50","432.50","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","435.00","435.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","435.00","435.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","437.50","437.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","437.50","437.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","440.00","440.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","440.00","440.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","440.00","440.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","440.00","440.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","440.00","440.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","440.00","440.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","440.00","440.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","440.00","440.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","440.00","440.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","442.01","442.01","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","445.00","445.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","445.00","445.00","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","445.00","445.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","446.50","446.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","446.50","446.50","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","447.50","447.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","447.50","447.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","447.50","447.50","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","450.00","450.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","450.00","450.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","450.00","450.00","R+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","450.00","450.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","452.50","452.50","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","455.00","455.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","457.50","457.50","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","457.50","457.50","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","457.50","457.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","459.50","459.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","460.00","460.00","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","461.96","461.96","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","461.96","461.96","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","462.50","462.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","462.50","462.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","465.00","465.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","465.00","465.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","465.00","465.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","465.00","465.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","465.00","465.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","469.80","469.80","R+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","470.00","470.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","470.00","470.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","472.50","472.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","473.50","473.50","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","475.00","475.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","475.00","475.00","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","475.00","475.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","477.50","477.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","477.50","477.50","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","480.00","480.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","480.00","480.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","483.00","483.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","485.00","485.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","485.00","485.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","486.50","486.50","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","487.50","487.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","487.50","487.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","487.50","487.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","495.00","495.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","497.50","497.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","497.50","497.50","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","497.50","497.50","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","497.50","497.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","500.00","500.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","500.00","500.00","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","502.50","502.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","502.50","502.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","502.50","502.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","502.50","502.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","502.50","502.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","502.50","502.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","502.50","502.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","505.00","505.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","512.50","512.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","512.50","512.50","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","512.50","512.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","515.00","515.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","515.00","515.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","515.03","515.03","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","517.50","517.50","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","520.00","520.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","520.00","520.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","520.00","520.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","522.50","522.50","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","522.50","522.50","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","522.50","522.50","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","524.90","524.90","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","525.00","525.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","525.00","525.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","525.00","525.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","530.00","530.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","530.00","530.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","532.50","532.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","532.50","532.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","535.00","535.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","540.00","540.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","540.00","540.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","545.00","545.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","545.00","545.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","547.50","547.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","547.50","547.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","557.50","557.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","565.00","565.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","567.50","567.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","570.00","570.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","570.00","570.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","570.00","570.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","570.00","570.00","R+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","575.00","575.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","575.00","575.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","575.00","575.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","577.50","577.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","577.50","577.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","582.50","582.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","582.50","582.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","587.50","587.50","P+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","587.50","587.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","590.00","590.00","R+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","591.00","591.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","592.50","592.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","592.50","592.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","592.50","592.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","596.50","596.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","600.00","600.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","607.50","607.50","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","610.00","610.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","617.50","617.50","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","620.00","620.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","620.00","620.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","625.80","625.80","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","630.00","630.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","639.00","639.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","640.00","640.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","647.50","647.50","Rg"
