"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","454.00","454.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","455.00","455.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","457.00","457.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","458.00","458.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","463.00","463.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","465.00","465.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","465.00","465.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","467.00","467.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","468.00","468.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","468.00","468.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","473.00","473.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","475.00","475.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","475.24","475.24","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","477.00","477.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","477.00","477.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","482.00","482.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","483.00","483.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","483.41","483.41","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","489.52","489.52","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","492.00","492.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","492.00","492.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","492.00","492.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","492.00","492.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","492.00","492.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","492.00","492.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","492.00","492.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","494.00","494.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","494.00","494.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","497.00","497.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","497.00","497.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","497.00","497.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","497.00","497.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","497.00","497.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","497.00","497.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","497.00","497.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","497.00","497.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","502.00","502.00","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","502.00","502.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","513.00","513.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","518.00","518.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","519.00","519.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","519.00","519.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","519.00","519.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","519.00","519.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","524.00","524.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","528.00","528.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","532.00","532.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","532.00","532.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","535.20","535.20","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","539.00","539.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","539.50","539.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","539.50","539.50","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","540.00","540.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","540.00","540.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","543.00","543.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","547.00","547.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","547.00","547.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","559.00","559.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","565.00","565.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","567.00","567.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","573.00","573.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","573.00","573.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","573.00","573.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","573.00","573.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","580.00","580.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","587.00","587.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","599.00","599.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","601.00","601.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","607.00","607.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","617.00","617.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","624.00","624.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","635.00","635.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","637.00","637.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","637.00","637.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","637.00","637.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","637.00","637.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","646.00","646.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","682.80","682.80","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","705.00","705.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","739.08","739.08","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","745.00","745.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","745.00","745.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","745.00","745.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","745.00","745.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","755.00","755.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","794.00","794.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","889.00","889.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","934.00","934.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","938.00","938.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","468.00","468.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","479.00","479.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","486.00","486.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","496.00","496.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","510.26","510.26","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","510.40","510.40","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","522.00","522.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","522.00","522.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","531.00","531.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","531.00","531.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","531.00","531.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","531.00","531.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","532.00","532.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","533.00","533.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","535.00","535.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","535.00","535.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","535.00","535.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","535.00","535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","535.00","535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","535.00","535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","535.00","535.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","535.00","535.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","536.00","536.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","536.00","536.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","551.00","551.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","551.00","551.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","551.00","551.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","551.00","551.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","551.00","551.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","567.00","567.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","570.00","570.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","570.00","570.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","570.00","570.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","570.00","570.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","573.00","573.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","582.00","582.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","586.00","586.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","586.00","586.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","586.00","586.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","592.00","592.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","596.00","596.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","599.00","599.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","608.00","608.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","609.60","609.60","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","613.00","613.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","613.00","613.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","613.00","613.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","621.77","621.77","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","621.77","621.77","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","624.00","624.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","627.00","627.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","627.00","627.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","627.00","627.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","632.00","632.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","634.00","634.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","636.00","636.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","636.00","636.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","641.00","641.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","641.00","641.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","649.00","649.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","650.00","650.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","662.00","662.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","662.50","662.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","662.50","662.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","672.00","672.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","676.00","676.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","676.00","676.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","677.00","677.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","677.00","677.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","679.00","679.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","679.00","679.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","681.00","681.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","687.00","687.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","687.00","687.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","687.10","687.10","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","690.00","690.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","696.00","696.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","696.00","696.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","696.00","696.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","697.00","697.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","699.00","699.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","699.00","699.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","699.00","699.00","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","700.64","700.64","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","703.00","703.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","703.00","703.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","703.00","703.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","703.00","703.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","703.00","703.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","703.00","703.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","703.00","703.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","703.00","703.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","708.00","708.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","708.00","708.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","708.00","708.00","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","710.00","710.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","711.00","711.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","711.00","711.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","711.68","711.68","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","714.78","714.78","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","717.00","717.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","717.00","717.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","717.00","717.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","725.50","725.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","725.50","725.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","726.00","726.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","727.00","727.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","727.00","727.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","727.00","727.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","729.00","729.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","736.00","736.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","744.47","744.47","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","749.00","749.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","755.00","755.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","760.00","760.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","767.00","767.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","767.00","767.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","767.00","767.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","770.00","770.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","770.00","770.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","771.00","771.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","781.00","781.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","782.00","782.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","785.00","785.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","785.00","785.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","785.00","785.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","785.00","785.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","786.00","786.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","810.00","810.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","822.00","822.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","849.00","849.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","866.00","866.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","881.00","881.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","887.00","887.00","Rg"
"","","","887.00","887.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","890.00","890.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 20 Year","890.31","890.31","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","891.00","891.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","891.00","891.00","Rg"
