"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","119.00","119.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","119.00","119.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","119.00","119.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","119.66","119.66","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","119.66","119.66","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","119.84","119.84","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","120.00","120.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","120.50","120.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","121.00","121.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","121.00","121.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","121.00","121.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","122.00","122.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","122.00","122.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","123.00","123.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","123.00","123.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","123.00","123.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","123.00","123.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","123.00","123.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","123.00","123.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","123.00","123.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","123.00","123.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","123.00","123.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","123.00","123.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","123.00","123.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","124.00","124.00","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","124.00","124.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","124.00","124.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","124.00","124.00","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","125.00","125.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","125.00","125.00","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","126.00","126.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","126.00","126.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","127.00","127.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","127.00","127.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","127.68","127.68","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","128.00","128.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","128.00","128.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","128.00","128.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","128.00","128.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","128.00","128.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","128.00","128.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","128.00","128.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","128.00","128.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","128.00","128.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","128.00","128.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","128.00","128.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","128.00","128.00","P+"
"Symetra Life Insurance Company          ","A","10 Year Level Term","128.00","128.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","128.00","128.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","128.00","128.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","128.00","128.00","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","129.00","129.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","129.35","129.35","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","131.00","131.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","131.00","131.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","131.00","131.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","132.00","132.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","132.00","132.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","132.00","132.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","132.50","132.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","132.50","132.50","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","133.00","133.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","134.00","134.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","134.50","134.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","134.50","134.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","135.00","135.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","135.00","135.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","136.00","136.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","137.00","137.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","137.00","137.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","137.00","137.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","137.00","137.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","137.76","137.76","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","138.00","138.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","138.00","138.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","138.00","138.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","138.00","138.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","138.63","138.63","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","138.63","138.63","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","139.00","139.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","139.00","139.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","139.00","139.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","139.00","139.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","139.00","139.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","139.20","139.20","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","141.00","141.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","141.00","141.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","141.00","141.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","141.48","141.48","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","142.00","142.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","142.00","142.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","143.00","143.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","143.00","143.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","143.00","143.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","143.00","143.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","144.00","144.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","144.00","144.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","145.00","145.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","146.00","146.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","146.00","146.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","146.00","146.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","146.75","146.75","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","147.00","147.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","148.00","148.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","148.00","148.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","148.00","148.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","148.00","148.00","R+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","149.00","149.00","R+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","151.00","151.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","152.00","152.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","152.00","152.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","152.00","152.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","152.00","152.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","152.00","152.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","152.00","152.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","153.00","153.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","153.60","153.60","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","154.00","154.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","154.00","154.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","154.00","154.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","154.00","154.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","156.00","156.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","156.00","156.00","P+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","156.00","156.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","157.50","157.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","157.50","157.50","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","159.00","159.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","159.00","159.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","160.00","160.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","160.00","160.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","160.50","160.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","160.50","160.50","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","161.00","161.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","161.00","161.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","164.00","164.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","164.00","164.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","164.00","164.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","166.00","166.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","166.00","166.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","166.00","166.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","166.00","166.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","168.00","168.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","170.00","170.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","170.00","170.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","171.00","171.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","171.60","171.60","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","172.00","172.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","172.00","172.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","172.00","172.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","172.00","172.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","175.00","175.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","178.00","178.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","178.00","178.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","178.00","178.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","178.00","178.00","P+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","179.00","179.00","Pf"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","179.28","179.28","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","180.00","180.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","180.00","180.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","180.00","180.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","180.00","180.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","183.00","183.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","185.00","185.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","186.00","186.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","186.00","186.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","187.00","187.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","187.00","187.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","187.00","187.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","187.00","187.00","Pf"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","190.26","190.26","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","191.00","191.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","194.00","194.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","194.00","194.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","194.00","194.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","195.00","195.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","195.00","195.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","195.00","195.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","195.00","195.00","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","196.00","196.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","199.00","199.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","202.00","202.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","202.00","202.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","202.00","202.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","202.00","202.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","202.00","202.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","208.00","208.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","208.00","208.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","208.00","208.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","208.00","208.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","210.00","210.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","213.00","213.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","217.00","217.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","220.00","220.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","225.00","225.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","229.00","229.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","229.00","229.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","229.00","229.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","229.00","229.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","230.00","230.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","231.00","231.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","244.00","244.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","244.00","244.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","244.00","244.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","244.00","244.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","245.00","245.00","Pf"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","269.00","269.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","273.00","273.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","283.00","283.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","287.00","287.00","Pf"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","322.00","322.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","340.00","340.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","399.00","399.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","111.00","111.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","114.00","114.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","116.00","116.00","P+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","117.00","117.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","117.00","117.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","117.00","117.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","117.00","117.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","117.00","117.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20","117.00","117.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","117.00","117.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","117.00","117.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","117.00","117.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","117.00","117.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","117.00","117.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","127.00","127.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","129.00","129.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","129.00","129.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","129.00","129.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","129.00","129.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","129.00","129.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","129.00","129.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","129.00","129.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","129.00","129.00","Pf"
