"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","170.00","170.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","170.00","170.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","172.50","172.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","173.60","173.60","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","175.00","175.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","175.00","175.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","175.00","175.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","175.00","175.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","175.00","175.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","177.50","177.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","177.50","177.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","178.80","178.80","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","180.00","180.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","180.00","180.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","180.00","180.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","182.50","182.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","182.50","182.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","182.50","182.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","182.50","182.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","184.79","184.79","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","185.00","185.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","185.00","185.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","185.00","185.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","185.00","185.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","185.00","185.00","R+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","185.00","185.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","185.00","185.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","185.00","185.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","185.00","185.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","187.50","187.50","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","187.50","187.50","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","187.50","187.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","187.50","187.50","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","190.00","190.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","190.00","190.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","190.00","190.00","R+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","190.00","190.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","190.00","190.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","190.00","190.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","190.00","190.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","192.50","192.50","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","192.50","192.50","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","194.50","194.50","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","195.00","195.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","195.00","195.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","195.00","195.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","195.00","195.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","195.00","195.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","195.00","195.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","195.00","195.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","195.00","195.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","195.00","195.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","195.00","195.00","R+"
"MTL Insurance Company                   ","A-","SelecTerm-10","195.00","195.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","195.00","195.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","196.50","196.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","196.50","196.50","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","198.80","198.80","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","200.00","200.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","200.00","200.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","200.00","200.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","200.00","200.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","200.00","200.00","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","200.00","200.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","202.50","202.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","202.50","202.50","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","202.50","202.50","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","202.50","202.50","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","202.50","202.50","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","202.50","202.50","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","202.50","202.50","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","202.50","202.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","202.50","202.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","202.50","202.50","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","202.50","202.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","202.50","202.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","203.50","203.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","205.00","205.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","207.50","207.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","207.50","207.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","207.50","207.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","207.50","207.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","207.50","207.50","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","207.50","207.50","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","209.50","209.50","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","210.00","210.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","210.00","210.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","210.00","210.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","210.00","210.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","210.00","210.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","210.00","210.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","210.00","210.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","210.00","210.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","210.00","210.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","211.97","211.97","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","212.50","212.50","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","212.50","212.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","212.50","212.50","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","212.50","212.50","R+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","212.50","212.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","212.50","212.50","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","215.60","215.60","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","215.60","215.60","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","217.50","217.50","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","217.50","217.50","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","217.50","217.50","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","217.50","217.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","217.50","217.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","217.50","217.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","217.50","217.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","217.50","217.50","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","220.00","220.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","220.00","220.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","220.00","220.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","220.00","220.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","222.50","222.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","222.50","222.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","222.50","222.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","222.50","222.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","222.50","222.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","222.50","222.50","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","222.50","222.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","222.50","222.50","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","222.50","222.50","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","222.50","222.50","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","222.50","222.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","222.50","222.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","222.50","222.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","222.50","222.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","222.50","222.50","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","224.00","224.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","225.00","225.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","225.00","225.00","R+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","225.00","225.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","225.00","225.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","225.00","225.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","226.80","226.80","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","227.50","227.50","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","227.50","227.50","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","227.50","227.50","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","227.50","227.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","227.50","227.50","P+"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","228.50","228.50","R+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","230.00","230.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","230.00","230.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","230.00","230.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","230.00","230.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","230.00","230.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","232.50","232.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","232.50","232.50","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","235.00","235.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","235.00","235.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","237.50","237.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","237.50","237.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","237.50","237.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","237.50","237.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","237.50","237.50","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","240.00","240.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","240.00","240.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","240.00","240.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","240.00","240.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","240.00","240.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","242.50","242.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","242.50","242.50","R+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","243.00","243.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","245.00","245.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","245.00","245.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","245.00","245.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","245.00","245.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","247.00","247.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","247.50","247.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","247.50","247.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","247.50","247.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","250.00","250.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","250.00","250.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","250.00","250.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","252.50","252.50","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","255.00","255.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","256.80","256.80","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","257.50","257.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","257.50","257.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","260.00","260.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","260.00","260.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","260.00","260.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","260.00","260.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","262.50","262.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","265.00","265.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","267.50","267.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","267.50","267.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","270.00","270.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","272.50","272.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","272.50","272.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","272.50","272.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","272.50","272.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","272.50","272.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","272.50","272.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","273.50","273.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","275.00","275.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","277.50","277.50","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","277.50","277.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","277.50","277.50","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","280.00","280.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","280.00","280.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","280.00","280.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","282.00","282.00","R+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","285.00","285.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","285.00","285.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","285.00","285.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","285.00","285.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","285.00","285.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","285.00","285.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","285.00","285.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","285.00","285.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","285.00","285.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","290.00","290.00","P+"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","292.70","292.70","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","294.50","294.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","295.00","295.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","295.00","295.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","295.00","295.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","295.00","295.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","296.00","296.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","297.00","297.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","300.00","300.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","305.00","305.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","305.00","305.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","307.50","307.50","Rg"
