"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","755.00","755.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","760.00","760.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","765.00","765.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","765.00","765.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","766.00","766.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","770.00","770.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","770.00","770.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","775.00","775.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","775.00","775.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","775.00","775.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","775.00","775.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","775.00","775.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","792.00","792.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","795.00","795.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","795.00","795.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","805.00","805.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","805.00","805.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","805.00","805.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","810.00","810.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","820.00","820.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","820.00","820.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","820.00","820.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","820.00","820.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","820.00","820.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","820.00","820.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","820.00","820.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","820.00","820.00","Rg"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","825.00","825.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","825.00","825.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","826.20","826.20","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","840.00","840.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","840.00","840.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","845.00","845.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","855.00","855.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","860.00","860.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","860.00","860.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","865.00","865.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","865.00","865.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","870.00","870.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","870.00","870.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","875.00","875.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","875.00","875.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","880.00","880.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","880.00","880.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","880.47","880.47","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","882.00","882.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","888.00","888.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","890.00","890.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","890.00","890.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","894.00","894.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","894.00","894.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","902.50","902.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","902.50","902.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","905.00","905.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","905.00","905.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","905.00","905.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","905.00","905.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","905.00","905.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","905.00","905.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","905.00","905.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","905.00","905.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","905.00","905.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","910.00","910.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","920.00","920.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","925.00","925.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","930.00","930.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","934.20","934.20","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","940.00","940.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","945.00","945.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","945.00","945.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","945.00","945.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","950.00","950.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","953.35","953.35","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","961.00","961.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","975.00","975.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","980.00","980.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","980.00","980.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","980.00","980.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","980.00","980.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","980.00","980.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","980.00","980.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","980.00","980.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","980.00","980.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","980.00","980.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","980.00","980.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","990.00","990.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","990.00","990.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","995.00","995.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","995.00","995.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,000.00","1,000.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,000.00","1,000.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,000.00","1,000.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,000.00","1,000.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,002.50","1,002.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,002.50","1,002.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,010.00","1,010.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,010.00","1,010.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,020.00","1,020.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,025.00","1,025.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,035.00","1,035.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","1,035.00","1,035.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","1,035.00","1,035.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,035.00","1,035.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,035.00","1,035.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,040.00","1,040.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,040.00","1,040.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,040.00","1,040.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,040.00","1,040.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,045.00","1,045.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,045.00","1,045.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","1,050.00","1,050.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,050.00","1,050.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,077.00","1,077.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,085.00","1,085.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,090.80","1,090.80","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,105.00","1,105.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,110.00","1,110.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,120.00","1,120.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,120.00","1,120.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,120.00","1,120.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","1,125.00","1,125.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","1,125.00","1,125.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,135.00","1,135.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,140.00","1,140.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,150.00","1,150.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,150.00","1,150.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,150.00","1,150.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,150.00","1,150.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,175.00","1,175.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,195.00","1,195.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,322.50","1,322.50","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","712.00","712.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","712.00","712.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","730.00","730.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","730.00","730.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","770.00","770.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","810.00","810.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","810.00","810.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","810.00","810.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","824.00","824.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","824.00","824.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","830.00","830.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","830.00","830.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","830.00","830.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","845.00","845.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","850.00","850.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","850.00","850.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","850.00","850.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","855.00","855.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","860.00","860.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","860.00","860.00","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","864.00","864.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","875.00","875.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","880.00","880.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","880.00","880.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","890.00","890.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","890.00","890.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","902.21","902.21","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","905.00","905.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","915.00","915.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","915.00","915.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","916.00","916.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","930.00","930.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","935.00","935.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","935.00","935.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","936.10","936.10","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","940.00","940.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","945.00","945.00","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","945.00","945.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","950.00","950.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","950.00","950.00","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","950.00","950.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","955.00","955.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","955.00","955.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","955.00","955.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","965.00","965.00","Pf"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term","975.00","975.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term","975.00","975.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","975.00","975.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","980.00","980.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","980.00","980.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","985.00","985.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","985.00","985.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","985.00","985.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","985.00","985.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","985.00","985.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","985.00","985.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","985.00","985.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","985.00","985.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","990.00","990.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","990.00","990.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","990.00","990.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","997.00","997.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,000.09","1,000.09","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,000.09","1,000.09","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,020.00","1,020.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,021.00","1,021.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,025.00","1,025.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,025.00","1,025.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,025.00","1,025.00","Pf"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 20 Year","1,030.00","1,030.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,035.00","1,035.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,035.00","1,035.00","Pf"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term  (with CER)","1,040.00","1,040.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term  (with CER)","1,040.00","1,040.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,045.00","1,045.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,045.00","1,045.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,050.00","1,050.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,050.00","1,050.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,050.00","1,050.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,050.00","1,050.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,055.00","1,055.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,055.00","1,055.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,055.00","1,055.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,055.00","1,055.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,055.00","1,055.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,063.65","1,063.65","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,070.00","1,070.00","Rg"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,070.00","1,070.00","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,070.00","1,070.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","1,080.00","1,080.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","1,080.00","1,080.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","1,085.00","1,085.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","1,105.00","1,105.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,110.00","1,110.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,110.00","1,110.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","1,110.00","1,110.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,112.50","1,112.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,112.50","1,112.50","Pf"
