"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","211.00","211.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","211.00","211.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","211.00","211.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","217.00","217.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","217.00","217.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","225.00","225.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","225.00","225.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","226.00","226.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","226.00","226.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","226.00","226.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","227.00","227.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","228.00","228.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","229.61","229.61","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","229.61","229.61","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","230.00","230.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","230.00","230.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","231.00","231.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","231.00","231.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","231.00","231.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","231.00","231.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","231.00","231.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","232.00","232.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","232.00","232.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","233.00","233.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","233.00","233.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","233.28","233.28","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","235.00","235.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","235.00","235.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","235.20","235.20","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","237.00","237.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","238.00","238.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","238.00","238.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","239.00","239.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","239.00","239.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","242.00","242.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","242.00","242.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","243.49","243.49","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","248.00","248.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","248.00","248.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","249.00","249.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","251.00","251.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","254.00","254.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","254.00","254.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","254.00","254.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","254.00","254.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","254.00","254.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","254.00","254.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","254.00","254.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","254.00","254.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","256.00","256.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","257.00","257.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","257.00","257.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","257.00","257.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","258.00","258.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","259.00","259.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","261.00","261.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","262.00","262.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","263.00","263.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","263.00","263.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","263.50","263.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","263.50","263.50","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","264.00","264.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","265.00","265.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","265.00","265.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","266.00","266.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","268.00","268.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","268.00","268.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","268.00","268.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","268.00","268.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","268.00","268.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","274.00","274.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","275.00","275.00","Pf"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","275.00","275.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","276.00","276.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","276.00","276.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","276.00","276.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","278.00","278.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","280.00","280.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","280.00","280.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","280.00","280.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","280.00","280.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","282.00","282.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","285.00","285.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","286.00","286.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","286.00","286.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","286.00","286.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","287.00","287.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","288.00","288.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","289.00","289.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","289.00","289.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","291.00","291.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","295.20","295.20","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","299.00","299.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","299.00","299.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","299.00","299.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","310.00","310.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","313.00","313.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","315.00","315.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","315.00","315.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","315.00","315.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","315.00","315.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","317.50","317.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","317.50","317.50","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","318.00","318.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","324.00","324.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","326.00","326.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","328.00","328.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","329.29","329.29","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","333.00","333.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","335.00","335.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","335.00","335.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","335.00","335.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","335.00","335.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","373.20","373.20","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","378.00","378.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","394.00","394.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","394.00","394.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","394.00","394.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","394.00","394.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","399.00","399.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","401.00","401.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","450.00","450.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","476.00","476.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","230.00","230.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","240.00","240.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","242.00","242.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","247.00","247.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","247.00","247.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","253.00","253.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","261.97","261.97","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","262.08","262.08","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","265.00","265.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","265.00","265.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","273.00","273.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","273.00","273.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","274.00","274.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","278.00","278.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","278.00","278.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","278.00","278.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","281.00","281.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","283.00","283.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","283.00","283.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","293.00","293.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","293.00","293.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","293.00","293.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","293.00","293.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","293.00","293.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","293.00","293.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","293.00","293.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","293.00","293.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","294.00","294.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","300.00","300.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","301.00","301.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","301.00","301.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","301.00","301.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","303.00","303.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","304.00","304.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","304.00","304.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","304.00","304.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","304.00","304.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","305.00","305.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","308.00","308.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","308.00","308.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","308.00","308.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","311.00","311.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","311.00","311.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","311.00","311.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","313.00","313.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","313.00","313.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","314.00","314.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","317.00","317.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","319.00","319.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","320.00","320.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","320.00","320.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","320.00","320.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","321.00","321.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","321.00","321.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","321.00","321.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","321.00","321.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","322.90","322.90","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","322.90","322.90","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","324.00","324.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","324.00","324.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","325.00","325.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","325.00","325.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","326.00","326.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","326.90","326.90","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","330.00","330.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","331.00","331.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","331.00","331.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","331.00","331.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","332.00","332.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","332.00","332.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","340.00","340.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","344.96","344.96","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","345.00","345.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","346.00","346.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","346.50","346.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","346.50","346.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","348.00","348.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","350.00","350.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","350.00","350.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","350.00","350.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","350.00","350.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","350.00","350.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","350.00","350.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","350.00","350.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","350.00","350.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","351.00","351.00","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","352.00","352.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","352.00","352.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","352.00","352.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","354.00","354.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","355.00","355.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","355.00","355.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","356.00","356.00","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","357.00","357.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","358.00","358.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","360.00","360.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","361.00","361.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","361.00","361.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","361.63","361.63","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","362.00","362.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","362.00","362.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","362.00","362.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","366.00","366.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","367.00","367.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","367.00","367.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","368.00","368.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","370.00","370.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","372.00","372.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","372.00","372.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","374.00","374.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","374.00","374.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","374.00","374.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","375.00","375.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","381.54","381.54","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","382.00","382.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","382.00","382.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","383.40","383.40","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","387.00","387.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","394.00","394.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","397.00","397.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","397.00","397.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","397.00","397.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","400.00","400.00","Rg"
"","","","400.00","400.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","402.00","402.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","402.00","402.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","402.00","402.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","403.00","403.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","407.50","407.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","407.50","407.50","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","415.00","415.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","416.40","416.40","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","418.00","418.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","441.00","441.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","445.00","445.00","Rg"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","461.00","461.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 20 (Choice/Std)","462.00","462.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","464.00","464.00","Rg"
