"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","1,415.80","1,415.80","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,420.00","1,420.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","1,420.65","1,420.65","R+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,432.00","1,432.00","P+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,440.00","1,440.00","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","1,440.00","1,440.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,440.00","1,440.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,445.00","1,445.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,460.00","1,460.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,465.00","1,465.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,465.00","1,465.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,465.00","1,465.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,470.00","1,470.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,470.00","1,470.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,475.00","1,475.00","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,485.00","1,485.00","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,485.00","1,485.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term","1,495.00","1,495.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 10-year Term  (WA)","1,495.00","1,495.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,495.00","1,495.00","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,495.00","1,495.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,495.00","1,495.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,505.00","1,505.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,505.00","1,505.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,510.00","1,510.00","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","1,510.00","1,510.00","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","1,520.00","1,520.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,520.00","1,520.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,520.00","1,520.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,525.00","1,525.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,525.00","1,525.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,540.00","1,540.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,545.00","1,545.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,545.00","1,545.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,545.00","1,545.00","P+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,550.00","1,550.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,550.00","1,550.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,550.00","1,550.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,550.00","1,550.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,565.00","1,565.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,574.00","1,574.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","1,574.00","1,574.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,575.00","1,575.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,577.00","1,577.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,580.00","1,580.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,580.00","1,580.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,580.00","1,580.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,580.00","1,580.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,595.00","1,595.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,596.98","1,596.98","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,598.00","1,598.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,600.00","1,600.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,600.00","1,600.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,600.00","1,600.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,600.00","1,600.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,600.00","1,600.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,600.00","1,600.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,600.00","1,600.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,600.00","1,600.00","P+"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","1,610.00","1,610.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,624.35","1,624.35","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,630.00","1,630.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,635.00","1,635.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,635.00","1,635.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,635.00","1,635.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,640.00","1,640.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,640.00","1,640.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,645.00","1,645.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,650.00","1,650.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,650.00","1,650.00","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,650.00","1,650.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,650.00","1,650.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,650.00","1,650.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,650.00","1,650.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,655.00","1,655.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,655.00","1,655.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,655.00","1,655.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,655.00","1,655.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","1,655.00","1,655.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","1,660.00","1,660.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,665.00","1,665.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,665.00","1,665.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","1,670.00","1,670.00","P+"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","1,670.00","1,670.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,670.00","1,670.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,675.70","1,675.70","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,678.00","1,678.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,690.00","1,690.00","Pf"
"","","","1,690.00","1,690.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,690.00","1,690.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,695.00","1,695.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,705.00","1,705.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,710.00","1,710.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,710.00","1,710.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,710.00","1,710.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,710.00","1,710.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,710.00","1,710.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","1,711.00","1,711.00","R+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,715.00","1,715.00","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,715.00","1,715.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,725.00","1,725.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,725.00","1,725.00","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,725.00","1,725.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,725.00","1,725.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,730.00","1,730.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,730.00","1,730.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,730.00","1,730.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,730.00","1,730.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,730.00","1,730.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,730.00","1,730.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,730.00","1,730.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,730.00","1,730.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,745.00","1,745.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,746.00","1,746.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","1,750.00","1,750.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,760.00","1,760.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,765.00","1,765.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,765.00","1,765.00","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,775.00","1,775.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,780.00","1,780.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,780.00","1,780.00","R+"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","1,785.00","1,785.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,805.00","1,805.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,820.00","1,820.00","Pf"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","1,825.00","1,825.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","1,825.00","1,825.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,825.00","1,825.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,835.00","1,835.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,835.00","1,835.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,835.00","1,835.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,836.00","1,836.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,840.00","1,840.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,850.00","1,850.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,860.00","1,860.00","P+"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","1,865.00","1,865.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,865.00","1,865.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,870.00","1,870.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,877.00","1,877.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,885.00","1,885.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,887.50","1,887.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,887.50","1,887.50","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,890.00","1,890.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,890.00","1,890.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,890.00","1,890.00","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,905.00","1,905.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,905.00","1,905.00","R+"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,905.00","1,905.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,910.00","1,910.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,910.00","1,910.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,910.00","1,910.00","R+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,917.50","1,917.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,917.50","1,917.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,920.00","1,920.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,925.00","1,925.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,930.00","1,930.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,935.00","1,935.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,935.00","1,935.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,940.00","1,940.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,948.70","1,948.70","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","1,948.73","1,948.73","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,950.00","1,950.00","R+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,950.00","1,950.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,955.00","1,955.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,955.00","1,955.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,955.00","1,955.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,955.00","1,955.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,955.00","1,955.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,955.00","1,955.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,955.00","1,955.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,955.00","1,955.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,960.00","1,960.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,960.00","1,960.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,960.00","1,960.00","R+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,965.00","1,965.00","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","2,005.00","2,005.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","2,005.00","2,005.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","2,010.00","2,010.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","2,015.00","2,015.00","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","2,024.00","2,024.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","2,024.00","2,024.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","2,025.00","2,025.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","2,025.00","2,025.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","2,025.00","2,025.00","R+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","2,035.00","2,035.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","2,035.00","2,035.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","2,035.00","2,035.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","2,050.00","2,050.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","2,060.00","2,060.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","2,070.00","2,070.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","2,070.00","2,070.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","2,072.55","2,072.55","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","2,075.00","2,075.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","2,075.00","2,075.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","2,075.00","2,075.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","2,080.00","2,080.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","2,080.00","2,080.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","2,080.00","2,080.00","Rg"
