"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","808.50","808.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","809.50","809.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","810.00","810.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","817.50","817.50","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","820.00","820.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","820.00","820.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","823.60","823.60","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","827.50","827.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","827.50","827.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","835.00","835.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","835.00","835.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","835.00","835.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","840.78","840.78","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","840.78","840.78","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","842.50","842.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","852.50","852.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","852.50","852.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","855.00","855.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","855.00","855.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","855.00","855.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","855.00","855.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","860.00","860.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","860.00","860.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","861.50","861.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","861.50","861.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","862.50","862.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","865.00","865.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","865.00","865.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","877.50","877.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","889.80","889.80","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","902.50","902.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","910.00","910.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","915.00","915.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","920.00","920.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","925.00","925.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","930.00","930.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","932.50","932.50","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","932.50","932.50","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","932.50","932.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","932.50","932.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","932.50","932.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","932.50","932.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","932.50","932.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","937.16","937.16","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","937.50","937.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","940.00","940.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","950.00","950.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","955.00","955.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","955.00","955.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","957.50","957.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","972.50","972.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","972.50","972.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","975.00","975.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","975.00","975.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","975.00","975.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","975.00","975.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","975.00","975.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","975.00","975.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","975.00","975.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","975.00","975.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","977.50","977.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","980.00","980.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","980.00","980.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","980.00","980.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","992.50","992.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","995.00","995.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","997.50","997.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,002.50","1,002.50","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","1,010.00","1,010.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,010.00","1,010.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,012.50","1,012.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,012.50","1,012.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,020.00","1,020.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,021.50","1,021.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","1,021.50","1,021.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,026.00","1,026.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","1,027.50","1,027.50","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,027.50","1,027.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,030.00","1,030.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","1,033.50","1,033.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,037.50","1,037.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,037.50","1,037.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,037.50","1,037.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,037.50","1,037.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,037.50","1,037.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,037.50","1,037.50","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,040.00","1,040.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,040.00","1,040.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,047.50","1,047.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,047.50","1,047.50","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","1,050.00","1,050.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","1,050.00","1,050.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,052.50","1,052.50","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","1,055.00","1,055.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","1,055.00","1,055.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,062.50","1,062.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,062.50","1,062.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,065.00","1,065.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","1,067.50","1,067.50","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,067.50","1,067.50","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,073.00","1,073.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,080.00","1,080.00","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,097.50","1,097.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,097.50","1,097.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,100.00","1,100.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,105.00","1,105.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,115.00","1,115.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,115.00","1,115.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,115.00","1,115.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,122.00","1,122.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","1,122.50","1,122.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","1,125.00","1,125.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","1,125.00","1,125.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,127.50","1,127.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,137.50","1,137.50","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,147.50","1,147.50","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","1,172.50","1,172.50","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","1,172.50","1,172.50","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,185.00","1,185.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,187.50","1,187.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,187.50","1,187.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,187.50","1,187.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,187.50","1,187.50","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","1,188.10","1,188.10","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","1,200.00","1,200.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,234.80","1,234.80","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","1,235.00","1,235.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,252.50","1,252.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,272.00","1,272.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,272.50","1,272.50","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","1,275.00","1,275.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,282.50","1,282.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,290.00","1,290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,297.50","1,297.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,297.50","1,297.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,297.50","1,297.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,297.50","1,297.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,330.00","1,330.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","1,387.50","1,387.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","1,450.00","1,450.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,455.00","1,455.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","1,600.00","1,600.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","1,692.20","1,692.20","Rg"
"20 Year Level Term Guaranteed","","","","",""
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","1,050.00","1,050.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","1,057.50","1,057.50","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,057.50","1,057.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","1,065.00","1,065.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,100.00","1,100.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,100.00","1,100.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,100.00","1,100.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,100.00","1,100.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,100.00","1,100.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,100.00","1,100.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,100.00","1,100.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,100.00","1,100.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,100.00","1,100.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,100.00","1,100.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,117.50","1,117.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,117.50","1,117.50","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,117.50","1,117.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,135.00","1,135.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,135.79","1,135.79","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,142.50","1,142.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,152.50","1,152.50","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,152.50","1,152.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,152.50","1,152.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,162.00","1,162.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,167.50","1,167.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,167.50","1,167.50","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,168.80","1,168.80","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,169.00","1,169.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,169.00","1,169.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,177.40","1,177.40","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,195.00","1,195.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,195.00","1,195.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,205.00","1,205.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,205.00","1,205.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","1,207.50","1,207.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","1,207.50","1,207.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,212.50","1,212.50","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,212.50","1,212.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,217.50","1,217.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,220.00","1,220.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,220.00","1,220.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,220.00","1,220.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,225.00","1,225.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,225.00","1,225.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,225.00","1,225.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,232.50","1,232.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,232.50","1,232.50","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,242.50","1,242.50","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,242.50","1,242.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,244.37","1,244.37","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,274.07","1,274.07","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,274.07","1,274.07","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","1,293.00","1,293.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,293.00","1,293.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","1,300.00","1,300.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","1,300.00","1,300.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,315.00","1,315.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,322.50","1,322.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,325.00","1,325.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,325.00","1,325.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,325.00","1,325.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","1,327.50","1,327.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","1,332.50","1,332.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,337.50","1,337.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,352.50","1,352.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,352.50","1,352.50","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,355.00","1,355.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,376.50","1,376.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,376.50","1,376.50","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,380.00","1,380.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,385.00","1,385.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,385.00","1,385.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,385.00","1,385.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,385.00","1,385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,385.00","1,385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,385.00","1,385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,385.00","1,385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,385.00","1,385.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,387.50","1,387.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,387.50","1,387.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,387.50","1,387.50","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,387.50","1,387.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,397.50","1,397.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,412.50","1,412.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,412.50","1,412.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,412.50","1,412.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","1,412.50","1,412.50","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","1,415.00","1,415.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,417.50","1,417.50","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","1,420.00","1,420.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,435.00","1,435.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,445.00","1,445.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","1,450.00","1,450.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,455.00","1,455.00","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,455.00","1,455.00","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,460.00","1,460.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,465.89","1,465.89","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,468.50","1,468.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,472.50","1,472.50","Rg"
