"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","99.00","99.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","99.00","99.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","99.00","99.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","100.00","100.00","P+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","100.00","100.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","102.55","102.55","P+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","102.55","102.55","P+"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","103.00","103.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","104.00","104.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","104.00","104.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","104.64","104.64","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","105.00","105.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","105.00","105.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","105.00","105.00","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","106.00","106.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","106.53","106.53","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","107.00","107.00","R+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","108.00","108.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","109.00","109.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","109.00","109.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","109.00","109.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","109.00","109.00","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","111.00","111.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","111.00","111.00","P+"
"North American Co for Life and Health   ","A+","ADDvantage 10","111.00","111.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","111.00","111.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","112.00","112.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","112.00","112.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","113.00","113.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","113.36","113.36","Pf"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","113.36","113.36","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","114.00","114.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","114.00","114.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","114.00","114.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","114.00","114.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","114.00","114.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","114.00","114.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","115.00","115.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","115.22","115.22","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","116.00","116.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","116.00","116.00","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","116.00","116.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","116.00","116.00","P+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","116.00","116.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","117.00","117.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","118.80","118.80","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","119.00","119.00","R+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","119.00","119.00","R+"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","119.00","119.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","119.00","119.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","119.00","119.00","R+"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","120.00","120.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","120.00","120.00","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","120.99","120.99","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","121.00","121.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","121.00","121.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","121.00","121.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","121.00","121.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","121.00","121.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","121.00","121.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","121.00","121.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","121.00","121.00","R+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","121.00","121.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","121.00","121.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","121.00","121.00","P+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","121.00","121.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","121.00","121.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","122.00","122.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","122.00","122.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","122.00","122.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","124.00","124.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","124.00","124.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","124.00","124.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","124.00","124.00","R+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","125.00","125.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","125.00","125.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","125.00","125.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","125.00","125.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","125.00","125.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","126.00","126.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","126.00","126.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","126.00","126.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","126.00","126.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","126.00","126.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","126.00","126.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","126.00","126.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","126.00","126.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","126.00","126.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","126.00","126.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","126.00","126.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","127.00","127.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","127.00","127.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","127.00","127.00","R+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","127.00","127.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","128.00","128.00","R+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","129.00","129.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","129.00","129.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","129.00","129.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","129.00","129.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","129.00","129.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","129.10","129.10","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","129.10","129.10","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","129.35","129.35","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","130.00","130.00","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","130.00","130.00","R+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","130.00","130.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","130.00","130.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","130.50","130.50","P+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","130.50","130.50","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","131.10","131.10","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","132.00","132.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","132.00","132.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","132.50","132.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","132.50","132.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","133.00","133.00","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","133.00","133.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","134.00","134.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","135.00","135.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","135.00","135.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","135.00","135.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","136.00","136.00","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","137.00","137.00","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","137.00","137.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","137.00","137.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","138.00","138.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","138.00","138.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","138.00","138.00","P+"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","138.24","138.24","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","140.00","140.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","140.00","140.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","140.00","140.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","140.00","140.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","141.00","141.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","141.00","141.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","141.00","141.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","141.00","141.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","141.00","141.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","141.00","141.00","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","142.00","142.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","143.00","143.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","143.00","143.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","143.00","143.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","143.00","143.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","144.00","144.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","144.50","144.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","144.50","144.50","R+"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","145.00","145.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","145.00","145.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","146.00","146.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","146.00","146.00","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","146.75","146.75","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","147.00","147.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","147.50","147.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","147.50","147.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","150.00","150.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","150.00","150.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","150.00","150.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","150.00","150.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","151.00","151.00","Pf"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","151.00","151.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","151.00","151.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","152.00","152.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","152.00","152.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","153.00","153.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","153.00","153.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","154.00","154.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","155.00","155.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","155.00","155.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","155.00","155.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","157.00","157.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","158.00","158.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","158.00","158.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","158.00","158.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","158.00","158.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","160.00","160.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","163.00","163.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","163.00","163.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","163.00","163.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","163.00","163.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","164.00","164.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","164.45","164.45","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","165.00","165.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","165.00","165.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","165.00","165.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","166.00","166.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","168.00","168.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","169.00","169.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","171.00","171.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","172.00","172.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","173.00","173.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","173.65","173.65","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","174.00","174.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","175.00","175.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","175.00","175.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","175.00","175.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","175.00","175.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","175.00","175.00","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","176.00","176.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","179.00","179.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","179.00","179.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","179.28","179.28","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","181.00","181.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","181.00","181.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","181.00","181.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","181.00","181.00","R+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","181.00","181.00","P+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","185.00","185.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","185.00","185.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","189.00","189.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","190.00","190.00","R+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","190.00","190.00","Pf"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","190.26","190.26","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","191.00","191.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","191.00","191.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","191.00","191.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","191.00","191.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","193.00","193.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","196.00","196.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","205.00","205.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","205.00","205.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","205.00","205.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","205.00","205.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","209.00","209.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","212.00","212.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","212.00","212.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","212.00","212.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","212.00","212.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","216.00","216.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","231.00","231.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","240.00","240.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","240.00","240.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","240.00","240.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","240.00","240.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","243.00","243.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","264.00","264.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","279.00","279.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","282.00","282.00","Pf"
"","","","327.00","327.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","106.00","106.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","107.00","107.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","110.00","110.00","P+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","110.00","110.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","110.00","110.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","110.00","110.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","110.00","110.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","110.00","110.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20","110.00","110.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","110.00","110.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","110.00","110.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","110.00","110.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","110.00","110.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","110.00","110.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","113.00","113.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","113.00","113.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","115.00","115.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","116.00","116.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","117.00","117.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","117.00","117.00","P+"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","117.72","117.72","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","119.00","119.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","119.00","119.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","119.00","119.00","Pf"
