"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","300.00","300.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","300.00","300.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","300.00","300.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10","300.00","300.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","300.00","300.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","300.00","300.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","300.00","300.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","300.00","300.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","301.60","301.60","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","302.50","302.50","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","304.00","304.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","304.00","304.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","305.00","305.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","305.00","305.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","307.50","307.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","307.50","307.50","P+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","310.00","310.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","313.80","313.80","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","315.00","315.00","P+"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","315.00","315.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","315.00","315.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","320.00","320.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","320.00","320.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","320.00","320.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","320.00","320.00","P+"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","322.50","322.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","322.50","322.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","322.50","322.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","322.50","322.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","322.50","322.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","325.00","325.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","325.00","325.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","325.00","325.00","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","325.00","325.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","325.00","325.00","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","327.50","327.50","P+"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","327.50","327.50","P+"
"AAA Life Insurance Company              ","A-","10 Year Level Term","330.11","330.11","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","332.50","332.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","335.00","335.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","335.00","335.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","335.00","335.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","335.00","335.00","R+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","335.00","335.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10","335.00","335.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","335.00","335.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","335.00","335.00","R+"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","335.00","335.00","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","335.00","335.00","P+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","335.00","335.00","P+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","335.00","335.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","337.50","337.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","337.50","337.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","337.50","337.50","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","337.50","337.50","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","339.50","339.50","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","340.00","340.00","P+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","342.50","342.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","342.50","342.50","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","342.50","342.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","342.50","342.50","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","345.00","345.00","P+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","345.10","345.10","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","346.00","346.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","347.50","347.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","347.50","347.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","347.50","347.50","Pf"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","347.50","347.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","347.50","347.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","350.00","350.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","350.00","350.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","350.00","350.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","352.50","352.50","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","352.50","352.50","R+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","352.50","352.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","352.50","352.50","R+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","355.00","355.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","355.00","355.00","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","355.00","355.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","357.50","357.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","357.50","357.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","357.50","357.50","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","357.50","357.50","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","357.50","357.50","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","357.50","357.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","357.50","357.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","362.50","362.50","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","362.50","362.50","P+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","362.50","362.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","362.50","362.50","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","365.00","365.00","P+"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","367.50","367.50","R+"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","367.50","367.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","367.50","367.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","370.00","370.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","370.00","370.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","372.50","372.50","P+"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","375.00","375.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","375.00","375.00","R+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","375.00","375.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","375.00","375.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","377.50","377.50","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","377.50","377.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","380.00","380.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","380.00","380.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","382.50","382.50","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","384.00","384.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","384.00","384.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","385.00","385.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","385.00","385.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","385.00","385.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","385.00","385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","385.00","385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","385.00","385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","385.00","385.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","385.00","385.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","385.00","385.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","385.00","385.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","385.00","385.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","385.00","385.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","385.00","385.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","385.00","385.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","385.00","385.00","P+"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","385.00","385.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","386.06","386.06","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","387.02","387.02","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","387.02","387.02","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","387.50","387.50","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","387.50","387.50","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","387.50","387.50","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","387.50","387.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","387.50","387.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","392.50","392.50","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","392.50","392.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","397.50","397.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","400.00","400.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","402.50","402.50","R+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","402.50","402.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","402.50","402.50","R+"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","403.10","403.10","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","405.00","405.00","R+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","407.50","407.50","R+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","407.50","407.50","R+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","407.50","407.50","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","407.50","407.50","P+"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","409.50","409.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","412.50","412.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","412.50","412.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","412.50","412.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","412.80","412.80","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","415.00","415.00","R+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","415.00","415.00","R+"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","417.00","417.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","417.50","417.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","417.50","417.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","417.50","417.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","417.50","417.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","417.50","417.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","420.00","420.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","422.50","422.50","R+"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","422.50","422.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","425.00","425.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","425.00","425.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","425.00","425.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","425.00","425.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","426.00","426.00","R+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","427.50","427.50","P+"
"EMC National Life Company               ","A-","Term Select - 10 Year","430.00","430.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","437.50","437.50","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","437.50","437.50","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","438.73","438.73","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","442.50","442.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","442.50","442.50","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","442.50","442.50","R+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","445.00","445.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","445.00","445.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","447.50","447.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","447.50","447.50","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","447.50","447.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","450.00","450.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","450.00","450.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","457.50","457.50","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","457.50","457.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","459.00","459.00","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","460.00","460.00","Pf"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","460.00","460.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","460.00","460.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","460.00","460.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","460.00","460.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","460.00","460.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","460.00","460.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","465.00","465.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","470.00","470.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","470.00","470.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","470.00","470.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","470.00","470.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","470.00","470.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","472.50","472.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","475.00","475.00","R+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","477.50","477.50","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","477.50","477.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","480.00","480.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","480.00","480.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","480.00","480.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","480.00","480.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","481.80","481.80","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","482.50","482.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","487.50","487.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","490.00","490.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","497.50","497.50","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","497.50","497.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","502.50","502.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","502.50","502.50","Pf"
"Symetra Life Insurance Company          ","A","10 Year Level Term","502.50","502.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","502.50","502.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","502.50","502.50","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","505.00","505.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","505.00","505.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","507.00","507.00","R+"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","507.50","507.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","507.50","507.50","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","507.50","507.50","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","507.50","507.50","R+"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","507.50","507.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","507.50","507.50","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","510.00","510.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","512.50","512.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","512.50","512.50","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","515.00","515.00","P+"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","515.00","515.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","515.00","515.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","517.00","517.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","517.50","517.50","P+"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","522.50","522.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","522.50","522.50","R+"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","522.50","522.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","522.50","522.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","528.50","528.50","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","536.50","536.50","Pf"
