"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","475.00","475.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","475.00","475.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","481.50","481.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","481.50","481.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","485.00","485.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","485.00","485.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","485.00","485.00","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","489.15","489.15","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","490.00","490.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","490.00","490.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","492.50","492.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","492.50","492.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","495.00","495.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","495.00","495.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","495.00","495.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","495.00","495.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","495.00","495.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","495.00","495.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","495.00","495.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","497.50","497.50","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","500.00","500.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","500.00","500.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","500.00","500.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","502.00","502.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","505.00","505.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","507.50","507.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","510.00","510.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","510.00","510.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","515.00","515.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","517.50","517.50","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","520.00","520.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","520.00","520.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","522.10","522.10","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","527.50","527.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","527.50","527.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","527.50","527.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","527.50","527.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","527.50","527.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","527.50","527.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","527.50","527.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","527.50","527.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","530.00","530.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","530.00","530.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","532.50","532.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","536.00","536.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","537.50","537.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","537.50","537.50","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","542.50","542.50","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","550.00","550.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","550.00","550.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","552.50","552.50","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","555.00","555.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","555.00","555.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","555.00","555.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","555.00","555.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","557.50","557.50","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","557.50","557.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","562.50","562.50","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","562.50","562.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","562.50","562.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","562.50","562.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","562.50","562.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","562.50","562.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","565.00","565.00","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","567.50","567.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","567.50","567.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","567.50","567.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","570.00","570.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","570.00","570.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","570.00","570.00","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","572.40","572.40","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","572.50","572.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","577.50","577.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","587.50","587.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","587.50","587.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","592.50","592.50","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","599.50","599.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","602.50","602.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","602.50","602.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","603.75","603.75","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","605.00","605.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","617.50","617.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","617.50","617.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","617.50","617.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","617.50","617.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","617.50","617.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","617.50","617.50","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","637.50","637.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","642.50","642.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","665.00","665.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","688.50","688.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","700.00","700.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","702.50","702.50","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","702.50","702.50","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","734.81","734.81","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","856.75","856.75","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","412.00","412.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","412.00","412.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","445.00","445.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","445.00","445.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","446.50","446.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","446.50","446.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","452.50","452.50","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","459.00","459.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","472.50","472.50","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","472.50","472.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","475.00","475.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","485.00","485.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","490.00","490.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","490.00","490.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","490.00","490.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","490.00","490.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","490.00","490.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","490.00","490.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","497.50","497.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","498.50","498.50","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","500.00","500.00","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","500.00","500.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","505.00","505.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","505.00","505.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","510.89","510.89","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","512.50","512.50","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","515.00","515.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 20 Year","517.50","517.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","517.50","517.50","Pf"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 20 Year","517.50","517.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","520.00","520.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","520.00","520.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","520.00","520.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","522.50","522.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","530.00","530.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","530.00","530.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","530.00","530.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","530.00","530.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","530.00","530.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","530.00","530.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","530.00","530.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","530.00","530.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","533.60","533.60","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","535.00","535.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","535.00","535.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","535.00","535.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","542.50","542.50","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","545.00","545.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","545.00","545.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","547.50","547.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","551.00","551.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","552.00","552.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","552.50","552.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","552.50","552.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","552.50","552.50","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","560.00","560.00","P+"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","565.00","565.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","565.00","565.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","565.00","565.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","565.45","565.45","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","565.45","565.45","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","567.50","567.50","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","567.50","567.50","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","567.50","567.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","570.00","570.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","570.00","570.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","570.00","570.00","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","572.50","572.50","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","572.50","572.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","575.00","575.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","577.50","577.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","577.50","577.50","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","580.00","580.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","580.00","580.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","580.75","580.75","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","585.00","585.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","592.50","592.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","592.50","592.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","592.50","592.50","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","602.50","602.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","605.00","605.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","612.90","612.90","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","615.00","615.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","617.50","617.50","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","622.50","622.50","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","625.00","625.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","627.50","627.50","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","630.00","630.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","630.00","630.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","630.75","630.75","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","632.50","632.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","632.50","632.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","635.00","635.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","639.00","639.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","639.00","639.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","642.50","642.50","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","642.50","642.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","647.50","647.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","647.50","647.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","650.00","650.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","655.00","655.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term","657.50","657.50","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","657.50","657.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","662.50","662.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","665.00","665.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","665.00","665.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","665.00","665.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","665.00","665.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","665.00","665.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","665.79","665.79","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","670.00","670.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","672.50","672.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","672.50","672.50","Rg"
