"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","980.00","980.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","980.00","980.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","980.00","980.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","980.00","980.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","980.00","980.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","980.00","980.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","980.00","980.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","980.00","980.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","990.00","990.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","990.00","990.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","995.00","995.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","995.00","995.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","999.00","999.00","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","1,000.00","1,000.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","1,000.00","1,000.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,000.00","1,000.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,000.00","1,000.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","1,005.00","1,005.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","1,005.00","1,005.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,005.00","1,005.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,010.00","1,010.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,010.00","1,010.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,015.00","1,015.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,015.00","1,015.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,015.00","1,015.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,019.00","1,019.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,019.00","1,019.00","Pf"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 20  (151X)","1,040.00","1,040.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","1,050.00","1,050.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","1,056.00","1,056.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,060.00","1,060.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,062.00","1,062.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,064.00","1,064.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,065.00","1,065.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,070.00","1,070.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,075.00","1,075.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","1,076.00","1,076.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,076.00","1,076.00","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,077.04","1,077.04","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,077.04","1,077.04","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,078.80","1,078.80","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,080.00","1,080.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,080.00","1,080.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,080.00","1,080.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,090.00","1,090.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,090.00","1,090.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,095.00","1,095.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","1,105.00","1,105.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","1,105.00","1,105.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","1,110.00","1,110.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,132.50","1,132.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,132.50","1,132.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","1,134.40","1,134.40","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,135.00","1,135.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,135.00","1,135.00","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","1,145.00","1,145.00","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","1,145.00","1,145.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","1,150.00","1,150.00","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","1,155.00","1,155.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","1,155.00","1,155.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","1,160.00","1,160.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","1,160.00","1,160.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,175.00","1,175.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,175.00","1,175.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,185.00","1,185.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","1,185.00","1,185.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,190.00","1,190.00","Rg"
"John Hancock Life Insurance Company USA ","A+","20 Year Level Premium Term","1,190.00","1,190.00","Pf"
"John Hancock Life Insurance Company NY  ","A+","20 Year Level Premium Term","1,190.00","1,190.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,190.00","1,190.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,190.00","1,190.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,190.00","1,190.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","1,200.00","1,200.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,215.00","1,215.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,215.00","1,215.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,220.00","1,220.00","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,222.88","1,222.88","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","1,225.00","1,225.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,230.00","1,230.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","1,230.00","1,230.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,235.00","1,235.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,235.00","1,235.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,235.00","1,235.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,235.00","1,235.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","1,240.00","1,240.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,245.00","1,245.00","Rg"
