"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","173.00","173.00","P+"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","174.00","174.00","P+"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","175.50","175.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","175.50","175.50","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","178.00","178.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","178.00","178.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","178.00","178.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","179.00","179.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","179.00","179.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","179.00","179.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","179.00","179.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","180.00","180.00","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","180.00","180.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","180.00","180.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","184.00","184.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","187.00","187.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","187.00","187.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","187.00","187.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","188.00","188.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","192.00","192.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","193.00","193.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","194.00","194.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","195.00","195.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","195.00","195.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","196.00","196.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","196.00","196.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","196.00","196.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","196.00","196.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","196.00","196.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","198.00","198.00","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","199.00","199.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","199.00","199.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","200.00","200.00","R+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","203.00","203.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","203.00","203.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","203.00","203.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","203.00","203.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","203.00","203.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","203.00","203.00","P+"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","203.00","203.00","P+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","205.20","205.20","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","207.00","207.00","Pf"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","210.99","210.99","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","214.00","214.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","217.00","217.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","217.00","217.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","218.00","218.00","R+"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","219.00","219.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","228.00","228.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","230.00","230.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","230.00","230.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","230.00","230.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","230.00","230.00","Pf"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","231.00","231.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","231.00","231.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","232.00","232.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","232.00","232.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","232.00","232.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","232.00","232.00","R+"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","232.94","232.94","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","234.00","234.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","236.00","236.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","250.00","250.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","255.00","255.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","262.00","262.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","262.00","262.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","262.00","262.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","262.00","262.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","267.00","267.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","272.00","272.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","272.00","272.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","272.00","272.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","272.00","272.00","R+"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","287.00","287.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","304.00","304.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","308.00","308.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","308.00","308.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","308.00","308.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","308.00","308.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","310.00","310.00","Pf"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","380.00","380.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","404.00","404.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","445.00","445.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","117.00","117.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","120.00","120.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","123.00","123.00","P+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","123.00","123.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","123.00","123.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","123.00","123.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","123.00","123.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","123.00","123.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20","123.00","123.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","123.00","123.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","123.00","123.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","123.00","123.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","123.00","123.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","124.00","124.00","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","136.53","136.53","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","136.53","136.53","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","138.00","138.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","138.00","138.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","138.00","138.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","138.00","138.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","140.00","140.00","P+"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","140.00","140.00","P+"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","140.00","140.00","P+"
"EMC National Life Company               ","A-","Term Select - 20 Year","140.00","140.00","P+"
