"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,145.00","1,145.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,148.00","1,148.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,166.00","1,166.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,166.00","1,166.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,166.00","1,166.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,172.00","1,172.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,190.00","1,190.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,190.00","1,190.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,190.00","1,190.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,190.00","1,190.00","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,227.00","1,227.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","1,229.00","1,229.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,231.00","1,231.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,231.00","1,231.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","1,244.00","1,244.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","1,244.00","1,244.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","1,244.00","1,244.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","1,253.00","1,253.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,270.50","1,270.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,270.50","1,270.50","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,276.00","1,276.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","1,289.00","1,289.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,289.60","1,289.60","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","1,298.00","1,298.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","1,298.00","1,298.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,300.00","1,300.00","Pf"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","1,309.00","1,309.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","1,309.00","1,309.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","1,316.00","1,316.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","1,324.00","1,324.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","1,324.00","1,324.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","1,325.00","1,325.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","1,327.00","1,327.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","1,327.00","1,327.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","1,328.00","1,328.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","1,328.00","1,328.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","1,346.00","1,346.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,353.00","1,353.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","1,358.00","1,358.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","1,358.00","1,358.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","1,358.00","1,358.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","1,358.00","1,358.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","1,365.00","1,365.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","1,368.00","1,368.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,370.00","1,370.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,370.00","1,370.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,370.00","1,370.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,370.00","1,370.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","1,381.00","1,381.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","1,381.00","1,381.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","1,388.00","1,388.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","1,391.00","1,391.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","1,396.80","1,396.80","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,411.20","1,411.20","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","1,415.00","1,415.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","1,415.00","1,415.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","1,415.00","1,415.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","1,415.00","1,415.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","1,415.00","1,415.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","1,415.00","1,415.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","1,415.00","1,415.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","1,415.00","1,415.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","1,433.36","1,433.36","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","1,442.79","1,442.79","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","1,451.00","1,451.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","1,507.00","1,507.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","1,509.00","1,509.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","1,509.00","1,509.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","1,514.00","1,514.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","1,516.00","1,516.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,519.00","1,519.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","1,530.00","1,530.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","1,535.00","1,535.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","1,539.00","1,539.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","1,539.00","1,539.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","1,544.00","1,544.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","1,557.00","1,557.00","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","1,557.00","1,557.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","1,560.00","1,560.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","1,565.00","1,565.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","1,565.00","1,565.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","1,569.50","1,569.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","1,569.50","1,569.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","1,607.00","1,607.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","1,607.00","1,607.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","1,607.00","1,607.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","1,607.00","1,607.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","1,629.00","1,629.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,633.00","1,633.00","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","1,644.00","1,644.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","1,681.00","1,681.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","1,696.00","1,696.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","1,780.00","1,780.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","1,795.00","1,795.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","1,819.00","1,819.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","1,820.00","1,820.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","1,829.10","1,829.10","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","1,842.00","1,842.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","1,861.00","1,861.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","1,861.00","1,861.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","1,861.00","1,861.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","1,861.00","1,861.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","1,887.00","1,887.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","1,911.60","1,911.60","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","1,956.00","1,956.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","1,980.63","1,980.63","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","2,049.00","2,049.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","2,468.00","2,468.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","2,597.00","2,597.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","3,176.00","3,176.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,316.00","1,316.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,316.00","1,316.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","1,485.00","1,485.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","1,514.00","1,514.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,520.00","1,520.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","1,572.00","1,572.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","1,578.00","1,578.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","1,602.00","1,602.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","1,602.00","1,602.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (issue ages 51+)","1,606.00","1,606.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","1,606.00","1,606.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","1,609.00","1,609.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","1,609.00","1,609.00","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","1,609.00","1,609.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,615.00","1,615.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","1,624.00","1,624.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","1,624.00","1,624.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","1,630.00","1,630.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,692.00","1,692.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,692.00","1,692.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,692.00","1,692.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","1,695.00","1,695.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","1,696.00","1,696.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","1,696.00","1,696.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","1,698.00","1,698.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","1,698.00","1,698.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","1,707.00","1,707.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","1,707.00","1,707.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","1,707.00","1,707.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","1,717.00","1,717.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","1,717.00","1,717.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","1,717.00","1,717.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","1,717.00","1,717.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","1,717.00","1,717.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","1,717.00","1,717.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","1,717.00","1,717.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","1,717.00","1,717.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","1,724.00","1,724.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","1,724.00","1,724.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","1,732.00","1,732.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","1,732.00","1,732.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","1,741.00","1,741.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","1,750.13","1,750.13","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","1,786.00","1,786.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","1,803.70","1,803.70","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","1,803.70","1,803.70","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","1,822.00","1,822.00","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","1,848.00","1,848.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","1,867.00","1,867.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","1,867.00","1,867.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","1,875.00","1,875.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","1,879.00","1,879.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","1,892.00","1,892.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","1,900.50","1,900.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","1,900.50","1,900.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","1,911.00","1,911.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","1,927.00","1,927.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","1,927.00","1,927.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","1,927.00","1,927.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","1,929.20","1,929.20","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","1,977.00","1,977.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","1,977.00","1,977.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","1,977.00","1,977.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","1,980.00","1,980.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","1,980.00","1,980.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","1,984.00","1,984.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","1,991.00","1,991.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","1,991.00","1,991.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","1,991.00","1,991.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","2,003.00","2,003.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","2,018.00","2,018.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","2,018.00","2,018.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","2,021.00","2,021.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","2,021.00","2,021.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","2,021.00","2,021.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","2,021.00","2,021.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","2,021.00","2,021.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","2,021.00","2,021.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","2,021.00","2,021.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","2,021.00","2,021.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","2,032.10","2,032.10","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","2,046.00","2,046.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","2,046.00","2,046.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term","2,053.00","2,053.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","2,053.00","2,053.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20","2,060.00","2,060.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","2,063.00","2,063.00","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","2,066.00","2,066.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","2,069.00","2,069.00","Rg"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","2,074.80","2,074.80","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","2,077.00","2,077.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","2,077.00","2,077.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","2,077.00","2,077.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","2,083.00","2,083.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","2,089.00","2,089.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","2,092.00","2,092.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","2,096.00","2,096.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","2,110.00","2,110.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","2,110.00","2,110.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","2,122.80","2,122.80","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","2,134.50","2,134.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","2,134.50","2,134.50","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","2,140.00","2,140.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","2,154.00","2,154.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","2,154.00","2,154.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","2,158.00","2,158.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","2,158.00","2,158.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","2,167.00","2,167.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","2,167.00","2,167.00","Rg"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","2,170.00","2,170.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","2,173.00","2,173.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","2,175.00","2,175.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","2,175.00","2,175.00","Rg"
