"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","2,020.00","2,020.00","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","2,020.00","2,020.00","Rg"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","2,025.00","2,025.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","2,025.00","2,025.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","2,030.00","2,030.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","2,030.00","2,030.00","Rg"
"Sagicor Life Insurance Company          ","A-","Sage Term 10","2,035.00","2,035.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","2,045.00","2,045.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","2,050.00","2,050.00","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","2,050.00","2,050.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","2,055.00","2,055.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","2,065.00","2,065.00","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","2,065.00","2,065.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","2,095.00","2,095.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","2,105.00","2,105.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","2,110.00","2,110.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","2,110.00","2,110.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","2,130.00","2,130.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","2,140.00","2,140.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","2,184.00","2,184.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","2,184.00","2,184.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","2,200.00","2,200.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","2,200.00","2,200.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","2,200.00","2,200.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","2,205.00","2,205.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","2,205.00","2,205.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","2,205.00","2,205.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","2,210.00","2,210.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","2,210.00","2,210.00","Rg"
"AXA Equitable Life Insurance Company    ","A+","Equitable Term 10  (151X)","2,235.00","2,235.00","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","2,235.00","2,235.00","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","2,247.00","2,247.00","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","2,263.95","2,263.95","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","2,290.00","2,290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","2,290.00","2,290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","2,290.00","2,290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","2,290.00","2,290.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","2,290.00","2,290.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","2,305.00","2,305.00","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","2,330.00","2,330.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","2,330.00","2,330.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","2,330.00","2,330.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","2,335.00","2,335.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","2,340.00","2,340.00","Rg"
"Independent Order of Foresters          ","A","Foresters Lifefirst - 10 Year","2,345.00","2,345.00","Rg"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","2,350.00","2,350.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","2,395.00","2,395.00","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","2,405.00","2,405.00","Rg"
"John Hancock Life Insurance Company USA ","A+","10 Year Level Premium Term","2,475.00","2,475.00","Rg"
"John Hancock Life Insurance Company NY  ","A+","10 Year Level Premium Term","2,475.00","2,475.00","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","2,480.00","2,480.00","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","2,495.00","2,495.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","2,495.00","2,495.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","2,510.00","2,510.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","2,510.00","2,510.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","2,510.00","2,510.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","2,510.00","2,510.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","2,530.00","2,530.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","2,530.00","2,530.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","2,545.84","2,545.84","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","2,580.00","2,580.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","2,585.00","2,585.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","2,640.00","2,640.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","2,770.00","2,770.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","3,360.00","3,360.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","2,070.00","2,070.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","2,105.00","2,105.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","2,105.00","2,105.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","2,134.00","2,134.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","2,134.00","2,134.00","Pf"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 20-Year","2,190.90","2,190.90","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","2,192.50","2,192.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","2,192.50","2,192.50","Pf"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","2,205.00","2,205.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","2,205.00","2,205.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","2,210.00","2,210.00","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","2,235.00","2,235.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","2,245.00","2,245.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","2,245.00","2,245.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","2,250.00","2,250.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","2,255.00","2,255.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","2,260.00","2,260.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","2,260.00","2,260.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","2,260.00","2,260.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","2,270.00","2,270.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","2,270.00","2,270.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","2,270.00","2,270.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","2,270.00","2,270.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","2,270.00","2,270.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","2,270.00","2,270.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","2,270.00","2,270.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","2,270.00","2,270.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","2,270.00","2,270.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","2,270.00","2,270.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","2,325.00","2,325.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","2,347.73","2,347.73","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","2,347.73","2,347.73","Rg"
"AAA Life Insurance Company              ","A-","20 Year Level Term","2,350.08","2,350.08","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","2,355.00","2,355.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","2,355.00","2,355.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","2,355.00","2,355.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","2,362.00","2,362.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","2,430.00","2,430.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","2,430.00","2,430.00","Pf"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term","2,435.00","2,435.00","Rg"
"Assurity Life Insurance Company         ","A-","Term 350 Plus - 20-year Term  (WA)","2,435.00","2,435.00","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","2,445.00","2,445.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","2,445.00","2,445.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","2,449.04","2,449.04","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","2,450.00","2,450.00","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","2,489.00","2,489.00","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","2,489.00","2,489.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","2,510.00","2,510.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","2,535.00","2,535.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","2,535.00","2,535.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","2,545.00","2,545.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","2,550.00","2,550.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","2,550.00","2,550.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","2,556.45","2,556.45","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","2,565.00","2,565.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","2,565.00","2,565.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","2,565.00","2,565.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","2,570.00","2,570.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","2,570.00","2,570.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","2,600.00","2,600.00","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","2,600.70","2,600.70","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","2,605.00","2,605.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","2,610.00","2,610.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","2,643.00","2,643.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","2,643.00","2,643.00","Rg"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","2,645.00","2,645.00","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","2,645.00","2,645.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","2,745.00","2,745.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","2,750.00","2,750.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","2,760.00","2,760.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","2,760.00","2,760.00","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","2,765.00","2,765.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","2,785.00","2,785.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","2,785.00","2,785.00","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","2,790.00","2,790.00","Pf"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 20 Year","2,802.00","2,802.00","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","2,806.00","2,806.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","2,815.00","2,815.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","2,830.00","2,830.00","Pf"
"Sagicor Life Insurance Company          ","A-","Sage Term 20","2,830.50","2,830.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","2,832.50","2,832.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","2,832.50","2,832.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","2,840.00","2,840.00","Pf"
