"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","139.50","139.50","P+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","140.00","140.00","P+"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","141.00","141.00","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 10","141.00","141.00","Pf"
"EMC National Life Company               ","A-","Term Select - 10 Year","142.00","142.00","R+"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","142.00","142.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","142.50","142.50","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","142.50","142.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","143.00","143.00","P+"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","143.00","143.00","R+"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term","143.34","143.34","Rg"
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","143.34","143.34","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","144.00","144.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","144.00","144.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","144.00","144.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","145.00","145.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","145.00","145.00","R+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","146.00","146.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","148.00","148.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","148.00","148.00","R+"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","148.00","148.00","R+"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","148.00","148.00","R+"
"EMC National Life Company               ","A-","Term Select - 10 Year","149.00","149.00","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","149.00","149.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","149.50","149.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","150.00","150.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","150.00","150.00","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","150.00","150.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","150.00","150.00","P+"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","151.00","151.00","Rg"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","152.00","152.00","Rg"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","152.00","152.00","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","152.00","152.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","152.00","152.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","152.00","152.00","P+"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","152.00","152.00","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","152.00","152.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","153.00","153.00","P+"
"MTL Insurance Company                   ","A-","SelecTerm-10","153.00","153.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","153.00","153.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","154.00","154.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","155.50","155.50","R+"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","155.50","155.50","R+"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","156.00","156.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","156.00","156.00","Pf"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","156.00","156.00","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","156.00","156.00","Rg"
"AAA Life Insurance Company              ","A-","10 Year Level Term","156.53","156.53","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","156.60","156.60","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","158.00","158.00","R+"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","158.00","158.00","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","158.50","158.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","158.50","158.50","Rg"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","159.00","159.00","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","160.00","160.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","160.00","160.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","160.00","160.00","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","163.00","163.00","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","164.00","164.00","Pf"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","164.00","164.00","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","165.00","165.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","166.00","166.00","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","167.00","167.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","167.00","167.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","168.00","168.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","168.00","168.00","P+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","168.00","168.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","168.00","168.00","P+"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","169.00","169.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","169.00","169.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","169.00","169.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","169.00","169.00","Pf"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","169.05","169.05","R+"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","170.00","170.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","172.00","172.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","172.00","172.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","172.00","172.00","Pf"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","174.00","174.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","177.00","177.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","177.00","177.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","177.00","177.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","177.00","177.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","180.00","180.00","P+"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","182.00","182.00","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","183.00","183.00","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","183.00","183.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","186.00","186.00","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","187.00","187.00","Rg"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","187.00","187.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","187.00","187.00","R+"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","187.45","187.45","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","189.00","189.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","191.00","191.00","P+"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","192.00","192.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","192.00","192.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","192.00","192.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","192.00","192.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","192.00","192.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","192.00","192.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","194.00","194.00","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","195.00","195.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","195.00","195.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","196.00","196.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","196.00","196.00","P+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","196.00","196.00","P+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","196.00","196.00","P+"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","200.00","200.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","202.00","202.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","205.00","205.00","Pf"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","206.00","206.00","R+"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","210.99","210.99","Pf"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","214.00","214.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","214.00","214.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","214.00","214.00","R+"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","214.00","214.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","214.00","214.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","225.00","225.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","225.00","225.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","225.00","225.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","225.00","225.00","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","229.00","229.00","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","232.94","232.94","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","236.00","236.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","247.00","247.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","247.00","247.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","247.00","247.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","247.00","247.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10 (Choice/Std)","248.00","248.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","251.00","251.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","251.00","251.00","R+"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","251.00","251.00","R+"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","251.00","251.00","R+"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","262.00","262.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","290.00","290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","290.00","290.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","290.00","290.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","290.00","290.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","303.00","303.00","Pf"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter Express 10  (Std Exp)","323.00","323.00","Rg"
"Transamerica Life Insurance Company     ","A+","SI - Trendsetter LB 10  (Std Express)","342.00","342.00","Rg"
"Farmers New World Life Insurance Company","A","Simple Term - 10 Year","356.00","356.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","109.00","109.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","112.00","112.00","P+"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","120.00","120.00","P+"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","120.00","120.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","120.00","120.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","120.00","120.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","120.00","120.00","P+"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","120.00","120.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20","120.00","120.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","120.00","120.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","120.00","120.00","P+"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","120.00","120.00","P+"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","120.00","120.00","P+"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","120.00","120.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","123.00","123.00","P+"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","123.00","123.00","P+"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","124.00","124.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","129.00","129.00","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 20 - 20 Year Level Term","130.00","130.00","P+"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","132.00","132.00","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","132.16","132.16","P+"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","132.16","132.16","P+"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","132.84","132.84","P+"
"EMC National Life Company               ","A-","Term Select - 20 Year","134.00","134.00","P+"
