"Company Name (Click to sort V)","AMB","Product Name (Click to sort V)"," Annual"," Quarterly/W",""
"TIAA-CREF Life Insurance Company        ","A++","10-Year Level Term  (NY)","481.88","481.88","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","482.50","482.50","Pf"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","489.50","489.50","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","502.50","502.50","Pf"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","506.00","506.00","Pf"
"National Benefit Life Insurance Company ","A+","Custom Advantage - 10 Year","510.00","510.00","Rg"
"Primerica Life Insurance Company        ","A+","Custom Advantage - 10 Year","510.00","510.00","Rg"
"William Penn Life Insurance Co of NY    ","A+","OpTerm 10","510.00","510.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","512.50","512.50","Pf"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","512.50","512.50","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","517.50","517.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 10","517.50","517.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","517.50","517.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 10 - 10 Year Term","522.50","522.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","522.50","522.50","Pf"
"AAA Life Insurance Company              ","A-","10 Year Level Term","527.20","527.20","Rg"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 10","527.50","527.50","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 10 Year","532.50","532.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","532.50","532.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","532.50","532.50","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","532.50","532.50","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","532.50","532.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","532.50","532.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","532.50","532.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","535.00","535.00","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-10","545.00","545.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term","547.50","547.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 10 - 10 Year Term  (OR)","547.50","547.50","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 10 - 10 Year Term  (NY)","547.50","547.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","547.50","547.50","Pf"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","547.50","547.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","548.50","548.50","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","551.00","551.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 10-Year","555.00","555.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10","555.00","555.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 10  (MD)","555.00","555.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10","557.50","557.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MS, PA, TX & VT)","557.50","557.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (MD)","557.50","557.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 10  (OR)","557.50","557.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10","557.50","557.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MS, PA, TX & VT)","557.50","557.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (MD)","557.50","557.50","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 10  (OR)","557.50","557.50","Rg"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 10 Year","557.50","557.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term","562.50","562.50","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (WA)","562.50","562.50","Rg"
"Midland National Life Insurance Company ","A+","Premier CS6 - 10 Year Term","565.00","565.00","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 10","565.00","565.00","Rg"
"EMC National Life Company               ","A-","Term Select - 10 Year","567.50","567.50","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 10","569.00","569.00","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 10","569.00","569.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","574.80","574.80","Pf"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","575.00","575.00","Pf"
"Centrian Life Insurance                 ","A+","T-10/10 - 10 Year Term","577.50","577.50","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-10/10 - 10 Year Term","577.50","577.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","585.00","585.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","585.00","585.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","585.00","585.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","585.00","585.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year","585.00","585.00","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 10-Year  (NY)","585.00","585.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","587.50","587.50","P+"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","595.00","595.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","595.00","595.00","Pf"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 10 Year Term","597.50","597.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 10 Year Term","597.50","597.50","Rg"
"Columbian Life Insurance Company        ","A-","Term Line 10 - 10 Year R&C Term","605.00","605.00","Rg"
"Columbian Mutual Life Insurance Company ","A-","Term Line 10 - 10 Year R&C Term","605.00","605.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","605.00","605.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year","607.50","607.50","Rg"
"Columbus Life Insurance Company         ","A+","Nautical Term - 10 Year  (OR)","607.50","607.50","Rg"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 10","610.00","610.00","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","612.50","612.50","Pf"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 10  (Simplified Issue)","617.50","617.50","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","622.50","622.50","Pf"
"Pan-American Life Insurance Company     ","A","10-Year Level Term","630.00","630.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10  (NV, NJ, OR)","632.50","632.50","Rg"
"New York Life Insurance Company         ","A++","10 Year Level Term (10LCT)","632.50","632.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","632.50","632.50","Pf"
"Sunset Life Insurance Company of America","A-","Term 10 - 10 Year Term","637.50","637.50","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 10-Year","639.50","639.50","Rg"
"Ameritas Life Insurance Corp            ","A","Keystone Term 10","640.00","640.00","Rg"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 10","640.00","640.00","Rg"
"MTL Insurance Company                   ","A-","SelecTerm-10","642.50","642.50","Rg"
"National Life Insurance Co of Vermont   ","A","GL-10 - 10 Year Level Term","642.50","642.50","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 10 Year","643.80","643.80","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year","645.00","645.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 10","646.50","646.50","Rg"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 10","647.50","647.50","Rg"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 10","647.50","647.50","Rg"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 10 Year Term","652.50","652.50","Rg"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 10","655.00","655.00","Rg"
"Principal Life Insurance Company        ","A+","10-Year Term (2014)","655.00","655.00","Rg"
"Principal National Life Insurance Co    ","A+","10-Year Term (2014)","655.00","655.00","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","657.00","657.00","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10","657.50","657.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 10  (xtended conversion)","665.00","665.00","Rg"
"Farmers New World Life Insurance Company","A","Value Term - 10 Year","666.00","666.00","Rg"
"Western-Southern Life Assurance Company ","A+","10-Year Guaranteed Level Term","667.50","667.50","Rg"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 10 Year Plus","672.50","672.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress ONLY)","690.00","690.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (<250K PruXpress / WA)","690.00","690.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 10 (250K PruXpr / OR)","690.00","690.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 10 (NY/<250K PruXpress)","690.00","690.00","Rg"
"Provident Life and Accident Assurance   ","A","Level Term I - 10 Year","695.00","695.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","702.50","702.50","Pf"
"Royal Neighbors of America              ","A-","Royal Advantage 10 - 10 Year Level Term","705.00","705.00","Rg"
"Symetra Life Insurance Company          ","A","10 Year Level Term  (2005)","705.00","705.00","Rg"
"The Paul Revere Life Insurance Company  ","A","Selector 10 - 10 Year Term","707.50","707.50","Rg"
"Pan-American Life Insurance Company     ","A","Sentinel Series 10 - 10-Year Term","715.00","715.00","Rg"
"Illinois Mutual Life Insurance Company  ","B++","Protector Term Life 10-Year","715.50","715.50","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 10 Year","717.50","717.50","Rg"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 10 Year","717.50","717.50","Rg"
"Pacific Guardian Life Insurance Co, Ltd.","A","Ten Year Term","722.50","722.50","Rg"
"Provident Life and Accident Assurance   ","A","Level Term II - 10 Year","727.50","727.50","Rg"
"Fidelity Life Association               ","A-","SI - Rapid Decision Term - 10 Year","734.81","734.81","Rg"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 10 Year","737.50","737.50","Rg"
"Midland National Life Insurance Company ","A+","Executive CS3 - 10 Year Term","757.50","757.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY)","757.50","757.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (<250K PruXpress ONLY/WA)","757.50","757.50","Rg"
"Pruco Life Insurance Company            ","A+","Term Elite 10  (250K PruXpress/OR","757.50","757.50","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 10  (NY/<250K PruXpress ONLY)","757.50","757.50","Rg"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 10 Year Term II  (VI)","760.00","760.00","Rg"
"Ohio National Life Assurance Corporation","A+","Recap Term - 10 Year","765.00","765.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 10  (250K+)","785.00","785.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 10","815.00","815.00","Rg"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 10 Year Level","927.50","927.50","Rg"
"Allstate Life Insurance Co of New York  ","A+","TrueTerm (2012) - 10 Year","945.00","945.00","Rg"
"20 Year Level Term Guaranteed","","","","",""
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","564.00","564.00","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","564.00","564.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year","572.50","572.50","Pf"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","591.50","591.50","Pf"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","591.50","591.50","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","595.00","595.00","Pf"
"Ohio National Life Assurance Corporation","A+","FlexTerm Series IX - 20 Year Plus","595.00","595.00","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","597.50","597.50","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","605.00","605.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","605.00","605.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","605.00","605.00","Pf"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","605.00","605.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20","605.00","605.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","605.00","605.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","605.00","605.00","Pf"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","605.00","605.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","605.00","605.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","605.00","605.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year","610.00","610.00","Pf"
"Columbus Life Insurance Company         ","A+","Nautical Term - 20 Year  (OR)","610.00","610.00","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","612.50","612.50","Pf"
"North American Co for Life and Health   ","A+","ADDvantage 20","612.50","612.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","615.00","615.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","625.00","625.00","Pf"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","625.00","625.00","Pf"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","625.00","625.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","630.46","630.46","Pf"
"Sunset Life Insurance Company of America","A-","Term 20 - 20 Year Term","632.50","632.50","Pf"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","640.00","640.00","Pf"
"EMC National Life Company               ","A-","Term Select - 20 Year","650.00","650.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term","650.00","650.00","Pf"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (WA)","650.00","650.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","665.00","665.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","665.00","665.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","665.00","665.00","Pf"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","667.50","667.50","Pf"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","667.50","667.50","Pf"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20","676.00","676.00","Rg"
"Northwestern Mutual Life Insurance      ","A++","TT Level Term 20  (NY)","676.00","676.00","Rg"
"American General Life Insurance Company ","A","Select-a-Term - 20 Year","682.80","682.80","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","683.50","683.50","Pf"
"Transamerica Financial Life Insurance Co","A+","Trendsetter Super 20","690.00","690.00","Pf"
"New York Life Insurance Company         ","A++","20 Year Level Term (20LCT)","693.00","693.00","Pf"
"Western-Southern Life Assurance Company ","A+","eTerm 20 - Guaranteed Level Term","695.00","695.00","Pf"
"Companion Life Insurance Company of NY  ","A+","Term Life Answers 20","715.00","715.00","Pf"
"United of Omaha Life Insurance Company  ","A+","Term Life Answers 20","715.00","715.00","Pf"
"The Penn Mutual Life Insurance Company  ","A+","Guaranteed 20 Year Term","720.00","720.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY)","725.00","725.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Elite 20  (<250K PruXpress ONLY/WA)","725.00","725.00","Pf"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Elite 20  (NY/<250K PruXpress ONLY)","725.00","725.00","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20","727.50","727.50","Pf"
"Ameritas Life Insurance Corp            ","A","Keystone Term 20       (CA, IN, OR, PA)","727.50","727.50","Pf"
"Ameritas Life Insurance Corp of New York","A","Keystone Term 20","727.50","727.50","Pf"
"National Life Insurance Co of Vermont   ","A","GL-20 - 20 Year Level Term","732.50","732.50","Pf"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term","734.05","734.05","Rg"
"TIAA-CREF Life Insurance Company        ","A++","20-Year Level Term  (NY)","734.05","734.05","Rg"
"Nationwide Life and Annuity Insurance Co","A+","YourLife(SM) GLT 20 Year Term","740.00","740.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) GLT 20 Year Term","740.00","740.00","Pf"
"Nationwide Life Insurance Company       ","A+","YourLife(SM) - 20 Year Term II  (VI)","742.50","742.50","Pf"
"Principal Life Insurance Company        ","A+","20-Year Term (2014)","742.50","742.50","Pf"
"Principal National Life Insurance Co    ","A+","20-Year Term (2014)","742.50","742.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20  (NV, NJ, OR)","747.50","747.50","Pf"
"MTL Insurance Company                   ","A-","SelecTerm-20","757.50","757.50","Pf"
"Western-Southern Life Assurance Company ","A+","20-Year Guaranteed Level Term","757.50","757.50","Pf"
"Pan-American Life Insurance Company     ","A","Sentinel Series 20 - 20-Year Term","762.50","762.50","Pf"
"Minnesota Life Insurance Company        ","A+","Advantage Elite Select Life - 20 Year","765.00","765.00","Pf"
"Securian Life Insurance Company         ","A+","Advantage Elite Select Life - 20 Year","765.00","765.00","Pf"
"Transamerica Life Insurance Company     ","A+","Trendsetter Express 20  (250K+)","767.50","767.50","Pf"
"William Penn Life Insurance Co of NY    ","A+","OPTerm 20","772.50","772.50","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20","775.00","775.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter Super 20  (MD)","775.00","775.00","Rg"
"Minnesota Life Insurance Company        ","A+","Advantage Elite - 20 Year  (w/ext conv.)","785.92","785.92","Pf"
"Baltimore Life Insurance Company        ","B++","Secure Solutions Protector - 20 Year","787.50","787.50","Pf"
"Banner Life Insurance Company           ","A+","OPTerm 20 - 20 Year Term","790.00","790.00","Rg"
"Lincoln Life & Annuity Company of NY    ","A+","LifeElement (SM) Level Term - 20 Year","790.00","790.00","Pf"
"Lincoln National Life Insurance Company ","A+","LifeElement (SM) Level Term - 20 Year","790.00","790.00","Pf"
"Massachusetts Mutual Life Insurance     ","A++","Vantage Term 20","795.00","795.00","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Protector 20-Year","800.00","800.00","Pf"
"Cincinnati Life Insurance Company       ","A","LifeHorizons Termsetter 20","802.50","802.50","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20","805.00","805.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MS, PA, TX & VT)","805.00","805.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (MD)","805.00","805.00","Rg"
"Genworth Life and Annuity Insurance Co  ","A","Colony Term 20  (OR)","805.00","805.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20","805.00","805.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MS, PA, TX & VT)","805.00","805.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (MD)","805.00","805.00","Rg"
"Genworth Life Insurance Company         ","A","Colony Term 20  (OR)","805.00","805.00","Rg"
"Transamerica Life Insurance Company     ","A+","Trendsetter LB 20","807.50","807.50","Pf"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20","810.00","810.00","Rg"
"MetLife Investors USA Insurance Company ","A+","Guaranteed Level Term 20","811.50","811.50","Rg"
"Metropolitan Life Insurance Company     ","A+","Guaranteed Level Term 20","811.50","811.50","Rg"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year","812.50","812.50","Pf"
"Security Mutual Life Insurance Co of NY ","A-","LT Security Plus 20-Year  (NY)","812.50","812.50","Pf"
"Midland National Life Insurance Company ","A+","Premier CS6 - 20 Year Term","817.50","817.50","Rg"
"North American Co for Life and Health   ","A+","ADDvantage 20","817.50","817.50","Rg"
"Guardian Life Insurance Co of America   ","A++","Level Term Gold 20  (xtended conversion)","825.00","825.00","Rg"
"Pacific Life Insurance Company          ","A+","Pacific PRIME Term 20","827.50","827.50","Rg"
"EMC National Life Company               ","A-","Term Select - 20 Year","832.50","832.50","Rg"
"Motorists Life Insurance Company        ","A-","Your Term Life Plan - 20-Year","834.50","834.50","Pf"
"Farmers New World Life Insurance Company","A","Value Term - 20 Year","838.50","838.50","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term","840.00","840.00","Rg"
"ReliaStar Life Insurance Company        ","A","TermSmart 20 - 20 Year Term  (OR)","840.00","840.00","Rg"
"ReliaStar Life Insurance of NY          ","A","TermSmart 20 - 20 Year Term  (NY)","840.00","840.00","Rg"
"Symetra Life Insurance Company          ","A","20 Year Level Term  (2005)","840.00","840.00","Pf"
"AAA Life Insurance Company              ","A-","20 Year Level Term","856.01","856.01","Rg"
"Centrian Life Insurance                 ","A+","T-20/20 - 20 Year Term","857.50","857.50","Rg"
"Savings Bank Life Insurance Co of MA    ","A+","T-20/20 - 20 Year Term","857.50","857.50","Rg"
"Sagicor Life Insurance Company          ","A-","SI - Sage Term 20  (Simplified Issue)","858.50","858.50","Pf"
"Assurity Life Insurance Company         ","A-","SI - Non Med Term 350 - 20 Year Level","860.00","860.00","P+"
"Midland National Life Insurance Company ","A+","Executive CS3 - 20 Year Term","860.00","860.00","Pf"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress ONLY)","860.00","860.00","Rg"
"Pruco Life Insurance Company            ","A+","Term Essential 20 (<250K PruXpress / WA)","860.00","860.00","Rg"
"Pruco Life Insurance Co of New Jersey   ","A+","Term Essential 20 (NY/<250K PruXpr ONLY)","860.00","860.00","Rg"
