          AAA Life Insurance Company              
ABMP,TrueTerm - 26 Year (P+ Elite#R+ Select),F
ABNE,TrueTerm (2012) - 27 Year,F
ABNP,TrueTerm - 27 Year (P+ Elite#R+ Select),F
ABOE,TrueTerm (2012) - 28 Year,F
ABOP,TrueTerm - 28 Year (P+ Elite#R+ Select),F
ABPE,TrueTerm (2012) - 29 Year,F
ABPP,TrueTerm - 29 Year (P+ Elite#R+ Select),F
          American-Amicable Life Insurance of TX  
AMAM,SI - Easy Term 10,3
AMAM,SI - Easy Term 20,5
AMAM,SI - Easy Term 30,7
AMAM,SI - Easy Term 20 w/ROP  (06-9691),K
AMBM,SI - Easy Term 20 w/ROP  (07-9734),K
AMAM,SI - Easy Term 30 w/ROP  (06-9691),M
AMBM,SI - Easy Term 30 w/ROP  (07-9734),M
AMAM,SI - Golden Solution Final Expense,P
AMBM,SI - Family Solution Final Expense,P
          American Continental Insurance Company  
AMCN,SI - Final Expense - Level Benefit Plan,8
          American Memorial Life Insurance Company
AMEM,SI - Noble Tradition Final Expense,P
          American Fidelity Assurance Company     
AMFI,T2 EZ 20 Year,5
AMFI,T2 EZ 25 Year,6
AMFI,T2 EZ 30 Year,7
          American General Life Insurance Company 
ATRG,Select-a-Term - 10 Year,3
ATRH,Select-a-Term - 10 Year  (Plus),3
ATRG,Select-a-Term - 15 Year,4
ATRH,Select-a-Term - 15 Year  (Plus),4
ATRG,Select-a-Term - 20 Year,5
ATRH,Select-a-Term - 20 Year  (Plus),5
ATRG,Select-a-Term - 25 Year,6
ATRH,Select-a-Term - 25 Year  (Plus),6
ATRG,Select-a-Term - 30 Year,7
ATRH,Select-a-Term - 30 Year  (Plus),7
ATRG,Select-a-Term - Level to 65,T
ATRH,Select-a-Term - Level to 65  (Plus),T
ATRG,Select-a-Term - Level to 70,U
ATRH,Select-a-Term - Level to 70  (Plus),U
ATRG,Select-a-Term - Level to 75,V
ATRH,Select-a-Term - Level to 75  (Plus),V
AURG,Secure Lifetime GUL II - to age 90,C
AURH,Secure Lifetime GUL II - to 90 (Plus),C
AURG,Secure Lifetime GUL II - to age 95,D
AURH,Secure Lifetime GUL II - to 95 (Plus),D
AURG,Secure Lifetime GUL II - to age 100,E
AURH,Secure Lifetime GUL II - to 100  (Plus),E
AGBG,Select-a-Term - 16 Year,F
AGBH,Select-a-Term - 16 Year  (Plus),F
AGCG,Select-a-Term - 17 Year,F
AGCH,Select-a-Term - 17 Year  (Plus),F
AGDG,Select-a-Term - 18 Year,F
AGDH,Select-a-Term - 18 Year  (Plus),F
AGEG,Select-a-Term - 19 Year,F
AGEH,Select-a-Term - 19 Year  (Plus),F
AGFG,Select-a-Term - 21 Year,F
AGFH,Select-a-Term - 21 Year  (Plus),F
AGGG,Select-a-Term - 22 Year,F
AGGH,Select-a-Term - 22 Year  (Plus),F
AGHG,Select-a-Term - 23 Year,F
AGHH,Select-a-Term - 23 Year  (Plus),F
AGIG,Select-a-Term - 24 Year,F
AGIH,Select-a-Term - 24 Year  (Plus),F
AGJG,Select-a-Term - 26 Year,F
AGJH,Select-a-Term - 26 Year  (Plus),F
AGKG,Select-a-Term - 27 Year,F
AGKH,Select-a-Term - 27 Year  (Plus),F
AGLG,Select-a-Term - 28 Year,F
AGLH,Select-a-Term - 28 Year  (Plus),F
AGMG,Select-a-Term - 29 Year,F
AGMH,Select-a-Term - 29 Year  (Plus),F
AGLS,Select-a-Term 10    (Special),F
AGMS,Select-a-Term 15    (Special),F
AGNS,Select-a-Term 20    (Special),F
          American General Life Insurance Company 
AGOS,Select-a-Term 25    (Special),F
AGPS,Select-a-Term 30    (Special),F
ARTG,ROP Select-a-Term - 20 Year,K
ARTH,ROP Select-a-Term - 20 Year  (Plus),K
ARTG,ROP Select-a-Term - 25 Year,L
ARTH,ROP Select-a-Term - 25 Year  (Plus),L
ARTG,ROP Select-a-Term - 30 Year,M
ARTH,ROP Select-a-Term - 30 Year  (Plus),M
ARTG,ROP Select-a-Term - Level to 65,W
ARTH,ROP Select-a-Term - Level to 65  (Plus),W
ARTG,ROP Select-a-Term - Level to 70,X
ARTH,ROP Select-a-Term - Level to 70  (Plus),X
ARTG,ROP Select-a-Term - Level to 75,Y
ARTH,ROP Select-a-Term - Level to 75  (Plus),Y
AURG,Secure Lifetime GUL II - to age 121,8
AURH,Secure Lifetime GUL II - to 121  (Plus),8
AURG,Secure Lifetime GUL II - Pay to 65,Q
AURH,Secure Lifetime GUL II - Pay to 65(Plus),Q
AURG,Secure Lifetime GUL II - 10 Pay,S
AURH,Secure Lifetime GUL II - 10 Pay  (Plus),S
AURG,Secure Lifetime GUL II - Single Pay,O
AURH,Secure Lifetime GUL II - Single (Plus),O
          American General Life Insurance Company 
ATRS,ROP Select-a-Term - 20 Year  (Special),F
ATSS,ROP Select-a-Term - 25 Year  (Special),F
ATTS,ROP Select-a-Term - 30 Year  (Special),F
ATFG,ROP Select-a-Term - 21 Year,N
ATFH,ROP Select-a-Term - 21 Year  (Plus),N
ATGG,ROP Select-a-Term - 22 Year,N
ATGH,ROP Select-a-Term - 22 Year  (Plus),N
ATHG,ROP Select-a-Term - 23 Year,N
ATHH,ROP Select-a-Term - 23 Year  (Plus),N
ATIG,ROP Select-a-Term - 24 Year,N
ATIH,ROP Select-a-Term - 24 Year  (Plus),N
ATJG,ROP Select-a-Term - 26 Year,N
ATJH,ROP Select-a-Term - 26 Year  (Plus),N
ATKG,ROP Select-a-Term - 27 Year,N
ATKH,ROP Select-a-Term - 27 Year  (Plus),N
ATLG,ROP Select-a-Term - 28 Year,N
ATLH,ROP Select-a-Term - 28 Year  (Plus),N
ATMG,ROP Select-a-Term - 29 Year,N
ATMH,ROP Select-a-Term - 29 Year  (Plus),N
ATNG,ROP Select-a-Term - 31 Year,N
ATNH,ROP Select-a-Term - 31 Year  (Plus),N
ATOG,ROP Select-a-Term - 32 Year,N
ATOH,ROP Select-a-Term - 32 Year  (Plus),N
ATPG,ROP Select-a-Term - 33 Year,N
ATPH,ROP Select-a-Term - 33 Year  (Plus),N
ATQG,ROP Select-a-Term - 34 Year,N
ATQH,ROP Select-a-Term - 34 Year  (Plus),N
ATRG,ROP Select-a-Term - 35 Year,N
ATRH,ROP Select-a-Term - 35 Year  (Plus),N
          The American Home Life Insurance Company
AMEH,ART - Annual Renewable Term,1
          American National Insurance Company     
AMXN,ANICO Signature Term Express ART,1
AMNT,ANICO Signature Term ART,1
AMNS,ANICO Signature Term ART  (smoker),1
AMNP,ANICO Signature Term ART  (Plus),1
AMXN,ANICO Signature Term Express 10,3
AMNT,ANICO Signature Term 10,3
AMNP,ANICO Signature Term 10  (Plus),3
AMSN,ANICO Signature Simplified Issue Term 10,3
AMXN,ANICO Signature Term Express 15,4
AMNT,ANICO Signature Term 15,4
AMNP,ANICO Signature Term 15  (Plus),4
AMXN,ANICO Signature Term Express 20,5
AMNT,ANICO Signature Term 20,5
AMNP,ANICO Signature Term 20  (Plus),5
AMSN,ANICO Signature Simplified Issue Term 20,5
AMXN,ANICO Signature Term Express 30,7
AMNT,ANICO Signature Term 30,7
AMNP,ANICO Signature Term 30  (Plus),7
AMSN,ANICO Signature Simplified Issue Term 30,7
          American National Life Ins Company of NY
AYTN,ANICO Signature Term Express ART,1
AYNT,ANICO Signature Term ART,1
AYNS,ANICO Signature Term ART  (smoker),1
AYNP,ANICO Signature Term ART  (Plus),1
AYTN,ANICO Signature Term Express 10,3
AYNT,ANICO Signature Term 10,3
AYNP,ANICO Signature Term 10  (Plus),3
AYSN,ANICO Signature Simplified Issue Term 10,3
AYTN,ANICO Signature Term Express 15,4
AYNT,ANICO Signature Term 15,4
AYNP,ANICO Signature Term 15  (Plus),4
AYTN,ANICO Signature Term Express 20,5
AYNT,ANICO Signature Term 20,5
AYNP,ANICO Signature Term 20  (Plus),5
AYSN,ANICO Signature Simplified Issue Term 20,5
AYTN,ANICO Signature Term Express 30,7
AYNT,ANICO Signature Term 30,7
AYNP,ANICO Signature Term 30  (Plus),7
AYSN,ANICO Signature Simplified Issue Term 30,7
          American Progressive Life & Health of NY
AMPR,SI - Senior Tribute Life - Level Benefit,P
          American United Life Insurance Company  
AMUN,American Protector Plus - 10-Year Level,3
AMUS,10-Year Level  (P+ Elite / R+ Std+),3
AMUN,American Protector Plus - 15-Year Level,4
AMUS,15-Year Level  (P+ Elite / R+ Std+),4
AMUN,American Protector Plus - 20-Year Level,5
AMUS,20-Year Level  (P+ Elite / R+ Std+),5
AMUN,American Protector Plus - 30-Year Level,7
AMUS,30-Year Level  (P+ Elite / R+ Std+),7
          Americo Financial Life and Annuity Ins. 
ARMT,Home Mortgage Series 100 - 15/15 year,4
ARXT,Home Mortgage Series 100 - 15/5 year,4
ARMT,Home Mortgage Series 100 - 20/20 year,5
ARXT,Home Mortgage Series 100 - 20/5 year,5
ARMT,Home Mortgage Series 100 - 25/25 year,6
ARXT,Home Mortgage Series 100 - 25/5 year,6
ARMT,Home Mortgage Series 100 - 30/30 year,7
ARXT,Home Mortgage Series 100 - 30/5 year,7
ARMT,SI - Ultra Protector I,8
AWMT,SI - Ultra Protector I  (WA),8
ARXT,SI - Ultra Protector II,8
AWXT,SI - Ultra Protector II  (WA),8
          Ameritas Life Insurance Corp            
AMTL,Keystone Term 1,1
AMTP,Keystone Term 1  (P+ / R+ Select),1
AMTL,Keystone Term 10,3
AMTP,Keystone Term 10  (P+ / R+ Select),3
AMTL,Keystone Term 15,4
AMTP,Keystone Term 15  (P+ / R+ Select),4
AMIL,Keystone Term 15       (CA# IN# OR# PA),4
AMIP,Keystone Term 15  (P+/R+) (CA#IN#PA&OR),4
AMTL,Keystone Term 20,5
AMTP,Keystone Term 20  (P+ / R+ Select),5
AMIL,Keystone Term 20       (CA# IN# OR# PA),5
AMIP,Keystone Term 20  (P+/R+) (CA#IN#OR#PA),5
AMTL,Keystone Term 30,7
AMTP,Keystone Term 30  (P+ / R+ Select),7
AMIL,Keystone Term 30       (CA# IN# OR# PA),7
AMIP,Keystone Term 30  (P+/R+) (CA#IN#PA#OR),7
          Ameritas Life Insurance Corp of New York
AMYL,Keystone Term 1,1
AMYP,Keystone Term 1  (P+ / R+ Select),1
AMYL,Keystone Term 10,3
AMYP,Keystone Term 10  (P+ / R+ Select),3
AMYL,Keystone Term 15,4
AMYP,Keystone Term 15  (P+ / R+ Select),4
AMYL,Keystone Term 20,5
AMYP,Keystone Term 20  (P+ / R+ Select),5
AMYL,Keystone Term 30,7
AMYP,Keystone Term 30  (P+ / R+ Select),7
          Assurity Life Insurance Company         
ASSU,Term 350 Plus - 10-year Term,3
ASSP,Term 350 Plus - 10-year Term  (Pfd Plus),3
ASWU,Term 350 Plus - 10-year Term  (WA),3
ASWP,Term 350 Plus - 10-year Term  (Plus/WA),3
ASTU,SI - Non Med Term 350 - 10 Year Level,3
ASTP,SI - Non Med Term 350 - 10 (Select+),3
ASSU,Term 350 Plus - 15-year Term,4
ASSP,Term 350 Plus - 15-year Term  (Pfd Plus),4
ASWU,Term 350 Plus - 15-year Term  (WA),4
ASWP,Term 350 Plus - 15-year Term  (Plus/WA),4
ASTU,SI - Non Med Term 350 - 15 Year Level,4
ASTP,SI - Non Med Term 350 - 15   (Select+),4
ASSU,Term 350 Plus - 20-year Term,5
ASSP,Term 350 Plus - 20-year Term  (Pfd Plus),5
ASWU,Term 350 Plus - 20-year Term  (WA),5
ASWP,Term 350 Plus - 20-year Term  (Plus/WA),5
ASTU,SI - Non Med Term 350 - 20 Year Level,5
ASTP,SI - Non Med Term 350 - 20  (Select+),5
ASSU,Term 350 Plus - 30-year Term,7
ASSP,Term 350 Plus - 30-year Term  (Pfd Plus),7
ASWU,Term 350 Plus - 30-year Term  (WA),7
ASWP,Term 350 Plus - 30-year Term  (Plus/WA),7
ASTU,SI - Non Med Term 350 - 30 Year Level,7
ASTP,SI - Non Med Term 350 - 30   (Select+),7
ASUU,SI - Non Med Term 350 - 30 Level  (WA),7
ASUP,SI - Non Med Term 350 - 30  (Select+/WA),7
ASSU,Term 350 Plus - 20-year Term w/ROP,K
ASSP,Term 350 Plus - 20-year Term w/ROP (P+),K
ASTU,SI - Non Med Term 350 - 20 Year w/ROP,K
ASTP,SI - Non Med Term 350 - 20 w/ROP (Slct+),K
ASSU,Term 350 Plus - 30-year Term w/ROP,M
ASSP,Term 350 Plus - 30-year Term w/ROP (P+),M
ASTU,SI - Non Med Term 350 - 30 Year w/ROP,M
ASTP,SI - Non Med Term 350 - 30 w/ROP (Slct+),M
ASSU,SI - Level Benefit W/L,8
          Aurora National Life Assurance Company  
AURO,10-Year Term,3
AUOP,10-Year Term  (issue ages 71-75),3
          AXA Equitable Life Insurance Company    
AXZA,ART (151X) - for modes other than annual,1
AXZP,Annual Renewable Term (Elite/Plus / 151),1
AXYA,ART (151X) w/10% for annual premium only,1
AXYP,Annual Renewable Term (Elite/+/151/10%),1
AXTO,TermOne (SM) - One Year Non-Renewable,1
AXZA,Equitable Term 10  (151X),3
AXZP,Equitable Term 10  (Elite/Plus / 151X),3
AXZA,Equitable Term 15  (151X),4
AXZP,Equitable Term 15  (Elite/Plus / 151X),4
AXZA,Equitable Term 20  (151X),5
AXZP,Equitable Term 20  (Elite/Plus / 151X),5
          Baltimore Life Insurance Company        
BALT,Secure Solutions Protector - 10 Year,3
BALP,Secure Solutions Protector - 10  (Plus),3
BALT,Secure Solutions Protector - 15 Year,4
BALP,Secure Solutions Protector - 15  (Plus),4
BALT,Secure Solutions Protector - 20 Year,5
BALP,Secure Solutions Protector - 20  (Plus),5
BALT,Secure Solutions Protector - 30 Year,7
BALP,Secure Solutions Protector - 30  (Plus),7
BASG,SI - Silver Guard I - Whole Life,8
BALT,Secure Solutions - Whole Life (pay 100),P
BALT,Secure Solutions - Whole Life (20 pay),R
BASG,SI - Silver Guard I - 10 Pay Whole Life,S
          Bankers Fidelity Life Insurance Company 
BANK,SI- Senior Security Standard Whole Life,8
BAPF,SI- Senior Security Preferred Whole Life,8
          Banner Life Insurance Company           
BANS,Life Value Term 20,1
BANN,Life Value Term 20  (Plus),1
BONS,Life Value Term 30,1
BONP,Life Value Term 30  (Pfd),1
BONN,Life Value Term 30  (Plus),1
BONS,OPTerm 10 - 10 Year Term,3
BONN,OPTerm 10 - 10 Year Term  (Plus),3
BONS,OPTerm 15 - 15 Year Term,4
BONN,OPTerm 15 - 15 Year Term  (Plus),4
BONS,OPTerm 20 - 20 Year Term,5
BONN,OPTerm 20 - 20 Year Term  (Plus),5
BONS,OPTerm 30 - 30 Year Term,7
BONN,OPTerm 30 - 30 Year Term  (Plus),7
BUNS,Life Choice UL - to age 95,D
BUNN,Life Choice UL - to age 95  (Plus),D
BANS,Life Step UL - to age 95,D
BANN,Life Step UL - to age 95  (Plus),D
BUNS,Life Choice UL - to age 100,E
BUNN,Life Choice UL - to age 100  (Plus),E
BANS,Life Step UL - to age 100,E
BANN,Life Step UL - to age 100  (Plus),E
BUNS,Life Choice UL - to age 105,G
BUNN,Life Choice UL - to age 105  (Plus),G
BANS,Life Step UL - to age 105,G
BANN,Life Step UL - to age 105  (Plus),G
BUNS,Life Choice UL - to age 110,H
BUNN,Life Choice UL - to age 110  (Plus),H
BANS,Life Step UL - to age 110,H
BANN,Life Step UL - to age 110  (Plus),H
BUNS,Life Choice UL - pay to age 121,8
BUNN,Life Choice UL - pay to age 121  (Plus),8
BANS,Life Step UL - pay to age 121,8
BANN,Life Step UL - pay to age 121  (Plus),8
BUNS,Life Choice UL - pay to age 100,P
BUNN,Life Choice UL - pay to age 100  (Plus),P
BANS,Life Step UL - pay to age 100,P
BANN,Life Step UL - pay to age 100  (Plus),P
BUNS,Life Choice UL - Pay to 65,Q
BUNN,Life Choice UL - Pay to 65  (Plus),Q
BANS,Life Step UL - Pay to 65,Q
BANN,Life Step UL - Pay to 65  (Plus),Q
BUNS,Life Choice UL - 20 Pay,R
BUNN,Life Choice UL - 20 Pay  (Plus),R
BANS,Life Step UL - 20 Pay,R
BANN,Life Step UL - 20 Pay  (Plus),R
BUNS,Life Choice UL - 10 Pay,S
BUNN,Life Choice UL - 10 Pay  (Plus),S
BANS,Life Step UL - 10 Pay,S
BANN,Life Step UL - 10 Pay  (Plus),S
          Banner Life Insurance Company           
BUNS,Life Choice UL - Single Pay,O
BUNN,Life Choice UL - Single Pay  (Plus),O
BANS,Life Step   UL - Single Pay,O
BANN,Life Step UL - Single Pay  (Plus),O
          Boston Mutual Life Insurance Company    
BOET,Legacy Life Express (endowment at 98),P
BOWT,Legacy Life Express (endowment at 98),P
          Capitol Life Insurance Company          
CAPI,SI - Med Free Term - 10 Year,3
CAPI,SI - Med Free Term - 15 Year,4
CAPI,SI - Med Free Term - 20 Year,5
CAPI,SI - Med Free Term - 30 Year,7
CAPI,SI - SIMPL - Simplifed Issue Whole Life,8
          Centrian Life Insurance                 
CETN,T-10/10 - 10 Year Term,3
CETP,T-10/10 - 10 Year (P+ / R+),3
CETN,T-15/15 - 15 Year Term,4
CETP,T-15/15 - 15 Year (P+ / R+),4
CETN,T-20/20 - 20 Year Term,5
CETP,T-20/20 - 20 Year (P+ / R+),5
CETN,T-25/25 - 25 Year Term,6
CETP,T-25/25 - 25 Year (P+ / R+),6
CETN,T-30/30 - 30 Year Term,7
CETP,T-30/30 - 30 Year (P+ / R+),7
          Cincinnati Life Insurance Company       
CINN,LifeHorizons Termsetter 10,3
CINP,LifeHorizons Termsetter 10  (Sup/Sel),3
CINN,LifeHorizons Termsetter 15,4
CINP,LifeHorizons Termsetter 15  (Sup/Sel),4
CINN,LifeHorizons Termsetter 20,5
CINP,LifeHorizons Termsetter 20  (Sup/Sel),5
CINN,LifeHorizons Termsetter 25,6
CINP,LifeHorizons Termsetter 25  (Sup/Sel),6
CINN,LifeHorizons Termsetter 30,7
CINP,LifeHorizons Termsetter 30  (Sup/Sel),7
CINN,Termsetter ROP 20 Year,K
CINP,Termsetter ROP 20 Year  (Sup/Sel),K
CINN,Termsetter ROP 25 Year  (w/ROP),L
CINP,Termsetter ROP 25 Year (Sup/Sel),L
CINN,Termsetter ROP 30 Year  (w/ROP),M
CINP,Termsetter ROP 30 Year  (Sup/Sel),M
CIUN,LifeSetter UL - pay to 100,8
CIUP,LifeSetter UL   (Super / Select),8
CICN,LifeSetter UL - pay to 100  (CA),8
CICP,LifeSetter UL   (Super / Select / CA),8
CINN,LifeHorizons Guaranteed W/L - Life Pay,8
CINP,LifeHorizons Gtd W/L - LP  (Sup/Sel),8
CIUN,LifeSetter UL - pay to 100,P
CIUP,LifeSetter UL  (Super / Select),P
CICN,LifeSetter UL - pay to 100  (CA),P
CICP,LifeSetter UL  (Super / Select / CA),P
CINN,LifeHorizons Guaranteed W/L - 10 Pay,S
CINP,LifeHorizons Gtd W/L - 10 Pay  (Sup/Sel),S
CINN,LifeHorizons Guaranteed W/L - Single Pay,O
CINP,LifeHorizons Gtd W/L - LP  (Sup/Sel),O
          Columbian Life Insurance Company        
COCL,Term Line 10 - 10 Year R&C Term,3
COLC,Term Line 15 - 15 Year R&C Term,F
COCL,Term Line 20 - 20 Year R&C Term,F
COBD,Term Line 20 - 20 Year (Low Band),F
COLC,SI - Dignified Choice - Classic I W/L,8
          Columbian Mutual Life Insurance Company 
COLE,Term Line 10 - 10 Year R&C Term,3
COEL,Term Line 15 - 15 Year R&C Term,F
COLE,Term Line 20 - 20 Year R&C Term,F
COFL,Term Line 20 - 20 Year (Low Band),F
          Columbus Life Insurance Company         
COBU,Nautical Term - 10 Year,3
COBS,Nautical Term - 10 Year  (Super/Plus),3
COOU,Nautical Term - 10 Year  (OR),3
COOS,Nautical Term - 10 Year  (Super/+/OR),3
COBU,Nautical Term - 15 Year,4
COBS,Nautical Term - 15 Year  (Super/Plus),4
COOU,Nautical Term - 15 Year  (OR),4
COOS,Nautical Term - 15 Year  (Super/+/OR),4
COBU,Nautical Term - 20 Year,5
COBS,Nautical Term - 20 Year  (Super/Plus),5
COOU,Nautical Term - 20 Year  (OR),5
COOS,Nautical Term - 20 Year  (Super Pfd/OR),5
COBU,Nautical Term - 30 Year,7
COBS,Nautical Term - 30 Year  (Super/Plus),7
COOU,Nautical Term - 30 Year  (OR),7
COOS,Nautical Term - 30 Year  (Super Pfd/OR),7
COBU,Nautical Term - 20 Year with ROP,K
COBS,Nautical Term - 20 Year w/ROP (Super/+),K
COBU,Nautical Term - 30 Year with ROP,M
COBS,Nautical Term - 30 Year w/ROP (Super/+),M
COBU,Voyager UL w/Lifetime NLG,8
COBS,Voyager UL w/Lifetime NLG  (Super Pfd),8
COBU,Voyager UL w/Lifetime NLG  (pay to 100),P
COBS,Voyager UL w/Lifetime NLG  (Super Pfd),P
          Companion Life Insurance Company of NY  
COMP,Term Life Answers 10,3
COMS,Term Life Answers 10  (Plus),3
COMP,Term Life Answers 15,4
COMS,Term Life Answers 15  (Plus),4
COEP,SI - Term Life Express - 15 Year,4
COMP,Term Life Answers 20,5
COMS,Term Life Answers 20  (Plus),5
COEP,SI - Term Life Express - 20 Year,5
COMP,Term Life Answers 30,7
COMS,Term Life Answers 30  (Plus),7
COEP,SI - Term Life Express - 30 Year,7
COMP,Guaranteed Universal Life - to 90,C
COMS,Guaranteed Universal Life - to 90 (Plus),C
COMP,Guaranteed Universal Life - to 95,D
COMS,Guaranteed Universal Life - to 95 (Plus),D
COMP,Guaranteed Universal Life - to 100,E
COMS,Guaranteed Univeral Life - to 100 (Plus),E
COMP,Guaranteed Universal Life - to 105,G
COMS,Guaranteed Univeral Life - to 105 (Plus),G
COMP,Guaranteed Universal Life - to 120,8
COMS,Guaranteed Universal Life to 120  (Plus),8
          EMC National Life Company               
EMVU,Term Select - 5 Year,2
EMVV,Term Select - 5 Year  (Plus),2
EMVU,Term Select - 10 Year,3
EMVV,Term Select - 10 Year  (Plus),3
EMVU,Term Select - 15 Year,4
EMVV,Term Select - 15 Year  (Plus),4
EMVU,Term Select - 20 Year,5
EMVV,Term Select - 20 Year  (Plus),5
EMVU,Term Select - 25 Year,6
EMVV,Term Select - 25 Year  (Plus),6
EMVU,Term Select - 30 Year,7
EMVV,Term Select - 30 Year  (Plus),7
          Equitable Life & Casualty Insurance Co  
EQUI,SI - Heritage Protector Level Standard,8
EQHP,SI - Heritage Protector Level Preferred,8
          Farmers New World Life Insurance Company
FARM,Value Term - 10 Year,3
FARP,Value Term - 10 Year  (Elite/Choice),3
FASM,Simple Term - 10 Year,3
FARM,Value Term - 20 Year,5
FARP,Value Term - 20 Year  (Elite/Choice),5
FASM,Simple Term - 20 Year,5
FARM,Value Term - 30 Year,7
FARP,Value Term - 30 Year  (Elite/Choice),7
FASM,Simple Term - 30 Year,7
          Fidelity Life Association               
FLRM,SI - Rapid Decision Term -  5 Year,2
FLRM,SI - Rapid Decision Term - 10 Year,3
FLEM,SI - Rapid Decision Express - 10 Year,3
FLHM,Hybrid Term - 10 Year (with blood test),3
FLAA,Loyalty Value Term - 10 Year,3
FLAP,Loyalty Value Term - 10 Year (P+/Select),3
FLRM,SI - Rapid Decision Term - 15 Year,4
FLEM,SI - Rapid Decision Express - 15 Year,4
FLHM,Hybrid Term - 15 Year (with blood test),4
FLAA,Loyalty Value Term - 15 Year,4
FLAP,Loyalty Value Term - 15 Year (P+/Select),4
FLRM,SI - Rapid Decision Term - 20 Year,5
FLEM,SI - Rapid Decision Express - 20 Year,5
FLHM,Hybrid Term - 20 Year (with blood test),5
FLAA,Loyalty Value Term - 20 Year,5
FLAP,Loyalty Value Term - 20 Year (P+/Select),5
FLRM,SI - Rapid Decision Term - 30 Year,7
FLEM,SI - Rapid Decision Express - 30 Year,7
FLHM,Hybrid Term - 30 Year (with blood test),7
FLAA,Loyalty Value Term - 30 Year,7
FLAP,Loyalty Value Term - 30 Year (P+/Select),7
FLRM,SI - Rapid Decision Term - 20 Year w/ROP,K
FLRM,SI - Rapid Decision Term - 30 Year w/ROP,M
          Genworth Life and Annuity Insurance Co  
FICP,Colony Term 10,3
FICQ,Colony Term 10  (Pfd Best / Select),3
FPCP,Colony Term 10  (MS# PA# TX & VT),3
FPCQ,Colony Term 10 (Pf Best/Select/MS#PA#TX),3
FMCP,Colony Term 10  (MD),3
FMCQ,Colony Term 10  (Pfd Best / Select / MD),3
FRXP,Colony Term 10  (OR),3
FRXQ,Colony Term 10  (Pfd Best / Select),3
FICP,Colony Term 15,4
FICQ,Colony Term 15  (Pfd Best / Select),4
FPCP,Colony Term 15  (MS# PA# TX & VT),4
FPCQ,Colony Term 15 (Pf Best/Select/MS#PA&TX),4
