,,Home Mortgage Series - 30/30 year,7
,,Ultra Protector I (Simplified Issue),8
ARQS,AMGG,ROP Select-a-Term - 15 Year (Special/09),F
ARRG,AMGE,ContinUL Extend Plus - no lapse UL,8
,,Select-a-Term - Level to 65  (WA),T
,,Select-a-Term - Level to 70  (WA),U
,,Select-a-Term - Level to 75  (WA),V
,AMGH,Select-a-Term - 10 Year  (WA),3
,,Select-a-Term - 15 Year  (WA),4
,,Select-a-Term - 20 Year  (WA),5
,,Select-a-Term - 25 Year  (WA),6
,,Select-a-Term - 30 Year  (WA),7
ARRH,AMGE,ContinUL Extend Plus - no lapse UL  (+),8
,,Select-a-Term - Level to 65 (Plus / WA),T
,,Select-a-Term - Level to 70 (Plus / WA),U
,,Select-a-Term - Level to 75 (Plus / WA),V
,AMGH,Select-a-Term - 10 Year (Plus / WA),3
,,Select-a-Term - 15 Year (Plus / WA),4
,,Select-a-Term - 20 Year (Plus / WA),5
,,Select-a-Term - 25 Year (Plus / WA),6
,,Select-a-Term - 30 Year (Plus / WA),7
ARRS,AMGG,ROP Select-a-Term - 20 Year (Special/09),F
ARSG,AMGE,Select-a-Term - 10 Year,3
,,Select-a-Term - 15 Year,4
,,Select-a-Term - 20 Year,5
,,Select-a-Term - 25 Year,6
,,Select-a-Term - 30 Year,7
,,ContinUL Extend Plus - no lapse (500K),8
,,ROP Select-a-Term - 15 Year  (2009),J
,,ROP Select-a-Term - 20 Year  (2009),K
,,ROP Select-a-Term - 25 Year  (2009),L
,,ROP Select-a-Term - 30 Year  (2009),M
,,Select-a-Term - Level to 65,T
,,Select-a-Term - Level to 70,U
,,Select-a-Term - Level to 75,V
,,ROP Select-a-Term - Level to 65  (2009),W
,,ROP Select-a-Term - Level to 70  (2009),X
,,ROP Select-a-Term - Level to 75  (2009),Y
ARSH,,Select-a-Term - 10 Year  (Plus),3
,,Select-a-Term - 15 Year  (Plus),4
,,Select-a-Term - 20 Year  (Plus),5
,,Select-a-Term - 25 Year  (Plus),6
,,Select-a-Term - 30 Year  (Plus),7
,,ContinUL Extend Plus - no lapse  (+/500K,8
,,ROP Select-a-Term - 15 Year  (Plus),J
,,ROP Select-a-Term - 20 Year  (Plus),K
,,ROP Select-a-Term - 25 Year  (Plus),L
,,ROP Select-a-Term - 30 Year  (Plus),M
,,Select-a-Term - Level to 65  (Plus),T
,,Select-a-Term - Level to 70  (Plus),U
,,Select-a-Term - Level to 75  (Plus),V
,,ROP Select-a-Term - Level to 65  (Plus),W
,,ROP Select-a-Term - Level to 70  (Plus),X
,,ROP Select-a-Term - Level to 75  (Plus),Y
ARSS,AMGG,ROP Select-a-Term - 25 Year (Special/09),F
ARTG,AMGE,ROP Select-a-Term - 15 Year,J
,,ROP Select-a-Term - 20 Year,K
,,ROP Select-a-Term - 25 Year,L
,,ROP Select-a-Term - 30 Year,M
,,ROP Select-a-Term - Level to 65,W
,,ROP Select-a-Term - Level to 70,X
,,ROP Select-a-Term - Level to 75,Y
ARTH,,ROP Select-a-Term - 15 Year  (Plus),J
,,ROP Select-a-Term - 20 Year  (Plus),K
,,ROP Select-a-Term - 25 Year  (Plus),L
,,ROP Select-a-Term - 30 Year  (Plus),M
,,ROP Select-a-Term - Level to 65  (Plus),W
,,ROP Select-a-Term - Level to 70  (Plus),X
,,ROP Select-a-Term - Level to 75  (Plus),Y
ARTS,AMGG,ROP Select-a-Term - 30 Year (Special/09),F
ARXG,AMGE,ContinUL - no lapse (500K),8
ARXH,,ContinUL - no lapse  (Plus / 500K),8
ARXT,AMSV,Home Mortgage Series - 15/5 year,4
,,Home Mortgage Series - 20/5 year,5
,,Home Mortgage Series - 25/5 year,6
,,Home Mortgage Series - 30/5 year,7
ASFG,AMGG,ROP Select-a-Term - 21 Year  (2009),N
ASFH,,ROP Select-a-Term - 21 Year  (Plus),N
ASGG,,ROP Select-a-Term - 22 Year  (2009),N
ASGH,,ROP Select-a-Term - 22 Year  (Plus),N
ASHG,,ROP Select-a-Term - 23 Year  (2009),N
ASHH,,ROP Select-a-Term - 23 Year  (Plus),N
ASIG,,ROP Select-a-Term - 24 Year  (2009),N
ASIH,,ROP Select-a-Term - 24 Year  (Plus),N
ASJG,,ROP Select-a-Term - 26 Year  (2009),N
ASJH,,ROP Select-a-Term - 26 Year  (Plus),N
ASKG,,ROP Select-a-Term - 27 Year  (2009),N
ASKH,,ROP Select-a-Term - 27 Year  (Plus),N
ASLG,,ROP Select-a-Term - 28 Year  (2009),N
ASLH,,ROP Select-a-Term - 28 Year  (Plus),N
ASMG,,ROP Select-a-Term - 29 Year  (2009),N
ASMH,,ROP Select-a-Term - 29 Year  (Plus),N
ASNG,,ROP Select-a-Term - 31 Year  (2009),N
ASNH,,ROP Select-a-Term - 31 Year  (Plus),N
ASOG,,ROP Select-a-Term - 32 Year  (2009),N
ASOH,,ROP Select-a-Term - 32 Year  (Plus),N
ASPG,,ROP Select-a-Term - 33 Year  (2009),N
ASPH,,ROP Select-a-Term - 33 Year  (Plus),N
ASQG,,ROP Select-a-Term - 34 Year  (2009),N
ASQH,,ROP Select-a-Term - 34 Year  (Plus),N
ASRG,,ROP Select-a-Term - 35 Year  (2009),N
ASRH,,ROP Select-a-Term - 35 Year  (Plus),N
ASSP,ASSU,Term 350 Plus - 10-year Term  (Pfd Plus),3
,,Term 350 Plus - 15-year Term  (Pfd Plus),4
,,Term 350 Plus - 20-year Term  (Pfd Plus),5
,,Term 350 Plus - 30-year Term  (Pfd Plus),7
ASSU,,Term 350 Plus - 10-year Term,3
,,Term 350 Plus - 15-year Term,4
,,Term 350 Plus - 20-year Term,5
,,Term 350 Plus - 30-year Term,7
,,Level Benefit W/L - Simplified Issue,8
ASTP,,Non Med Term 350 - 10 Year  (Select+),3
,,Non Med Term 350 - 15 Year  (Select+),4
,,Non Med Term 350 - 20 Year  (Select+),5
,,Non Med Term 350 - 30 Year  (Select+),7
ASTU,,Non Med Term 350 - 10 Year Level,3
,,Non Med Term 350 - 15 Year Level,4
,,Non Med Term 350 - 20 Year Level,5
,,Non Med Term 350 - 30 Year Level,7
ASWP,,Term 350 Plus - 10-year Term  (Plus/WA),3
,,Term 350 Plus - 15-year Term  (Plus/WA),4
,,Term 350 Plus - 20-year Term  (Plus/WA),5
,,Term 350 Plus - 30-year Term  (Plus/WA),7
ASWU,,Term 350 Plus - 10-year Term  (WA),3
,,Term 350 Plus - 15-year Term  (WA),4
,,Term 350 Plus - 20-year Term  (WA),5
,,Term 350 Plus - 30-year Term  (WA),7
ATFG,AMGG,ROP Select-a-Term - 21 Year,N
ATFH,,ROP Select-a-Term - 21 Year  (Plus),N
ATGG,,ROP Select-a-Term - 22 Year,N
ATGH,,ROP Select-a-Term - 22 Year  (Plus),N
ATHG,,ROP Select-a-Term - 23 Year,N
ATHH,,ROP Select-a-Term - 23 Year  (Plus),N
ATIG,,ROP Select-a-Term - 24 Year,N
ATIH,,ROP Select-a-Term - 24 Year  (Plus),N
ATJG,,ROP Select-a-Term - 26 Year,N
ATJH,,ROP Select-a-Term - 26 Year  (Plus),N
ATKG,,ROP Select-a-Term - 27 Year,N
ATKH,,ROP Select-a-Term - 27 Year  (Plus),N
ATLG,,ROP Select-a-Term - 28 Year,N
ATLH,,ROP Select-a-Term - 28 Year  (Plus),N
ATMG,,ROP Select-a-Term - 29 Year,N
ATMH,,ROP Select-a-Term - 29 Year  (Plus),N
ATNG,,ROP Select-a-Term - 31 Year,N
ATNH,,ROP Select-a-Term - 31 Year  (Plus),N
ATOG,,ROP Select-a-Term - 32 Year,N
ATOH,,ROP Select-a-Term - 32 Year  (Plus),N
ATPG,,ROP Select-a-Term - 33 Year,N
ATPH,,ROP Select-a-Term - 33 Year  (Plus),N
ATQG,,ROP Select-a-Term - 34 Year,N
ATQH,,ROP Select-a-Term - 34 Year  (Plus),N
ATQS,,ROP Select-a-Term - 15 Year  (Special),F
ATRG,AMGE,ContinUL - no lapse UL,8
,,ContinUL - no lapse UL to age 100,E
,AMGG,ROP Select-a-Term - 35 Year,N
ATRH,AMGE,ContinUL - no lapse UL  (Plus),8
,,ContinUL - no lapse UL  (Plus),E
,AMGG,ROP Select-a-Term - 35 Year  (Plus),N
ATRS,,ROP Select-a-Term - 20 Year  (Special),F
ATSS,,ROP Select-a-Term - 25 Year  (Special),F
ATTS,,ROP Select-a-Term - 30 Year  (Special),F
AUOP,AURO,10-Year Term  (issue ages 71-75),3
AURO,,10-Year Term,3
AVIP,AVIV,Guarantee UL Solution  (Premier),8
,,Guarantee UL Solution - Single Pay  (P+),O
,,Guarantee UL Solution - Pay to 100  (P+),P
,,Guarantee UL Solution - Pay to 65   (P+),Q
,,Guarantee UL Solution - 20 Pay      (P+),R
,,Guarantee UL Solution - 10 Pay      (P+),S
AVIV,,Guarantee UL Solution,8
,,Guarantee UL Solution - Single Pay,O
,,Guarantee UL Solution - Pay to 100,P
,,Guarantee UL Solution - Pay to 65,Q
,,Guarantee UL Solution - 20 Pay,R
,,Guarantee UL Solution - 10 Pay,S
AVNP,AVIY,Guarantee UL Solution II  (Premier),8
AVNV,,Guarantee UL Solution Series II,8
AVSP,AVIV,Guarantee UL Solution II  (Premier),8
,,Guarantee UL Solution - Single Pay  (P+),O
,,Guarantee UL Solution - Pay to 100  (P+),P
,,Guarantee UL Solution - Pay to 65   (P+),Q
,,Guarantee UL Solution - 20 Pay      (P+),R
,,Guarantee UL Solution - 10 Pay      (P+),S
AVSV,,Guarantee UL Solution Series II,8
,,Guarantee UL Solution II - Single Pay,O
,,Guarantee UL Solution II - Pay to 100,P
,,Guarantee UL Solution II - Pay to 65,Q
,,Guarantee UL Solution II - 20 Pay,R
,,Guarantee UL Solution II - 10 Pay,S
AVTP,,Annual Renewal Term  (Premier/Standard+),1
,,10 Year Term (Premier P+ / Standard+ R+),3
,,20 Year  (Premier P+ / Standard+ R+),5
,,30 Year Term (Premier P+ / Standard+ R+),7
AVTV,,Annual Renewal Term 01-2010,1
,,10 Year Term 01-2010,3
,,20 Year Term 01-2010,5
,,30 Year Term 01-2010,7
AVWP,,30 Year Term (Premier P+ / Std+ R+ / WA),7
AVWV,,30 Year Term 01-2010  (WA),7
AVZP,AVIY,Annual Renewal Term  (Premier/Standard+),1
,,Term 10  (Premier P+ / Standard+ R+),3
,,Term 20  (Premier P+ / Standard+ R+),5
,,Term 30  (Premier P+ / Standard+ R+),7
AVZV,,Annual Renewal Term 01-2010,1
,,Term 10 01-2010,3
,,Term 20 01-2010,5
,,Term 30 01-2010,7
AXTO,AXAA,TermOne (SM) - One Year Non-Renewable,1
AXYA,,Annual Renewable Term  (151X)  w/10%,1
AXYP,,Annual Renewable Term (Elite/+/151/10%),1
AXZA,,Annual Renewable Term  (151X),1
,,Equitable Term 10  (151X),3
,,Equitable Term 15  (151X),4
,,Equitable Term 20  (151X),5
AXZP,,Annual Renewable Term (Elite/Plus / 151),1
,,Equitable Term 10  (Elite/Plus / 151X),3
,,Equitable Term 15  (Elite/Plus / 151X),4
,,Equitable Term 20  (Elite/Plus / 151X),5
BALT,BALT,Secure Solution Protector - 10 Year Term,3
,,Secure Solution Protector - 15 Year Term,4
,,Secure Solution Protector - 20 Year Term,5
,,Secure Solution Protector - 30 Year Term,7
,,Secure Solutions - Whole Life (pay 100),P
,,Secure Solutions - Whole Life (20 pay),R
BANN,BANN,Life Value Term 20  (Plus),1
,,OPTerm 10 - 10 Year Term  (Plus),3
,,OPTerm 15 - 15 Year Term  (Plus),4
,,OPTerm 20 - 20 Year Term  (Plus),5
,,OPTerm 30 - 30 Year Term  (Plus),7
,,Life Umbrella UL 120 - Gtd to 120 (Plus),8
BANS,,Life Value Term 20,1
,,OPTerm 10 - 10 Year Term,3
,,OPTerm 15 - 15 Year Term,4
,,OPTerm 20 - 20 Year Term,5
,,OPTerm 30 - 30 Year Term,7
,,Life Umbrella UL 120 - Guaranteed to 120,8
BASG,BALT,Silver Guard I - Whole Life (pay 100),P
,,Silver Guard I - Whole Life (10 Pay),S
BONN,BANN,Life Value Term 30  (Plus),1
,,OPTerm 10 - 10 Year Term  (Plus/OR),3
,,OPTerm 15 - 15 Year Term  (Plus/OR),4
,,OPTerm 20 - 20 Year Term  (Plus/OR),5
,,OPTerm 30 - 30 Year Term  (Plus/OR),7
BONP,,Life Value Term 30  (Pfd),1
BONS,,Life Value Term 30,1
,,OPTerm 10 - 10 Year Term  (OR),3
,,OPTerm 15 - 15 Year Term  (OR),4
,,OPTerm 20 - 20 Year Term  (OR),5
,,OPTerm 30 - 30 Year Term  (OR),7
BOSP,BOST,Legacy Whole Life  (Elite Plus),P
BOST,,Legacy Whole Life,P
BUNN,BANN,Life Choice UL - pay to age 121  (Plus),8
,,Life Choice UL - to age 100  (Plus),E
,,Life Choice UL - Single Pay  (Plus),O
,,Life Choice UL - pay to age 100  (Plus),P
,,Life Choice UL - 20 Pay  (Plus),R
,,Life Choice UL - 10 Pay  (Plus),S
BUNS,,Life Choice UL - pay to age 121,8
,,Life Choice UL - to age 100,E
,,Life Choice UL - Single Pay,O
,,Life Choice UL - pay to age 100,P
,,Life Choice UL - 20 Pay,R
,,Life Choice UL - 10 Pay,S
CERE,CERE,10 Year Level Term Plan,3
CEST,CEST,10 Year Level Premium Term,3
CETN,CETN,Term Guaranteed 10  (CT),3
,,Term Guaranteed 15  (CT),4
,,Term Guaranteed 20  (CT),5
,,Term Guaranteed 25  (CT),6
,,Term Guaranteed 30  (CT),7
CETP,,Term Guaranteed 10  (CT / Pf+/ Rg+),3
,,Term Guaranteed 15  (CT / Pf+ / Rg+),4
,,Term Guaranteed 20  (CT / Pf+ / Rg+),5
,,Term Guaranteed 25  (CT / Pf+ / Rg+),6
,,Term Guaranteed 30  (CT / Pf+ / Rg+),7
CIDN,CINN,LifeHorizons Termsetter 15  (MD),4
,,LifeHorizons Termsetter 30  (MD),7
CIDP,,LifeHorizons Termsetter 15  (Sup/Sel/MD),4
,,LifeHorizons Termsetter 30  (Sup/Sel/MD),7
CINN,,LifeHorizons Termsetter 10,3
,,LifeHorizons Termsetter 15,4
,,LifeHorizons Termsetter 20,5
,,LifeHorizons Termsetter 25,6
,,LifeHorizons Termsetter 30,7
,,Termsetter ROP 15 Year,J
,,Termsetter ROP 20 Year,K
,,Termsetter ROP 25 Year  (w/ROP),L
,,Termsetter ROP 30 Year  (w/ROP),M
,,PerpetUL 121 - Pay to 100,P
CINP,,LifeHorizons Termsetter 10  (Sup/Sel),3
,,LifeHorizons Termsetter 15  (Sup/Sel),4
,,LifeHorizons Termsetter 20  (Sup/Sel),5
,,LifeHorizons Termsetter 25  (Sup/Sel),6
,,LifeHorizons Termsetter 30  (Sup/Sel),7
,,Termsetter ROP 15 Year (Sup/Sel),J
,,Termsetter ROP 20 Year  (Sup/Sel),K
,,Termsetter ROP 25 Year (Sup/Sel),L
,,Termsetter ROP 30 Year  (Sup/Sel),M
,,PerpetUL 121 - Pay to 100  (Sup/Sel),P
CMOR,CONS,Conseco Mortgage Term - 10 Year,3
,,Conseco Mortgage Term - 15 Year,4
,,Conseco Mortgage Term - 20 Year,5
,,Conseco Mortgage Term - 30 Year,7
,,Conseco Mortgage Term - 20 Year  (w/ROP),K
,,Conseco Mortgage Term - 30 Year  (w/ROP),M
COBD,COLL,Term Line 20 - 20 Year (Low Band),5
COBP,COLU,Nautical Term - 10 Year  (Pfd Plus),3
,,Nautical Term - 20 Year  (Pfd Plus),5
,,Nautical Term - 30 Year  (Pfd Plus),7
,,Nautical Term - 20 Year with ROP  (Pfd+),K
,,Nautical Term - 30 Year with ROP  (Pfd+),M
COBS,,Nautical Term - 10 Year  (Super Pfd),3
,,Nautical Term - 20 Year  (Super Pfd),5
,,Nautical Term - 30 Year  (Super Pfd),7
,,Nautical Term - 20 Year with ROP (Super),K
,,Nautical Term - 30 Year with ROP (Super),M
COBU,,Nautical Term - 10 Year,3
,,Nautical Term - 20 Year,5
,,Nautical Term - 30 Year,7
,,Nautical Term - 20 Year with ROP,K
,,Nautical Term - 30 Year with ROP,M
COCL,COLL,Term Line 10 - 10 Year R&C Term,3
COCP,COMP,Term Life Complete - 15 Year,4
,,Term Life Complete - 20 Year,5
,,Term Life Complete - 30 Year,7
COEL,COLM,Term Line 15 - 15 Year R&C Term,4
COFL,COLL,CLIC 10 - 10 Year R & C Term,3
,COLM,Term Line 20 - 20 Year (Low Band),5
COLC,COLL,Term Line 15 - 15 Year R&C Term,4
,,Term Line 20 - 20 Year R&C Term,5
,,Dignified Choice - Classic I Whole Life,8
COLE,COLM,Term Line 10 - 10 Year R&C Term,3
,,Term Line 20 - 20 Year R&C Term,5
COMP,COMP,Term Life Answers 10,3
,,Term Life Answers 15,4
,,Term Life Answers 20,5
,,Term Life Answers 30,7
,,GUL Complete - Guaranteed to 120,8
COMS,,Term Life Answers 10  (Plus),3
,,Term Life Answers 15  (Plus),4
,,Term Life Answers 20  (Plus),5
,,Term Life Answers 30  (Plus),7
,,GUL Complete - Guaranteed to 120  (Plus),8
CONP,CONS,Conseco Term - 15 Year  (Pfd Plus),4
,,Conseco Term - 20 Year  (Pfd Plus),5
,,Conseco Term - 30 Year  (Pfd Plus),7
,,Conseco Term - 20 Year  (with ROP/Pfd+),K
,,Conseco Term - 30 Year  (with ROP/Pfd+),M
CONS,,Conseco Term - 15 Year,4
,,Conseco Term - 20 Year,5
,,Conseco Term - 30 Year,7
,,Conseco Term - 20 Year  (with ROP),K
,,Conseco Term - 30 Year  (with ROP),M
CONT,COTG,Annual Renewable Term to Age 100,1
,,5 Year Renewable Term,2
COOP,COLU,Nautical Term - 10 Year  (Pfd Plus/OR),3
,,Nautical Term - 20 Year  (Pfd Plus/OR),5
,,Nautical Term - 30 Year  (Pfd Plus/OR),7
,,Nautical Term - 20 Year with ROP (P+/OR),K
,,Nautical Term - 30 Year with ROP (P+/OR),M
COOS,,Nautical Term - 10 Year  (Super Pfd/OR),3
,,Nautical Term - 20 Year  (Super Pfd/OR),5
,,Nautical Term - 30 Year  (Super Pfd/OR),7
,,Nautical Term - 20 Year with ROP (Sp/OR),K
,,Nautical Term - 30 Year with ROP (Sp/OR),M
COOU,,Nautical Term - 10 Year  (OR),3
,,Nautical Term - 20 Year  (OR),5
,,Nautical Term - 30 Year  (OR),7
,,Nautical Term - 20 Year with ROP (OR),K
,,Nautical Term - 30 Year with ROP (OR),M
EMVU,EMPL,EMCNL Term - 10 Year,3
,,EMCNL Term - 15 Year,4
,,EMCNL Term - 20 Year,5
,,EMCNL Term - 30 Year,7
EMVV,,EMCNL Term - 10 Year  (Pfd Plus),3
,,EMCNL Term - 15 Year  (Pfd Plus),4
,,EMCNL Term - 20 Year  (Pfd Plus),5
,,EMCNL Term - 30 Year  (Pfd Plus),7
FICE,FIRD,Simple Term - 10 Year,3
,,Simple Term - 15 Year,4
,,Simple Term - 20 Year,5
,,Simple Term - 30 Year,7
FICP,GEAN,Lifetime FlexPlus II - Single Pay,O
,,Lifetime FlexPlus II - Pay to 65,Q
,,Lifetime FlexPlus II - 20 Pay,R
,,Lifetime FlexPlus II - 10 Pay,S
FICQ,,Lifetime FlexPlus II - Single Pay (P+/R+,O
,,Lifetime FlexPlus II - Pay to 65 (P+/R+),Q
,,Lifetime FlexPlus II - 20 Pay  (P+/R+),R
,,Lifetime FlexPlus II - 10 Pay  (P+/R+),S
FIRA,FIRA,Low-Load 10 Year Term,3
,,Low-Load 20 Year Term,5
FIRB,,Low-Load 10 Year Term  (Super Preferred),3
,,Low-Load 20 Year Term  (Super Preferred),5
FLMM,FIDL,Rapid Decision Mortgage Term - 40 Year,0
,,Rapid Decision Mortgage Term - 15 Year,4
,,Rapid Decision Mortgage Term - 20 Year,5
,,Rapid Decision Mortgage Term - 30 Year,7
FLRM,,Rapid Decision Term -  5 Year,2
,,Rapid Decision Term - 10 Year,3
,,Rapid Decision Term - 15 Year,4
,,Rapid Decision Term - 20 Year,5
,,Rapid Decision Term - 30 Year,7
,,Rapid Decision Term - 15 Year  (w/ROP),J
,,Rapid Decision Term - 20 Year  (w/ROP),K
,,Rapid Decision Term - 30 Year  (w/ROP),M
FRUP,GEAN,Colony Term UL 10  (50K-199K),3
,,Colony Term UL 15  (50K-199K),4
,,Colony Term UL 20  (50K-199K),5
,,Colony Term UL 30  (50K-199K),7
,,GenGuard UL - no lapse UL to 100,E
,,GenGuard UL - no lapse UL to 105,G
